occ,serialno,year,constit,wt14,male,age87,manual,fv,right,inflation,rl,party,rank,age,rldist,yr87,yr92
2372,5056,92,928,1.048521,1,58,1,1,5.333333,5,4.477668,3,2,6.3,0.73216295,0,1
2372,5056,92,928,1.048521,1,58,1,1,5.333333,5,3.011912,2,2,6.3,5.388995,0,1
2373,5060,87,928,1.15219,0,33,1,2,3.75,4,2.648171,2,1,3.3,1.2140273,1,0
2373,5060,87,928,1.15219,0,33,1,2,3.75,4,8.031557,1,2,3.3,18.331732,1,0
2373,5060,87,928,1.15219,0,33,1,2,3.75,4,4.626119,3,3,3.3,0.76758474,1,0
2374,5064,87,928,1.15219,1,53,1,2,3.5,5,2.648171,2,1,5.3,0.72561276,1,0
2374,5064,87,928,1.15219,1,53,1,2,3.5,5,4.626119,3,2,5.3,1.2681444,1,0
2374,5064,87,928,1.15219,1,53,1,2,3.5,5,8.031557,1,3,5.3,20.53501,1,0
2375,5064,92,928,1.15219,1,53,1,2,1.75,5,3.011912,2,1,5.8,1.5924221,0,1
2375,5064,92,928,1.15219,1,53,1,2,1.75,5,4.477668,3,2,5.8,7.4401717,0,1
2375,5064,92,928,1.15219,1,53,1,2,1.75,5,7.790695,1,3,5.8,36.489998,0,1
2376,5075,87,929,1.15219,1,26,0,2,3.5,5,2.648171,2,1,2.6,0.72561276,1,0
2376,5075,87,929,1.15219,1,26,0,2,3.5,5,4.626119,3,2,2.6,1.2681444,1,0
2376,5075,87,929,1.15219,1,26,0,2,3.5,5,8.031557,1,2,2.6,20.53501,1,0
2377,5075,92,929,1.15219,1,26,0,2,4.25,5,3.011912,2,1,3.1,1.5328616,0,1
2377,5075,92,929,1.15219,1,26,0,2,4.25,5,7.790695,1,2,3.1,12.536523,0,1
2377,5075,92,929,1.15219,1,26,0,2,4.25,5,4.477668,3,2,3.1,0.05183263,0,1
2378,5095,87,930,1.168124,1,69,1,1,5.25,5,8.031557,1,1,6.9,7.7370596,1,0
2378,5095,87,930,1.168124,1,69,1,1,5.25,5,4.626119,3,2,6.9,0.38922733,1,0
2378,5095,87,930,1.168124,1,69,1,1,5.25,5,2.648171,2,3,6.9,6.7695146,1,0
2379,5095,92,930,1.168124,1,69,1,1,6.5,5,7.790695,1,1,7.4,1.665894,0,1
2379,5095,92,930,1.168124,1,69,1,1,6.5,5,4.477668,3,2,7.4,4.0898275,0,1
2379,5095,92,930,1.168124,1,69,1,1,6.5,5,3.011912,2,3,7.4,12.166758,0,1
2380,5098,87,930,1.168124,1,29,0,1,6.75,2,8.031557,1,1,2.9,1.6423886,1,0
2380,5098,87,930,1.168124,1,29,0,1,6.75,2,4.626119,3,2,2.9,4.51087,1,0
2380,5098,87,930,1.168124,1,29,0,1,6.75,2,2.648171,2,3,2.9,16.825,1,0
2381,5098,92,930,1.168124,1,29,0,1,6.0,3,7.790695,1,1,3.4,3.2065892,0,1
2381,5098,92,930,1.168124,1,29,0,1,6.0,3,4.477668,3,2,3.4,2.3174953,0,1
2381,5098,92,930,1.168124,1,29,0,1,6.0,3,3.011912,2,3,3.4,8.928669,0,1
2384,5104,92,930,1.168124,1,80,0,1,2.75,2,7.790695,1,1,8.5,25.408607,0,1
2384,5104,92,930,1.168124,1,80,0,1,2.75,2,4.477668,3,2,8.5,2.984836,0,1
2384,5104,92,930,1.168124,1,80,0,1,2.75,2,3.011912,2,3,8.5,0.06859795,0,1
2385,5106,92,930,1.629931,0,28,0,1,9.0,5,7.790695,1,1,3.3,1.4624181,0,1
2385,5106,92,930,1.629931,0,28,0,1,9.0,5,4.477668,3,2,3.3,20.451488,0,1
2385,5106,92,930,1.629931,0,28,0,1,9.0,5,3.011912,2,2,3.3,35.857197,0,1
2386,5108,87,930,1.15219,1,30,0,2,2.25,4,2.648171,2,1,3.0,0.1585401,1,0
2386,5108,87,930,1.15219,1,30,0,2,2.25,4,4.626119,3,2,3.0,5.645942,1,0
2386,5108,87,930,1.15219,1,30,0,2,2.25,4,8.031557,1,3,3.0,33.426403,1,0
2387,5108,92,930,1.15219,1,30,0,2,2.25,4,3.011912,2,1,3.5,0.5805101,0,1
2387,5108,92,930,1.15219,1,30,0,2,2.25,4,4.477668,3,2,3.5,4.962504,0,1
2387,5108,92,930,1.15219,1,30,0,2,2.25,4,7.790695,1,3,3.5,30.699303,0,1
2388,5122,87,931,1.048521,1,61,0,3,9.0,3,4.626119,3,1,6.1,19.130835,1,0
2388,5122,87,931,1.048521,1,61,0,3,9.0,3,8.031557,1,2,6.1,0.9378817,1,0
2388,5122,87,931,1.048521,1,61,0,3,9.0,3,2.648171,2,3,6.1,40.345734,1,0
2389,5122,92,931,1.048521,1,61,0,3,6.0,5,4.477668,3,1,6.6,2.3174953,0,1
2389,5122,92,931,1.048521,1,61,0,3,6.0,5,7.790695,1,2,6.6,3.2065892,0,1
2389,5122,92,931,1.048521,1,61,0,3,6.0,5,3.011912,2,3,6.6,8.928669,0,1
2390,5126,87,931,1.15219,0,54,1,2,5.0,2,2.648171,2,1,5.4,5.5311,1,0
2390,5126,87,931,1.15219,0,54,1,2,5.0,2,8.031557,1,2,5.4,9.190338,1,0
2390,5126,87,931,1.15219,0,54,1,2,5.0,2,4.626119,3,3,5.4,0.1397869,1,0
2391,5126,92,931,1.15219,0,54,1,2,1.5,5,3.011912,2,1,5.9,2.2858782,0,1
2391,5126,92,931,1.15219,0,54,1,2,1.5,5,4.477668,3,2,5.9,8.866506,0,1
2391,5126,92,931,1.15219,0,54,1,2,1.5,5,7.790695,1,3,5.9,39.572845,0,1
2392,5129,87,931,1.048521,0,65,1,3,3.5,5,4.626119,3,1,6.5,1.2681444,1,0
2392,5129,87,931,1.048521,0,65,1,3,3.5,5,8.031557,1,2,6.5,20.53501,1,0
2392,5129,87,931,1.048521,0,65,1,3,3.5,5,2.648171,2,3,6.5,0.72561276,1,0
2393,5129,92,931,1.048521,0,65,1,3,2.75,5,4.477668,3,1,7.0,2.984836,0,1
2393,5129,92,931,1.048521,0,65,1,3,2.75,5,3.011912,2,2,7.0,0.06859795,0,1
2393,5129,92,931,1.048521,0,65,1,3,2.75,5,7.790695,1,2,7.0,25.408607,0,1
2394,5133,87,931,1.168124,1,22,0,1,5.75,4,8.031557,1,1,2.2,5.2055025,1,0
2394,5133,87,931,1.168124,1,22,0,1,5.75,4,4.626119,3,2,2.2,1.2631083,1,0
2394,5133,87,931,1.168124,1,22,0,1,5.75,4,2.648171,2,3,2.2,9.621344,1,0
2395,5133,92,931,1.168124,1,22,0,3,5.0,4,4.477668,3,1,2.7,0.2728309,0,1
2395,5133,92,931,1.168124,1,22,0,3,5.0,4,7.790695,1,2,2.7,7.7879796,0,1
2395,5133,92,931,1.168124,1,22,0,3,5.0,4,3.011912,2,3,2.7,3.9524934,0,1
2398,5144,87,1,0.9012085,1,62,1,2,2.5,5,2.648171,2,1,6.2,0.02195463,1,0
2398,5144,87,1,0.9012085,1,62,1,2,2.5,5,4.626119,3,2,6.2,4.5203824,1,0
2398,5144,87,1,0.9012085,1,62,1,2,2.5,5,8.031557,1,3,6.2,30.598124,1,0
2399,5144,92,1,0.9012085,1,62,1,2,3.5,5,3.011912,2,1,6.7,0.2382298,0,1
2399,5144,92,1,0.9012085,1,62,1,2,3.5,5,4.477668,3,2,6.7,0.9558343,0,1
2399,5144,92,1,0.9012085,1,62,1,2,3.5,5,7.790695,1,3,6.7,18.410065,0,1
2400,5147,87,1,0.9136712,1,33,1,1,4.5,5,8.031557,1,1,3.3,12.471895,1,0
2400,5147,87,1,0.9136712,1,33,1,1,4.5,5,2.648171,2,2,3.3,3.4292707,1,0
2400,5147,87,1,0.9136712,1,33,1,1,4.5,5,4.626119,3,3,3.3,0.015906036,1,0
2401,5147,92,1,0.9136712,1,33,1,1,4.0,4,7.790695,1,1,3.8,14.36937,0,1
2401,5147,92,1,0.9136712,1,33,1,1,4.0,4,4.477668,3,2,3.8,0.22816654,0,1
2401,5147,92,1,0.9136712,1,33,1,1,4.0,4,3.011912,2,2,3.8,0.9763177,0,1
2404,5149,87,1,0.9136712,1,21,1,1,6.25,4,8.031557,1,1,2.1,3.1739457,1,0
2404,5149,87,1,0.9136712,1,21,1,1,6.25,4,2.648171,2,2,2.1,12.973172,1,0
2404,5149,87,1,0.9136712,1,21,1,1,6.25,4,4.626119,3,3,2.1,2.636989,1,0
2405,5161,87,2,0.9136712,0,44,0,1,8.25,2,8.031557,1,1,4.4,0.047717307,1,0
2405,5161,87,2,0.9136712,0,44,0,1,8.25,2,4.626119,3,2,4.4,13.132512,1,0
2405,5161,87,2,0.9136712,0,44,0,1,8.25,2,2.648171,2,3,4.4,31.38049,1,0
2406,5161,92,2,0.9136712,0,44,0,1,7.5,5,7.790695,1,1,4.9,0.084503695,0,1
2406,5161,92,2,0.9136712,0,44,0,1,7.5,5,4.477668,3,2,4.9,9.134492,0,1
2406,5161,92,2,0.9136712,0,44,0,1,7.5,5,3.011912,2,2,4.9,20.142933,0,1
2407,5165,87,2,0.9012085,0,48,1,2,2.5,5,2.648171,2,1,4.8,0.02195463,1,0
2407,5165,87,2,0.9012085,0,48,1,2,2.5,5,4.626119,3,2,4.8,4.5203824,1,0
2407,5165,87,2,0.9012085,0,48,1,2,2.5,5,8.031557,1,3,4.8,30.598124,1,0
2408,5165,92,2,0.9012085,0,48,1,2,2.25,4,3.011912,2,1,5.3,0.5805101,0,1
2408,5165,92,2,0.9012085,0,48,1,2,2.25,4,4.477668,3,2,5.3,4.962504,0,1
2408,5165,92,2,0.9012085,0,48,1,2,2.25,4,7.790695,1,3,5.3,30.699303,0,1
2411,5169,87,2,0.8201213,0,38,1,3,6.0,5,4.626119,3,1,3.8,1.8875487,1,0
2411,5169,87,2,0.8201213,0,38,1,3,6.0,5,2.648171,2,2,3.8,11.234758,1,0
2411,5169,87,2,0.8201213,0,38,1,3,6.0,5,8.031557,1,3,3.8,4.127224,1,0
2412,5169,92,2,0.8201213,0,38,1,3,5.25,4,4.477668,3,1,4.3,0.596497,0,1
2412,5169,92,2,0.8201213,0,38,1,3,5.25,4,3.011912,2,2,4.3,5.0090375,0,1
2412,5169,92,2,0.8201213,0,38,1,3,5.25,4,7.790695,1,3,4.3,6.455132,0,1
2415,5177,87,2,0.9012085,0,24,1,2,3.75,4,2.648171,2,1,2.4,1.2140273,1,0
2415,5177,87,2,0.9012085,0,24,1,2,3.75,4,4.626119,3,2,2.4,0.76758474,1,0
2415,5177,87,2,0.9012085,0,24,1,2,3.75,4,8.031557,1,3,2.4,18.331732,1,0
2416,5177,92,2,0.9012085,0,24,1,2,6.5,5,3.011912,2,1,2.9,12.166758,0,1
2416,5177,92,2,0.9012085,0,24,1,2,6.5,5,4.477668,3,2,2.9,4.0898275,0,1
2416,5177,92,2,0.9012085,0,24,1,2,6.5,5,7.790695,1,3,2.9,1.665894,0,1
2417,5178,87,2,0.9012085,0,37,0,2,2.0,4,2.648171,2,1,3.7,0.42012557,1,0
2417,5178,87,2,0.9012085,0,37,0,2,2.0,4,4.626119,3,2,3.7,6.8965015,1,0
2417,5178,87,2,0.9012085,0,37,0,2,2.0,4,8.031557,1,3,3.7,36.37968,1,0
2418,5178,92,2,0.9012085,0,37,0,3,6.75,4,4.477668,3,1,4.2,5.1634936,0,1
2418,5178,92,2,0.9012085,0,37,0,3,6.75,4,7.790695,1,2,4.2,1.0830464,0,1
2418,5178,92,2,0.9012085,0,37,0,3,6.75,4,3.011912,2,3,4.2,13.973301,0,1
2419,5182,87,2,0.9012085,0,25,1,2,3.0,5,2.648171,2,1,2.5,0.123783685,1,0
2419,5182,87,2,0.9012085,0,25,1,2,3.0,5,4.626119,3,2,2.5,2.6442635,1,0
2419,5182,87,2,0.9012085,0,25,1,2,3.0,5,8.031557,1,3,2.5,25.316566,1,0
2420,5182,92,2,0.9012085,0,25,1,2,4.333333,4,3.011912,2,1,3.0,1.7461532,0,1
2420,5182,92,2,0.9012085,0,25,1,2,4.333333,4,7.790695,1,2,3.0,11.953353,0,1
2420,5182,92,2,0.9012085,0,25,1,2,4.333333,4,4.477668,3,3,3.0,0.020832533,0,1
2421,5183,87,2,0.9012085,0,36,1,2,1.0,5,2.648171,2,1,3.6,2.7164674,1,0
2421,5183,87,2,0.9012085,0,36,1,2,1.0,5,4.626119,3,2,3.6,13.14874,1,0
2421,5183,87,2,0.9012085,0,36,1,2,1.0,5,8.031557,1,3,3.6,49.442795,1,0
2422,5183,92,2,0.9012085,0,36,1,2,1.5,4,3.011912,2,1,4.1,2.2858782,0,1
2422,5183,92,2,0.9012085,0,36,1,2,1.5,4,4.477668,3,2,4.1,8.866506,0,1
2422,5183,92,2,0.9012085,0,36,1,2,1.5,4,7.790695,1,3,4.1,39.572845,0,1
2423,5189,87,3,0.9136712,0,54,1,1,4.75,5,8.031557,1,1,5.4,10.768617,1,0
2423,5189,87,3,0.9136712,0,54,1,1,4.75,5,4.626119,3,2,5.4,0.015346468,1,0
2423,5189,87,3,0.9136712,0,54,1,1,4.75,5,2.648171,2,3,5.4,4.4176855,1,0
2424,5189,92,3,0.9136712,0,54,1,1,5.25,5,7.790695,1,1,5.9,6.455132,0,1
2424,5189,92,3,0.9136712,0,54,1,1,5.25,5,4.477668,3,2,5.9,0.596497,0,1
2424,5189,92,3,0.9136712,0,54,1,1,5.25,5,3.011912,2,3,5.9,5.0090375,0,1
2425,5190,87,3,0.9136712,1,42,0,1,6.75,4,8.031557,1,1,4.2,1.6423886,1,0
2425,5190,87,3,0.9136712,1,42,0,1,6.75,4,4.626119,3,2,4.2,4.51087,1,0
2425,5190,87,3,0.9136712,1,42,0,1,6.75,4,2.648171,2,3,4.2,16.825,1,0
2426,5190,92,3,0.9136712,1,42,0,1,4.0,5,7.790695,1,1,4.7,14.36937,0,1
2426,5190,92,3,0.9136712,1,42,0,1,4.0,5,3.011912,2,2,4.7,0.9763177,0,1
2426,5190,92,3,0.9136712,1,42,0,1,4.0,5,4.477668,3,3,4.7,0.22816654,0,1
2427,5193,87,3,0.9012085,0,49,1,2,3.0,4,2.648171,2,1,4.9,0.123783685,1,0
2427,5193,87,3,0.9012085,0,49,1,2,3.0,4,4.626119,3,2,4.9,2.6442635,1,0
2427,5193,87,3,0.9012085,0,49,1,2,3.0,4,8.031557,1,3,4.9,25.316566,1,0
2428,5193,92,3,0.9012085,0,49,1,2,4.5,5,3.011912,2,1,5.4,2.2144055,0,1
2428,5193,92,3,0.9012085,0,49,1,2,4.5,5,4.477668,3,2,5.4,0.0004987268,0,1
2428,5193,92,3,0.9012085,0,49,1,2,4.5,5,7.790695,1,3,5.4,10.828675,0,1
2429,5195,87,3,0.9012085,1,33,0,2,2.5,4,2.648171,2,1,3.3,0.02195463,1,0
2429,5195,87,3,0.9012085,1,33,0,2,2.5,4,4.626119,3,2,3.3,4.5203824,1,0
2429,5195,87,3,0.9012085,1,33,0,2,2.5,4,8.031557,1,3,3.3,30.598124,1,0
2430,5195,92,3,0.9012085,1,33,0,2,3.0,4,3.011912,2,1,3.8,0.0001418983,0,1
2430,5195,92,3,0.9012085,1,33,0,2,3.0,4,4.477668,3,2,3.8,2.1835022,0,1
2430,5195,92,3,0.9012085,1,33,0,2,3.0,4,7.790695,1,3,3.8,22.95076,0,1
2431,5197,87,3,0.9136712,0,57,0,1,7.5,5,8.031557,1,1,5.7,0.28255293,1,0
2431,5197,87,3,0.9136712,0,57,0,1,7.5,5,4.626119,3,2,5.7,8.2591915,1,0
2431,5197,87,3,0.9136712,0,57,0,1,7.5,5,2.648171,2,3,5.7,23.540245,1,0
2432,5197,92,3,0.9136712,0,57,0,1,7.75,5,7.790695,1,1,6.2,0.0016560985,0,1
2432,5197,92,3,0.9136712,0,57,0,1,7.75,5,4.477668,3,2,6.2,10.708158,0,1
2432,5197,92,3,0.9136712,0,57,0,1,7.75,5,3.011912,2,3,6.2,22.449476,0,1
2433,5199,87,3,0.8201213,1,39,1,3,5.75,5,4.626119,3,1,3.9,1.2631083,1,0
2433,5199,87,3,0.8201213,1,39,1,3,5.75,5,8.031557,1,2,3.9,5.2055025,1,0
2433,5199,87,3,0.8201213,1,39,1,3,5.75,5,2.648171,2,3,3.9,9.621344,1,0
2434,5199,92,3,0.8201213,1,39,1,1,7.333333,4,7.790695,1,1,4.4,0.20918016,0,1
2434,5199,92,3,0.8201213,1,39,1,1,7.333333,4,4.477668,3,2,4.4,8.154823,0,1
2434,5199,92,3,0.8201213,1,39,1,1,7.333333,4,3.011912,2,3,4.4,18.674679,0,1
2435,5214,87,4,0.8201213,1,21,1,3,4.0,2,4.626119,3,1,2.1,0.39202517,1,0
2435,5214,87,4,0.8201213,1,21,1,3,4.0,2,8.031557,1,2,2.1,16.253452,1,0
2435,5214,87,4,0.8201213,1,21,1,3,4.0,2,2.648171,2,3,2.1,1.8274418,1,0
2436,5214,92,4,0.8201213,1,21,1,3,5.0,4,4.477668,3,1,2.6,0.2728309,0,1
2436,5214,92,4,0.8201213,1,21,1,3,5.0,4,7.790695,1,2,2.6,7.7879796,0,1
2436,5214,92,4,0.8201213,1,21,1,3,5.0,4,3.011912,2,3,2.6,3.9524934,0,1
2437,5215,87,4,0.9136712,1,73,0,1,7.25,4,8.031557,1,1,7.3,0.6108315,1,0
2437,5215,87,4,0.9136712,1,73,0,1,7.25,4,4.626119,3,2,7.3,6.884751,1,0
2437,5215,87,4,0.9136712,1,73,0,1,7.25,4,2.648171,2,3,7.3,21.17683,1,0
2439,5219,92,4,1.274883,0,27,1,2,5.25,5,3.011912,2,1,3.2,5.0090375,0,1
2439,5219,92,4,1.274883,0,27,1,2,5.25,5,4.477668,3,2,3.2,0.596497,0,1
2439,5219,92,4,1.274883,0,27,1,2,5.25,5,7.790695,1,3,3.2,6.455132,0,1
2440,5220,87,4,0.8201213,0,37,0,3,4.0,5,4.626119,3,1,3.7,0.39202517,1,0
2440,5220,87,4,0.8201213,0,37,0,3,4.0,5,8.031557,1,2,3.7,16.253452,1,0
2440,5220,87,4,0.8201213,0,37,0,3,4.0,5,2.648171,2,3,3.7,1.8274418,1,0
2441,5227,87,4,0.9012085,0,38,0,2,2.0,4,2.648171,2,1,3.8,0.42012557,1,0
2441,5227,87,4,0.9012085,0,38,0,2,2.0,4,4.626119,3,2,3.8,6.8965015,1,0
2441,5227,87,4,0.9012085,0,38,0,2,2.0,4,8.031557,1,3,3.8,36.37968,1,0
2442,5227,92,4,0.9012085,0,38,0,2,2.25,5,3.011912,2,1,4.3,0.5805101,0,1
2442,5227,92,4,0.9012085,0,38,0,2,2.25,5,4.477668,3,2,4.3,4.962504,0,1
2442,5227,92,4,0.9012085,0,38,0,2,2.25,5,7.790695,1,3,4.3,30.699303,0,1
2443,5228,87,4,0.8201213,0,78,0,3,7.0,5,4.626119,3,1,7.8,5.63531,1,0
2443,5228,87,4,0.8201213,0,78,0,3,7.0,5,8.031557,1,2,7.8,1.06411,1,0
2443,5228,87,4,0.8201213,0,78,0,3,7.0,5,2.648171,2,2,7.8,18.938416,1,0
2444,5228,92,4,0.8201213,0,78,0,1,6.5,5,7.790695,1,1,8.3,1.665894,0,1
2444,5228,92,4,0.8201213,0,78,0,1,6.5,5,4.477668,3,2,8.3,4.0898275,0,1
2444,5228,92,4,0.8201213,0,78,0,1,6.5,5,3.011912,2,3,8.3,12.166758,0,1
2445,5229,87,4,0.9136712,0,29,0,1,7.75,4,8.031557,1,1,2.9,0.07927439,1,0
2445,5229,87,4,0.9136712,0,29,0,1,7.75,4,2.648171,2,2,2.9,26.02866,1,0
2445,5229,87,4,0.9136712,0,29,0,1,7.75,4,4.626119,3,3,2.9,9.758632,1,0
2446,5229,92,4,0.9136712,0,29,0,1,6.0,5,7.790695,1,1,3.4,3.2065892,0,1
2446,5229,92,4,0.9136712,0,29,0,1,6.0,5,4.477668,3,2,3.4,2.3174953,0,1
2446,5229,92,4,0.9136712,0,29,0,1,6.0,5,3.011912,2,3,3.4,8.928669,0,1
2447,5230,87,4,0.8201213,1,25,0,3,3.25,4,4.626119,3,1,2.5,1.8937039,1,0
2447,5230,87,4,0.8201213,1,25,0,3,3.25,4,8.031557,1,2,2.5,22.863289,1,0
2447,5230,87,4,0.8201213,1,25,0,3,3.25,4,2.648171,2,3,2.5,0.3621982,1,0
2448,5230,92,4,0.8201213,1,25,0,3,6.5,5,4.477668,3,1,3.0,4.0898275,0,1
2448,5230,92,4,0.8201213,1,25,0,3,6.5,5,7.790695,1,2,3.0,1.665894,0,1
2448,5230,92,4,0.8201213,1,25,0,3,6.5,5,3.011912,2,3,3.0,12.166758,0,1
2449,5237,87,5,0.9012085,1,39,1,2,3.0,3,2.648171,2,1,3.9,0.123783685,1,0
2449,5237,87,5,0.9012085,1,39,1,2,3.0,3,4.626119,3,2,3.9,2.6442635,1,0
2449,5237,87,5,0.9012085,1,39,1,2,3.0,3,8.031557,1,3,3.9,25.316566,1,0
2450,5237,92,5,0.9012085,1,39,1,2,2.75,5,3.011912,2,1,4.4,0.06859795,0,1
2450,5237,92,5,0.9012085,1,39,1,2,2.75,5,4.477668,3,2,4.4,2.984836,0,1
2450,5237,92,5,0.9012085,1,39,1,2,2.75,5,7.790695,1,3,4.4,25.408607,0,1
2451,5238,87,5,0.8201213,0,36,1,3,3.0,4,4.626119,3,1,3.6,2.6442635,1,0
2451,5238,87,5,0.8201213,0,36,1,3,3.0,4,2.648171,2,2,3.6,0.123783685,1,0
2451,5238,87,5,0.8201213,0,36,1,3,3.0,4,8.031557,1,3,3.6,25.316566,1,0
2452,5238,92,5,0.8201213,0,36,1,2,2.25,5,3.011912,2,1,4.1,0.5805101,0,1
2452,5238,92,5,0.8201213,0,36,1,2,2.25,5,4.477668,3,2,4.1,4.962504,0,1
2452,5238,92,5,0.8201213,0,36,1,2,2.25,5,7.790695,1,3,4.1,30.699303,0,1
2453,5241,87,5,0.9012085,0,22,1,2,5.0,3,2.648171,2,1,2.2,5.5311,1,0
2453,5241,87,5,0.9012085,0,22,1,2,5.0,3,8.031557,1,2,2.2,9.190338,1,0
2453,5241,87,5,0.9012085,0,22,1,2,5.0,3,4.626119,3,3,2.2,0.1397869,1,0
2456,5258,87,6,0.9012085,0,44,1,2,4.0,5,2.648171,2,1,4.4,1.8274418,1,0
2456,5258,87,6,0.9012085,0,44,1,2,4.0,5,4.626119,3,2,4.4,0.39202517,1,0
2456,5258,87,6,0.9012085,0,44,1,2,4.0,5,8.031557,1,3,4.4,16.253452,1,0
2457,5258,92,6,0.9012085,0,44,1,3,2.75,5,4.477668,3,1,4.9,2.984836,0,1
2457,5258,92,6,0.9012085,0,44,1,3,2.75,5,3.011912,2,2,4.9,0.06859795,0,1
2457,5258,92,6,0.9012085,0,44,1,3,2.75,5,7.790695,1,3,4.9,25.408607,0,1
2458,5259,87,6,0.8201213,1,60,1,3,7.25,4,4.626119,3,1,6.0,6.884751,1,0
2458,5259,87,6,0.8201213,1,60,1,3,7.25,4,2.648171,2,2,6.0,21.17683,1,0
2458,5259,87,6,0.8201213,1,60,1,3,7.25,4,8.031557,1,3,6.0,0.6108315,1,0
2459,5259,92,6,0.8201213,1,60,1,3,2.25,5,4.477668,3,1,6.5,4.962504,0,1
2459,5259,92,6,0.8201213,1,60,1,3,2.25,5,7.790695,1,2,6.5,30.699303,0,1
2459,5259,92,6,0.8201213,1,60,1,3,2.25,5,3.011912,2,3,6.5,0.5805101,0,1
2460,5260,87,6,0.9012085,0,23,1,2,3.5,5,2.648171,2,1,2.3,0.72561276,1,0
2460,5260,87,6,0.9012085,0,23,1,2,3.5,5,4.626119,3,2,2.3,1.2681444,1,0
2460,5260,87,6,0.9012085,0,23,1,2,3.5,5,8.031557,1,3,2.3,20.53501,1,0
2461,5260,92,6,0.9012085,0,23,1,2,2.5,5,3.011912,2,1,2.8,0.262054,0,1
2461,5260,92,6,0.9012085,0,23,1,2,2.5,5,4.477668,3,2,2.8,3.91117,0,1
2461,5260,92,6,0.9012085,0,23,1,2,2.5,5,7.790695,1,2,2.8,27.991455,0,1
2462,5263,87,6,0.9012085,1,42,1,2,4.75,5,2.648171,2,1,4.2,4.4176855,1,0
2462,5263,87,6,0.9012085,1,42,1,2,4.75,5,4.626119,3,2,4.2,0.015346468,1,0
2462,5263,87,6,0.9012085,1,42,1,2,4.75,5,8.031557,1,3,4.2,10.768617,1,0
2463,5263,92,6,0.9012085,1,42,1,2,4.0,5,3.011912,2,1,4.7,0.9763177,0,1
2463,5263,92,6,0.9012085,1,42,1,2,4.0,5,7.790695,1,2,4.7,14.36937,0,1
2463,5263,92,6,0.9012085,1,42,1,2,4.0,5,4.477668,3,3,4.7,0.22816654,0,1
2467,5277,87,6,0.9012085,0,26,1,2,2.25,5,2.648171,2,1,2.6,0.1585401,1,0
2467,5277,87,6,0.9012085,0,26,1,2,2.25,5,4.626119,3,2,2.6,5.645942,1,0
2467,5277,87,6,0.9012085,0,26,1,2,2.25,5,8.031557,1,3,2.6,33.426403,1,0
2468,5277,92,6,0.9012085,0,26,1,2,3.75,4,3.011912,2,1,3.1,0.54477376,0,1
2468,5277,92,6,0.9012085,0,26,1,2,3.75,4,4.477668,3,2,3.1,0.5295004,0,1
2468,5277,92,6,0.9012085,0,26,1,2,3.75,4,7.790695,1,3,3.1,16.327217,0,1
2469,5286,87,7,0.9012085,1,38,1,2,7.25,5,2.648171,2,1,3.8,21.17683,1,0
2469,5286,87,7,0.9012085,1,38,1,2,7.25,5,4.626119,3,2,3.8,6.884751,1,0
2469,5286,87,7,0.9012085,1,38,1,2,7.25,5,8.031557,1,3,3.8,0.6108315,1,0
2470,5286,92,7,0.9012085,1,38,1,2,3.666667,5,3.011912,2,1,4.3,0.42870396,0,1
2470,5286,92,7,0.9012085,1,38,1,2,3.666667,5,7.790695,1,2,4.3,17.007608,0,1
2470,5286,92,7,0.9012085,1,38,1,2,3.666667,5,4.477668,3,3,4.3,0.65772235,0,1
2471,5293,87,7,0.9012085,0,24,1,2,1.5,5,2.648171,2,1,2.4,1.3182966,1,0
2471,5293,87,7,0.9012085,0,24,1,2,1.5,5,8.031557,1,2,2.4,42.66124,1,0
2471,5293,87,7,0.9012085,0,24,1,2,1.5,5,4.626119,3,2,2.4,9.772621,1,0
2472,5293,92,7,0.9012085,0,24,1,2,1.25,5,3.011912,2,1,2.9,3.1043344,0,1
2472,5293,92,7,0.9012085,0,24,1,2,1.25,5,4.477668,3,2,2.9,10.417839,0,1
2472,5293,92,7,0.9012085,0,24,1,2,1.25,5,7.790695,1,3,2.9,42.780693,0,1
2473,5294,87,7,0.9012085,0,18,1,2,3.5,5,2.648171,2,1,1.8,0.72561276,1,0
2473,5294,87,7,0.9012085,0,18,1,2,3.5,5,4.626119,3,2,1.8,1.2681444,1,0
2473,5294,87,7,0.9012085,0,18,1,2,3.5,5,8.031557,1,3,1.8,20.53501,1,0
2474,5296,87,7,0.9012085,1,42,1,2,2.0,5,2.648171,2,1,4.2,0.42012557,1,0
2474,5296,87,7,0.9012085,1,42,1,2,2.0,5,4.626119,3,2,4.2,6.8965015,1,0
2474,5296,87,7,0.9012085,1,42,1,2,2.0,5,8.031557,1,3,4.2,36.37968,1,0
2475,5300,87,7,0.9012085,0,18,1,2,2.75,5,2.648171,2,1,1.8,0.010369156,1,0
2475,5300,87,7,0.9012085,0,18,1,2,2.75,5,4.626119,3,2,1.8,3.519823,1,0
2475,5300,87,7,0.9012085,0,18,1,2,2.75,5,8.031557,1,3,1.8,27.894846,1,0
2476,5300,92,7,0.9012085,0,18,1,2,2.0,5,3.011912,2,1,2.3,1.0239661,0,1
2476,5300,92,7,0.9012085,0,18,1,2,2.0,5,4.477668,3,2,2.3,6.138838,0,1
2476,5300,92,7,0.9012085,0,18,1,2,2.0,5,7.790695,1,3,2.3,33.53215,0,1
