exp,wks,occ,ind,south,smsa,ms,fem,union,ed,blk,lwage,nr,year
13,52,0,0,0,1,1,0,0,12,0,6.66823,436,1981
14,52,0,0,0,0,1,0,0,12,0,6.17587,436,1982
14,50,1,1,0,1,1,0,1,12,0,6.10032,437,1976
15,49,1,1,0,1,1,0,1,12,0,6.22654,437,1977
16,50,1,0,0,1,1,0,1,12,0,6.30445,437,1978
17,50,1,0,0,1,1,0,1,12,0,6.34914,437,1979
18,50,1,0,0,1,1,0,1,12,0,6.39359,437,1980
19,24,1,1,0,1,1,0,1,12,0,6.39192,437,1981
20,27,1,1,0,1,1,0,1,12,0,6.54822,437,1982
25,49,1,1,0,1,1,0,1,10,0,6.24417,438,1976
26,42,1,1,0,1,1,0,1,10,0,6.34564,438,1977
27,48,1,1,0,1,1,0,1,10,0,6.42162,438,1978
28,49,1,1,0,1,1,0,1,10,0,6.51471,438,1979
29,49,1,1,0,1,1,0,1,10,0,6.58617,438,1980
30,49,1,1,0,1,1,0,1,10,0,6.68461,438,1981
31,41,1,1,0,1,1,0,1,10,0,6.7511,438,1982
12,50,1,1,0,1,1,0,1,12,0,6.35437,439,1976
13,46,1,1,0,1,1,0,1,12,0,6.45362,439,1977
14,45,1,1,0,1,1,0,1,12,0,6.82111,439,1978
15,50,1,1,0,1,1,0,1,12,0,6.94698,439,1979
16,47,1,1,0,1,1,0,1,12,0,7.07242,439,1980
17,45,1,1,0,1,1,0,1,12,0,7.07242,439,1981
18,49,1,1,0,1,1,0,1,12,0,7.27932,439,1982
9,50,0,0,0,1,1,0,0,14,0,6.10925,440,1976
10,51,0,0,0,1,1,0,0,14,0,6.13773,440,1977
11,51,0,0,0,1,1,0,0,14,0,6.05209,440,1978
12,51,0,0,0,1,1,0,0,14,0,6.16331,440,1979
13,50,0,0,0,1,1,0,0,14,0,6.30992,440,1980
14,50,0,0,0,1,1,0,0,14,0,6.30992,440,1981
15,50,0,0,0,1,1,0,0,14,0,6.47697,440,1982
28,40,1,0,0,0,1,0,0,12,0,6.21461,441,1976
29,51,1,0,0,0,1,0,0,12,0,6.21461,441,1977
30,51,1,0,0,0,1,0,0,12,0,6.21461,441,1978
31,51,1,0,0,0,1,0,0,12,0,6.30992,441,1979
32,51,1,0,0,0,1,0,0,12,0,6.47697,441,1980
33,51,1,0,0,0,1,0,0,12,0,6.62007,441,1981
34,51,1,0,0,0,1,0,0,12,0,6.66823,441,1982
40,50,1,0,0,1,1,0,0,12,0,5.95324,442,1976
41,51,1,0,0,1,1,0,0,12,0,6.14633,442,1977
42,50,1,0,0,1,1,0,0,12,0,6.24998,442,1978
43,49,1,0,0,1,1,0,0,12,0,6.30992,442,1979
44,48,1,0,0,1,1,0,0,12,0,6.47697,442,1980
45,45,1,0,0,1,1,0,0,12,0,6.43775,442,1981
46,48,1,0,0,1,1,0,0,12,0,6.64639,442,1982
19,49,1,1,1,1,0,1,0,12,0,5.93225,443,1976
20,49,1,1,1,1,0,1,0,12,0,6.06843,443,1977
21,50,1,1,1,1,0,1,0,12,0,6.23245,443,1978
22,50,0,1,1,1,0,1,0,12,0,6.29527,443,1979
23,50,0,1,1,1,0,1,0,12,0,6.2804,443,1980
24,49,1,0,1,1,0,1,0,12,0,6.35611,443,1981
25,49,1,1,1,1,0,1,0,12,0,6.3081,443,1982
4,40,1,0,0,1,1,0,1,9,0,6.68586,444,1976
5,44,1,0,0,1,1,0,1,9,0,6.68461,444,1977
6,43,1,0,0,1,1,0,1,9,0,6.74524,444,1978
7,43,1,0,0,1,1,0,1,9,0,6.95655,444,1979
8,48,1,0,0,1,1,0,1,9,0,6.90776,444,1980
9,50,1,0,0,1,1,0,1,9,0,6.95655,444,1981
10,43,1,0,0,1,0,0,1,9,0,7.09008,444,1982
16,41,0,0,0,1,1,0,1,17,0,6.79122,445,1976
17,40,0,0,0,1,1,0,1,17,0,6.90575,445,1977
18,39,0,0,0,1,1,0,1,17,0,7.00307,445,1978
19,39,0,0,0,1,1,0,1,17,0,7.09008,445,1979
20,39,0,0,0,1,1,0,1,17,0,7.17012,445,1980
21,38,0,0,0,1,1,0,1,17,0,7.20042,445,1981
22,37,0,0,0,1,1,0,1,17,0,7.31322,445,1982
3,48,0,0,1,1,0,1,0,16,0,5.8999,446,1976
4,49,0,0,1,1,0,1,0,16,0,5.99146,446,1977
5,49,0,0,1,1,0,1,0,16,0,6.10256,446,1978
6,47,0,0,1,1,0,1,0,16,0,5.8944,446,1979
7,40,0,0,1,0,0,1,0,16,0,6.44731,446,1980
8,41,0,0,1,1,0,1,0,16,0,6.33683,446,1981
9,42,0,0,1,1,0,1,0,16,0,6.47697,446,1982
22,47,1,1,1,0,1,0,0,8,0,5.70378,447,1976
23,52,1,1,1,0,1,0,0,8,0,5.78383,447,1977
24,52,1,1,1,0,1,0,0,8,0,5.99146,447,1978
25,52,1,1,1,0,1,0,0,8,0,5.99146,447,1979
26,52,1,1,1,1,1,0,0,8,0,6.08677,447,1980
27,52,1,1,1,1,1,0,0,8,0,6.16331,447,1981
28,52,1,1,1,0,0,0,0,8,0,6.16331,447,1982
34,50,1,0,1,0,1,0,1,10,1,6.52209,448,1976
35,51,1,0,1,0,1,0,1,10,1,6.57925,448,1977
36,48,1,0,1,0,1,0,1,10,1,6.7093,448,1978
37,51,1,0,1,0,1,0,1,10,1,6.7334,448,1979
38,51,1,0,1,0,1,0,1,10,1,6.88755,448,1980
39,48,1,0,1,0,1,0,1,10,1,6.95655,448,1981
40,43,1,0,1,0,1,0,1,10,1,7.04752,448,1982
8,50,1,0,0,0,1,0,0,12,0,5.96615,449,1976
9,52,1,0,0,0,1,0,0,12,0,6.08677,449,1977
10,50,1,0,0,0,1,0,0,12,0,6.16331,449,1978
11,44,1,0,0,0,1,0,0,12,0,6.85646,449,1979
12,49,1,1,0,0,1,0,1,12,0,6.57647,449,1980
13,50,1,0,0,0,1,0,1,12,0,7.10988,449,1981
14,43,1,0,0,0,1,0,0,12,0,7.09008,449,1982
7,50,1,1,0,1,1,0,1,11,0,6.48158,450,1976
8,48,1,1,0,1,1,0,1,11,0,6.58617,450,1977
9,44,1,1,0,1,1,0,1,11,0,6.66058,450,1978
10,50,1,1,0,1,1,0,1,11,0,6.76964,450,1979
11,50,1,1,0,1,1,0,1,11,0,6.88755,450,1980
12,48,1,1,0,1,1,0,1,11,0,6.97354,450,1981
13,49,1,1,0,1,1,0,1,11,0,7.08339,450,1982
11,50,1,1,0,1,1,0,1,11,0,6.34212,451,1976
12,50,1,1,0,1,1,0,1,11,0,6.5582,451,1977
13,50,1,1,0,1,1,0,1,11,0,6.66568,451,1978
14,50,1,1,0,1,1,0,1,11,0,6.7546,451,1979
15,50,1,1,0,1,1,0,1,11,0,6.83303,451,1980
16,48,1,1,0,1,1,0,1,11,0,6.93537,451,1981
17,37,1,1,0,1,1,0,1,11,0,7.0076,451,1982
9,34,1,1,0,1,0,1,0,12,0,5.94017,452,1976
10,48,1,1,0,1,0,1,0,12,0,5.8861,452,1977
11,47,1,1,0,1,0,1,0,12,0,6.06379,452,1978
12,45,1,1,0,1,0,1,0,12,0,5.90808,452,1979
13,49,1,1,0,1,0,1,0,12,0,6.24804,452,1980
14,48,1,1,0,1,0,1,0,12,0,6.50279,452,1981
15,45,1,1,0,1,0,1,0,12,0,6.4677,452,1982
34,45,1,0,0,1,0,0,0,12,0,6.80239,453,1976
35,48,1,0,0,1,0,0,0,12,0,6.83411,453,1977
36,47,1,0,0,1,0,0,1,12,0,6.89366,453,1978
37,46,1,0,0,1,0,0,0,12,0,6.89366,453,1979
38,49,1,0,0,1,0,0,0,12,0,7.01392,453,1980
39,48,1,0,0,1,0,0,1,12,0,7.17012,453,1981
40,46,1,0,0,1,0,0,1,12,0,7.2998,453,1982
8,48,1,0,0,1,1,0,1,12,0,6.52356,454,1976
9,52,1,0,0,1,1,0,1,12,0,6.55393,454,1977
10,51,1,0,0,1,1,0,1,12,0,6.55393,454,1978
11,49,1,0,0,1,1,0,1,12,0,6.78333,454,1979
12,50,0,0,0,1,1,0,0,12,0,7.04752,454,1980
13,49,0,0,0,1,1,0,0,12,0,7.02554,454,1981
14,49,0,0,0,1,1,0,0,12,0,7.20786,454,1982
24,49,1,0,0,0,1,0,0,8,0,6.10925,455,1976
25,49,1,0,0,1,1,0,0,8,0,6.20456,455,1977
26,49,1,0,0,1,1,0,0,8,0,6.19441,455,1978
27,50,1,1,0,1,1,0,0,8,0,6.28227,455,1979
28,49,1,1,0,1,1,0,0,8,0,6.35437,455,1980
29,49,1,1,0,1,1,0,0,8,0,6.49979,455,1981
30,51,1,1,0,1,1,0,0,8,0,6.5582,455,1982
23,49,0,1,1,0,1,0,0,11,0,6.51471,456,1976
24,48,0,1,1,0,1,0,0,11,0,6.59578,456,1977
25,46,0,1,1,0,1,0,0,11,0,6.66568,456,1978
26,48,0,1,1,0,1,0,0,11,0,6.59987,456,1979
27,48,0,1,1,0,1,0,0,11,0,6.88755,456,1980
28,48,0,0,1,0,1,0,0,11,0,6.95273,456,1981
29,49,0,0,1,0,1,0,0,11,0,6.95655,456,1982
34,52,1,0,0,1,1,0,1,10,0,5.93754,457,1976
35,50,1,0,0,1,1,0,1,10,0,6.0845,457,1977
36,50,1,0,0,1,1,0,1,10,0,6.06146,457,1978
37,51,1,0,0,1,1,0,1,10,0,6.21461,457,1979
38,50,1,0,0,1,1,0,1,10,0,6.21461,457,1980
39,50,1,0,0,1,1,0,1,10,0,6.30262,457,1981
40,50,1,0,0,1,1,0,1,10,0,6.39693,457,1982
12,41,0,0,1,1,1,0,0,17,0,6.51471,458,1976
13,41,0,0,1,1,1,0,0,17,0,6.61338,458,1977
14,43,0,0,1,1,1,0,0,17,0,6.71538,458,1978
15,41,0,0,1,1,1,0,0,17,0,6.81892,458,1979
16,42,0,0,1,1,1,0,0,17,0,6.95655,458,1980
17,40,0,0,1,1,1,0,0,17,0,7.04752,458,1981
18,51,0,0,1,1,1,0,0,17,0,6.85435,458,1982
21,47,1,0,0,1,1,0,0,14,0,6.31716,459,1976
22,47,1,0,0,1,1,0,0,14,0,6.6958,459,1977
23,47,1,0,0,1,1,0,0,14,0,6.81564,459,1978
24,46,1,0,0,1,1,0,0,14,0,6.87213,459,1979
25,47,1,0,0,1,1,0,0,14,0,7.10661,459,1980
26,47,1,0,0,1,1,0,0,14,0,7.09672,459,1981
27,46,1,0,0,1,1,0,0,14,0,7.20042,459,1982
7,47,1,0,0,0,1,0,1,12,0,6.49979,460,1976
8,41,1,0,0,0,1,0,1,12,0,6.72743,460,1977
9,44,1,0,0,0,1,0,1,12,0,6.71538,460,1978
10,50,1,0,0,0,0,0,1,12,0,6.77878,460,1979
11,44,1,0,0,0,0,0,1,12,0,6.91274,460,1980
12,43,1,0,0,0,1,0,1,12,0,6.93245,460,1981
13,43,1,0,0,0,1,0,1,12,0,7.40853,460,1982
29,50,0,1,0,0,1,0,0,12,0,6.32794,461,1976
30,49,0,1,0,0,1,0,0,12,0,6.44572,461,1977
31,49,0,1,0,0,1,0,0,12,0,6.45362,461,1978
32,49,0,1,0,0,1,0,0,12,0,6.50728,461,1979
33,49,0,1,0,0,1,0,0,12,0,6.69703,461,1980
34,49,0,1,0,0,1,0,0,12,0,6.81344,461,1981
35,49,0,1,0,0,1,0,0,12,0,6.85646,461,1982
36,39,1,0,0,1,1,0,0,6,0,6.16331,462,1976
37,44,1,0,0,1,1,0,0,6,0,6.39693,462,1977
38,25,1,1,0,1,1,0,0,6,0,5.95584,462,1978
39,51,1,1,0,1,1,0,0,6,0,6.07535,462,1979
40,50,1,1,0,1,1,0,0,6,0,6.2634,462,1980
41,49,1,1,0,1,1,0,0,6,0,6.33683,462,1981
42,37,1,1,0,1,1,0,0,6,0,6.42162,462,1982
13,48,0,0,0,1,0,1,0,17,0,6.67834,463,1976
14,50,0,0,0,1,0,1,0,17,0,6.68461,463,1977
15,48,0,0,0,1,0,1,0,17,0,6.85646,463,1978
16,48,0,0,0,1,0,1,0,17,0,6.85646,463,1979
17,47,0,0,0,1,0,1,0,17,0,6.90776,463,1980
18,47,0,0,0,1,0,1,0,17,0,7.04752,463,1981
19,45,0,0,0,1,0,1,0,17,0,7.27932,463,1982
40,49,1,1,0,1,0,1,0,12,0,5.92693,464,1976
41,52,1,1,0,1,0,1,0,12,0,5.99146,464,1977
42,49,1,1,0,1,0,1,0,12,0,5.85793,464,1978
43,50,1,1,0,1,0,1,0,12,0,6.07993,464,1979
44,50,1,1,0,1,0,1,0,12,0,6.21461,464,1980
45,49,0,1,0,1,0,1,0,12,0,6.43775,464,1981
46,49,1,1,0,1,0,1,0,12,0,6.55536,464,1982
3,37,0,0,0,1,1,0,1,16,0,6.21461,465,1976
4,39,0,0,0,1,1,0,1,16,0,6.38012,465,1977
5,36,0,0,0,1,1,0,1,16,0,6.35437,465,1978
6,39,0,0,0,1,1,0,1,16,0,6.47697,465,1979
7,37,0,0,0,1,1,0,1,16,0,6.43775,465,1980
8,38,0,0,0,0,1,0,1,16,0,6.52942,465,1981
9,38,0,0,0,0,1,0,1,16,0,6.68461,465,1982
28,50,1,1,0,1,1,0,1,12,0,6.24417,466,1976
29,38,1,1,0,1,1,0,1,12,0,6.34564,466,1977
30,49,1,1,0,1,1,0,1,12,0,6.42162,466,1978
31,48,1,1,0,1,1,0,1,12,0,6.51471,466,1979
32,49,1,1,0,1,1,0,0,12,0,6.58617,466,1980
33,48,1,1,0,1,1,0,1,12,0,6.68461,466,1981
34,30,1,1,0,1,1,0,1,12,0,6.7511,466,1982
24,46,1,1,0,1,1,0,1,12,0,6.23441,467,1976
25,51,1,1,0,1,1,0,1,12,0,6.31897,467,1977
26,49,1,1,0,1,1,0,1,12,0,6.42162,467,1978
27,49,1,1,0,1,1,0,1,12,0,6.49375,467,1979
28,49,1,1,0,1,1,0,1,12,0,6.55108,467,1980
29,49,1,1,0,1,1,0,1,12,0,7.00307,467,1981
30,49,1,1,0,1,1,0,1,12,0,6.81014,467,1982
40,49,0,1,0,1,1,0,0,17,0,6.90575,468,1976
41,48,0,1,0,1,1,0,0,17,0,6.90575,468,1977
42,48,0,1,0,1,1,0,0,17,0,7.31322,468,1978
43,49,0,0,0,1,1,0,0,17,0,7.31322,468,1979
44,49,0,1,0,1,1,0,0,17,0,7.31322,468,1980
45,49,0,1,0,1,1,0,0,17,0,7.37776,468,1981
46,50,0,1,0,1,1,0,0,17,0,7.37776,468,1982
44,40,1,0,1,1,0,1,0,9,1,5.39363,469,1976
45,35,1,0,1,1,0,1,0,9,1,5.43808,469,1977
46,39,1,0,1,1,0,1,0,9,1,4.60517,469,1978
47,40,1,0,1,1,0,1,0,9,1,5.0814,469,1979
48,39,1,0,1,1,0,1,0,9,1,5.273,469,1980
49,38,1,0,1,1,0,1,0,9,1,5.81413,469,1981
50,37,1,0,1,1,0,1,0,9,1,5.74939,469,1982
10,50,1,1,0,1,1,0,0,12,0,6.52942,470,1976
11,50,1,1,0,1,1,0,0,12,0,6.62007,470,1977
12,49,1,1,0,1,1,0,0,12,0,6.4599,470,1978
13,52,0,1,1,1,1,0,0,12,0,7.00307,470,1979
14,51,0,1,1,1,1,0,0,12,0,7.20786,470,1980
15,50,0,1,0,0,1,0,0,12,0,7.46737,470,1981
16,51,0,1,0,0,1,0,0,12,0,7.14913,470,1982
29,49,0,0,0,1,1,0,0,16,0,6.65286,471,1976
30,48,0,0,0,1,1,0,0,16,0,6.73102,471,1977
31,48,0,0,0,1,1,0,0,16,0,6.82979,471,1978
32,46,0,0,0,1,1,0,0,16,0,6.93245,471,1979
33,48,0,0,0,1,1,0,0,16,0,7.02554,471,1980
34,44,0,0,0,1,1,0,0,16,0,7.1309,471,1981
35,44,0,0,0,1,1,0,0,16,0,7.20786,471,1982
4,21,0,0,1,0,0,1,0,12,0,5.57973,472,1976
5,42,0,0,1,0,0,1,0,12,0,5.73334,472,1977
6,49,0,0,1,0,0,1,0,12,0,5.76832,472,1978
7,49,0,0,1,0,0,1,0,12,0,5.86647,472,1979
8,44,0,0,1,0,0,1,0,12,0,6.06611,472,1980
9,47,0,0,1,0,0,1,0,12,0,6.23441,472,1981
10,48,0,0,1,0,0,1,0,12,0,6.38688,472,1982
5,50,1,0,0,0,1,0,1,14,0,6.42162,473,1976
6,48,1,0,0,0,1,0,1,14,0,6.37502,473,1977
7,48,1,0,0,0,1,0,1,14,0,6.58617,473,1978
8,47,1,0,0,0,1,0,1,14,0,6.76273,473,1979
9,50,1,0,0,0,1,0,1,14,0,6.74876,473,1980
10,49,1,0,0,0,1,0,1,14,0,6.80239,473,1981
11,46,1,0,0,0,1,0,1,14,0,6.93925,473,1982
12,52,0,1,1,1,1,0,0,17,0,6.71538,474,1976
13,50,0,1,1,1,1,0,0,17,0,6.74524,474,1977
14,52,0,1,1,1,1,0,0,17,0,6.88244,474,1978
15,51,0,1,1,1,1,0,0,17,0,6.98008,474,1979
16,50,0,1,1,1,1,0,0,17,0,7.24423,474,1980
17,51,0,0,1,1,1,0,0,17,0,7.43838,474,1981
18,52,0,0,1,1,1,0,0,17,0,7.17702,474,1982
17,48,1,0,0,0,1,0,1,12,0,6.81344,475,1976
18,51,1,0,0,0,1,0,1,12,0,6.88244,475,1977
19,50,1,0,0,0,1,0,1,12,0,7.00307,475,1978
20,49,1,0,0,0,1,0,1,12,0,7.17012,475,1979
21,50,1,0,0,0,1,0,1,12,0,7.17778,475,1980
22,48,1,0,0,0,1,0,1,12,0,7.24423,475,1981
23,48,1,0,0,0,1,0,1,12,0,7.39326,475,1982
26,47,1,1,0,1,1,0,1,10,0,5.8693,476,1976
27,49,1,1,0,1,1,0,1,10,0,5.85793,476,1977
28,38,1,1,0,1,1,0,1,10,0,5.87774,476,1978
29,8,0,0,0,1,1,0,0,10,0,5.85793,476,1979
30,43,1,1,0,1,1,0,0,10,0,6.58617,476,1980
31,52,1,1,0,1,1,0,0,10,0,6.35437,476,1981
32,52,1,1,0,1,1,0,0,10,0,6.58617,476,1982
10,47,0,1,0,1,1,0,1,12,0,6.2804,477,1976
11,26,0,1,0,1,1,0,1,12,0,6.44572,477,1977
12,48,0,1,0,1,1,0,1,12,0,6.48004,477,1978
13,48,0,1,0,1,1,0,1,12,0,6.77422,477,1979
14,48,0,1,0,1,1,0,1,12,0,6.83195,477,1980
15,46,0,1,0,1,1,0,1,12,0,6.90776,477,1981
16,49,1,1,0,1,1,0,1,12,0,7.00307,477,1982
3,49,1,1,0,1,1,0,1,16,0,6.25383,478,1976
4,49,1,1,0,1,1,0,1,16,0,6.46147,478,1977
5,48,1,1,0,1,1,0,1,16,0,6.53669,478,1978
6,47,1,1,0,1,1,0,1,16,0,6.62007,478,1979
7,49,0,1,0,1,1,0,1,16,0,6.63595,478,1980
8,49,0,1,0,1,1,0,1,16,0,6.7511,478,1981
9,50,0,0,0,1,1,0,0,16,0,6.85646,478,1982
21,48,1,0,1,1,1,0,0,12,0,6.90575,479,1976
22,48,1,0,1,1,1,0,0,12,0,6.90575,479,1977
23,48,1,0,1,1,1,0,0,12,0,7.23418,479,1978
24,48,1,0,1,1,0,0,0,12,0,7.2998,479,1979
25,48,1,0,1,1,1,0,0,12,0,7.31322,479,1980
26,48,1,0,1,1,1,0,0,12,0,7.37588,479,1981
27,47,1,0,1,1,1,0,0,12,0,7.61874,479,1982
17,51,1,1,1,0,1,0,0,12,0,5.59842,480,1976
18,50,1,1,1,0,1,0,0,12,0,6.21461,480,1977
19,50,1,1,1,0,1,0,0,12,0,6.10925,480,1978
20,50,1,1,1,0,1,0,1,12,0,6.2634,480,1979
21,48,1,1,1,0,1,0,1,12,0,6.55108,480,1980
22,45,1,1,1,0,1,0,1,12,0,6.80239,480,1981
23,42,1,1,1,0,1,0,1,12,0,6.95655,480,1982
18,48,0,0,1,0,1,0,0,7,0,5.70378,481,1976
19,50,0,0,1,0,1,0,0,7,0,5.72031,481,1977
20,50,0,0,1,0,1,0,0,7,0,5.99146,481,1978
21,50,0,0,1,0,1,0,0,7,0,6.05209,481,1979
22,48,0,0,1,0,1,0,0,7,0,6.21461,481,1980
23,48,0,0,1,0,1,0,0,7,0,6.2634,481,1981
24,49,0,1,1,0,1,0,0,7,0,6.30992,481,1982
10,44,1,0,1,1,1,0,0,11,0,6.35437,482,1976
11,49,1,0,1,1,1,0,0,11,0,6.35437,482,1977
12,50,1,0,1,1,1,0,0,11,0,6.53669,482,1978
13,49,1,0,1,1,1,0,0,11,0,6.60665,482,1979
14,48,1,0,1,1,1,0,0,11,0,6.60665,482,1980
15,48,1,0,1,1,1,0,0,11,0,6.75693,482,1981
16,49,1,0,1,1,1,0,0,11,0,6.95177,482,1982
7,50,0,0,1,1,0,0,1,14,1,6.07535,483,1976
8,50,0,0,1,1,0,0,1,14,1,6.35437,483,1977
9,49,0,0,1,1,0,0,1,14,1,6.58617,483,1978
10,48,0,0,1,1,0,0,1,14,1,6.58893,483,1979
11,46,0,0,1,1,0,0,1,14,1,6.59304,483,1980
12,49,0,0,1,1,0,0,1,14,1,6.84268,483,1981
13,47,0,0,1,1,0,0,1,14,1,6.97261,483,1982
7,44,1,0,0,1,1,0,1,10,0,6.56103,484,1976
8,49,1,0,0,1,1,0,1,10,0,6.90575,484,1977
9,45,1,0,0,1,1,0,1,10,0,6.7334,484,1978
10,49,1,0,0,1,1,0,1,10,0,6.8742,484,1979
11,47,1,0,0,1,1,0,1,10,0,7.03439,484,1980
12,49,1,0,0,1,1,0,1,10,0,7.03527,484,1981
13,39,1,0,0,1,1,0,1,10,0,7.19669,484,1982
18,49,0,1,0,1,1,0,1,12,0,6.35611,485,1976
19,49,0,1,0,1,1,0,1,12,0,6.49224,485,1977
20,49,0,1,0,1,1,0,1,12,0,6.65929,485,1978
21,49,0,1,0,1,1,0,1,12,0,6.56948,485,1979
22,49,0,1,0,1,1,0,1,12,0,6.80017,485,1980
23,49,0,1,0,1,1,0,1,12,0,6.73102,485,1981
24,48,0,1,0,1,1,0,1,12,0,6.9256,485,1982
32,48,1,0,0,1,1,0,1,9,0,6.90575,486,1976
33,52,1,0,0,1,1,0,1,9,0,6.90575,486,1977
34,50,1,0,0,1,1,0,1,9,0,6.95655,486,1978
35,51,1,0,0,1,1,0,1,9,0,7.02554,486,1979
36,43,1,0,0,1,1,0,1,9,0,7.09008,486,1980
37,50,1,0,0,1,1,0,1,9,0,7.09008,486,1981
38,49,1,0,0,1,1,0,1,9,0,7.24423,486,1982
10,49,0,0,0,1,1,0,1,15,0,6.72743,487,1976
11,49,0,0,0,1,1,0,1,15,0,6.80239,487,1977
12,48,0,0,0,1,1,0,1,15,0,6.88653,487,1978
13,48,0,0,0,1,1,0,1,15,0,6.95655,487,1979
14,47,0,0,0,1,1,0,1,15,0,7.09008,487,1980
15,46,0,0,0,1,1,0,1,15,0,7.26193,487,1981
16,43,0,0,0,1,1,0,1,15,0,7.42833,487,1982
26,41,1,0,0,1,1,0,1,12,0,6.55251,488,1976
27,47,1,0,0,1,1,0,1,12,0,6.62407,488,1977
28,32,1,0,0,0,1,0,1,12,0,6.78672,488,1978
29,46,1,0,0,0,1,0,1,12,0,6.83087,488,1979
30,44,1,0,0,0,1,0,1,12,0,7.04491,488,1980
31,45,1,0,0,0,1,0,1,12,0,7.02643,488,1981
32,23,1,0,0,0,1,0,1,12,0,7.13569,488,1982
31,50,0,0,1,1,1,0,0,12,0,6.5903,489,1976
32,50,0,0,1,1,1,0,0,12,0,6.62007,489,1977
33,50,0,0,1,1,1,0,0,12,0,6.65286,489,1978
34,50,0,0,1,1,1,0,0,12,0,6.71538,489,1979
35,51,0,0,1,1,1,0,0,12,0,6.77422,489,1980
36,50,1,0,1,1,1,0,0,12,0,6.85646,489,1981
37,51,0,0,1,1,1,0,0,12,0,6.93245,489,1982
24,46,0,1,0,1,0,0,0,16,0,6.80239,490,1976
25,45,0,1,0,1,0,0,0,16,0,6.90575,490,1977
26,47,0,1,0,1,1,0,1,16,0,6.90776,490,1978
27,49,0,1,0,1,1,0,0,16,0,7.01481,490,1979
28,47,0,1,0,1,1,0,0,16,0,7.03878,490,1980
29,47,0,1,0,1,1,0,0,16,0,6.9489,490,1981
30,49,0,1,0,1,1,0,0,16,0,7.19669,490,1982
7,12,1,0,0,1,1,0,1,12,0,6.27288,491,1976
8,25,1,0,0,1,1,0,1,12,0,6.46303,491,1977
9,49,1,0,0,1,1,0,1,12,0,6.53088,491,1978
10,51,1,0,0,1,1,0,1,12,0,6.6695,491,1979
11,50,1,0,0,1,1,0,1,12,0,6.66696,491,1980
12,50,1,0,0,1,1,0,0,12,0,7.02554,491,1981
13,46,1,0,0,1,0,0,0,12,0,7.02554,491,1982
22,48,0,0,0,1,0,1,1,12,0,6.15698,492,1976
23,47,0,0,0,1,0,1,1,12,0,6.10925,492,1977
24,48,0,0,0,1,0,1,1,12,0,6.33683,492,1978
25,49,0,0,0,1,0,1,1,12,0,6.35957,492,1979
26,48,0,0,0,1,0,1,1,12,0,6.58755,492,1980
27,47,0,0,0,1,0,1,1,12,0,6.71296,492,1981
28,47,0,0,0,1,0,1,1,12,0,5.84932,492,1982
12,50,0,1,1,0,1,0,0,14,0,6.55108,493,1976
13,50,0,1,1,1,1,0,0,14,0,6.62007,493,1977
14,48,0,1,1,1,1,0,0,14,0,6.70073,493,1978
15,49,0,1,1,1,1,0,0,14,0,6.77194,493,1979
16,49,0,1,1,1,1,0,0,14,0,6.85646,493,1980
17,49,0,1,1,1,1,0,0,14,0,7.09008,493,1981
18,49,1,1,1,1,1,0,0,14,0,6.97261,493,1982
39,44,1,1,0,1,0,1,1,14,1,5.94803,494,1976
40,48,1,1,0,1,0,1,1,14,1,6.05209,494,1977
41,35,1,1,0,1,0,1,1,14,1,6.11589,494,1978
42,48,1,1,0,1,0,1,1,14,1,6.18002,494,1979
43,48,1,1,0,1,0,1,1,14,1,6.25958,494,1980
44,48,1,1,0,1,0,1,1,14,1,6.31536,494,1981
45,48,1,1,0,1,0,1,1,14,1,6.36819,494,1982
8,41,1,0,0,0,1,0,0,14,0,6.21461,495,1976
9,42,1,0,0,0,1,0,0,14,0,6.30992,495,1977
10,48,1,0,0,1,1,0,1,14,0,6.68461,495,1978
11,52,1,0,0,1,1,0,1,14,0,6.74288,495,1979
12,51,1,0,0,1,1,0,1,14,0,6.81344,495,1980
13,51,1,0,0,1,1,0,1,14,0,6.80239,495,1981
14,49,1,0,0,1,1,0,1,14,0,6.95655,495,1982
33,41,1,1,0,1,1,0,1,8,0,6.90575,496,1976
34,45,1,1,0,1,1,0,1,8,0,6.90575,496,1977
35,47,1,1,0,1,1,0,1,8,0,7.18463,496,1978
36,46,1,1,0,1,1,0,1,8,0,7.28893,496,1979
37,43,1,1,0,1,1,0,1,8,0,7.3908,496,1980
38,47,1,1,0,1,1,0,1,8,0,7.48661,496,1981
39,46,1,1,0,1,1,0,1,8,0,7.5606,496,1982
15,49,1,0,0,1,1,0,0,14,0,6.90575,497,1976
16,49,0,0,0,1,1,0,0,14,0,6.90575,497,1977
17,49,0,0,0,1,1,0,0,14,0,7.09008,497,1978
18,48,0,0,0,1,1,0,0,14,0,7.24423,497,1979
19,48,0,0,0,1,1,0,0,14,0,7.35436,497,1980
20,48,0,0,0,1,1,0,0,14,0,7.29097,497,1981
21,47,0,0,0,1,1,0,0,14,0,7.46737,497,1982
20,46,0,0,0,1,0,1,0,12,0,6.2634,498,1976
21,49,0,0,0,1,0,1,0,12,0,6.30079,498,1977
22,48,0,0,0,1,0,1,0,12,0,6.39693,498,1978
23,49,0,0,0,1,0,1,0,12,0,6.39693,498,1979
24,49,0,0,0,1,0,1,0,12,0,6.5582,498,1980
25,35,0,0,0,1,0,1,0,12,0,6.77422,498,1981
26,36,0,0,0,1,0,1,0,12,0,6.86901,498,1982
