year,grade,math,retained,female,black,hispanic,size,lowinc,mobility,school,child
2.5,4,0.148,N,M,Y,N,806,99.6,36.1,Aj,VW
0.5,2,0.114,N,F,Y,N,806,99.6,36.1,Aj,VX
1.5,3,0.128,N,F,Y,N,806,99.6,36.1,Aj,VX
2.5,4,1.047,N,F,Y,N,806,99.6,36.1,Aj,VX
-1.5,0,-2.596,N,M,Y,N,806,99.6,36.1,Aj,VY
-0.5,1,-1.83,N,M,Y,N,806,99.6,36.1,Aj,VY
0.5,2,-1.34,N,M,Y,N,806,99.6,36.1,Aj,VY
1.5,3,-0.889,N,M,Y,N,806,99.6,36.1,Aj,VY
2.5,4,-0.338,N,M,Y,N,806,99.6,36.1,Aj,VY
-1.5,0,-2.732,N,F,Y,N,806,99.6,36.1,Aj,VZ
-0.5,1,-0.854,N,F,Y,N,806,99.6,36.1,Aj,VZ
0.5,2,-0.725,N,F,Y,N,806,99.6,36.1,Aj,VZ
1.5,3,0.182,N,F,Y,N,806,99.6,36.1,Aj,VZ
-1.5,0,-2.413,N,M,Y,N,806,99.6,36.1,Aj,Va
-0.5,1,-1.185,N,M,Y,N,806,99.6,36.1,Aj,Va
0.5,2,-0.419,N,M,Y,N,806,99.6,36.1,Aj,Va
1.5,3,-0.889,N,M,Y,N,806,99.6,36.1,Aj,Va
2.5,4,0.798,N,M,Y,N,806,99.6,36.1,Aj,Va
-0.5,1,-1.616,N,F,Y,N,806,99.6,36.1,Aj,Vb
0.5,2,-1.132,N,F,Y,N,806,99.6,36.1,Aj,Vb
1.5,3,-1.059,N,F,Y,N,806,99.6,36.1,Aj,Vb
2.5,4,-0.116,N,F,Y,N,806,99.6,36.1,Aj,Vb
-1.5,0,-2.902,N,F,Y,N,806,99.6,36.1,Aj,Vc
-0.5,1,-1.25,N,F,Y,N,806,99.6,36.1,Aj,Vc
0.5,2,-1.34,N,F,Y,N,806,99.6,36.1,Aj,Vc
1.5,3,-0.67,N,F,Y,N,806,99.6,36.1,Aj,Vc
0.5,2,-0.928,N,M,Y,N,806,99.6,36.1,Aj,Vd
1.5,3,-1.235,N,M,Y,N,806,99.6,36.1,Aj,Vd
2.5,4,-0.225,N,M,Y,N,806,99.6,36.1,Aj,Vd
-1.5,0,-2.225,N,M,N,Y,433,82.5,41.6,Ak,Ve
-0.5,1,-1.314,N,M,N,Y,433,82.5,41.6,Ak,Ve
0.5,2,0.716,N,M,N,Y,433,82.5,41.6,Ak,Ve
1.5,3,1.202,N,M,N,Y,433,82.5,41.6,Ak,Ve
2.5,4,1.736,N,M,N,Y,433,82.5,41.6,Ak,Ve
-0.5,1,-1.757,N,M,N,Y,433,82.5,41.6,Ak,Vf
0.5,2,-1.894,N,M,N,Y,433,82.5,41.6,Ak,Vf
1.5,3,-0.456,N,M,N,Y,433,82.5,41.6,Ak,Vf
-1.5,0,-2.535,N,M,N,N,433,82.5,41.6,Ak,Vg
-0.5,1,-1.441,N,M,N,N,433,82.5,41.6,Ak,Vg
0.5,2,-0.105,N,M,N,N,433,82.5,41.6,Ak,Vg
1.5,3,0.128,N,M,N,N,433,82.5,41.6,Ak,Vg
2.5,4,0.501,N,M,N,N,433,82.5,41.6,Ak,Vg
-2.5,0,-3.87,N,F,N,Y,433,82.5,41.6,Ak,Vh
-1.5,0,-2.288,Y,F,N,Y,433,82.5,41.6,Ak,Vh
-0.5,1,-1.054,N,F,N,Y,433,82.5,41.6,Ak,Vh
0.5,2,-0.725,N,F,N,Y,433,82.5,41.6,Ak,Vh
1.5,3,-0.945,N,F,N,Y,433,82.5,41.6,Ak,Vh
-1.5,0,-3.268,N,M,N,Y,433,82.5,41.6,Ak,Vi
-0.5,0,-0.84,Y,M,N,Y,433,82.5,41.6,Ak,Vi
0.5,1,-0.197,N,M,N,Y,433,82.5,41.6,Ak,Vi
1.5,2,-1.123,N,M,N,Y,433,82.5,41.6,Ak,Vi
0.5,2,0.343,N,F,N,Y,433,82.5,41.6,Ak,Vj
1.5,3,1.001,N,F,N,Y,433,82.5,41.6,Ak,Vj
2.5,4,1.912,N,F,N,Y,433,82.5,41.6,Ak,Vj
-1.5,0,-2.162,N,M,N,N,433,82.5,41.6,Ak,Vk
-0.5,1,-1.054,N,M,N,N,433,82.5,41.6,Ak,Vk
0.5,1,0.011,Y,M,N,N,433,82.5,41.6,Ak,Vk
1.5,2,-0.454,N,M,N,N,433,82.5,41.6,Ak,Vk
2.5,3,0.117,N,M,N,N,433,82.5,41.6,Ak,Vk
-1.5,0,-0.619,N,F,N,N,433,82.5,41.6,Ak,Vl
-0.5,1,1.764,N,F,N,N,433,82.5,41.6,Ak,Vl
0.5,2,2.43,N,F,N,N,433,82.5,41.6,Ak,Vl
1.5,3,2.996,N,F,N,N,433,82.5,41.6,Ak,Vl
2.5,4,3.699,N,F,N,N,433,82.5,41.6,Ak,Vl
-1.5,0,-2.474,N,M,N,Y,433,82.5,41.6,Ak,Vm
-0.5,1,-0.921,N,M,N,Y,433,82.5,41.6,Ak,Vm
0.5,2,-1.132,N,M,N,Y,433,82.5,41.6,Ak,Vm
1.5,3,-0.616,N,M,N,Y,433,82.5,41.6,Ak,Vm
0.5,1,-0.584,N,F,N,Y,433,82.5,41.6,Ak,Vn
1.5,2,-0.197,N,F,N,Y,433,82.5,41.6,Ak,Vn
2.5,3,1.279,N,F,N,Y,433,82.5,41.6,Ak,Vn
-2.5,0,-3.46,N,M,Y,N,413,100.0,39.9,Al,Vo
-1.5,0,-1.13,Y,M,Y,N,413,100.0,39.9,Al,Vo
-0.5,1,-2.072,N,M,Y,N,413,100.0,39.9,Al,Vo
0.5,2,-0.522,N,M,Y,N,413,100.0,39.9,Al,Vo
1.5,3,-0.297,N,M,Y,N,413,100.0,39.9,Al,Vo
2.5,4,1.25,N,M,Y,N,413,100.0,39.9,Al,Vo
-2.5,0,-2.732,N,M,Y,N,413,100.0,39.9,Al,Vp
-1.5,0,-0.365,Y,M,Y,N,413,100.0,39.9,Al,Vp
-0.5,1,-0.785,N,M,Y,N,413,100.0,39.9,Al,Vp
0.5,2,0.463,N,M,Y,N,413,100.0,39.9,Al,Vp
-1.5,0,-3.558,N,M,Y,N,413,100.0,39.9,Al,Vq
-0.5,0,-0.84,Y,M,Y,N,413,100.0,39.9,Al,Vq
0.5,1,-1.41,N,M,Y,N,413,100.0,39.9,Al,Vq
1.5,2,-0.823,N,M,Y,N,413,100.0,39.9,Al,Vq
-0.5,0,-2.288,Y,M,Y,N,413,100.0,39.9,Al,Vr
0.5,1,-1.993,N,M,Y,N,413,100.0,39.9,Al,Vr
1.5,2,-0.391,N,M,Y,N,413,100.0,39.9,Al,Vr
-1.5,0,-4.055,N,F,Y,N,413,100.0,39.9,Al,Vs
-0.5,0,-0.733,Y,F,Y,N,413,100.0,39.9,Al,Vs
0.5,1,-2.822,N,F,Y,N,413,100.0,39.9,Al,Vs
1.5,2,-2.807,N,F,Y,N,413,100.0,39.9,Al,Vs
2.5,2,-1.455,Y,F,Y,N,413,100.0,39.9,Al,Vs
-1.5,0,-2.558,N,M,Y,N,413,100.0,39.9,Al,Vt
-0.5,0,-0.06,Y,M,Y,N,413,100.0,39.9,Al,Vt
0.5,1,-1.004,N,M,Y,N,413,100.0,39.9,Al,Vt
1.5,2,0.076,N,M,Y,N,413,100.0,39.9,Al,Vt
-1.5,0,0.893,N,F,Y,N,413,100.0,39.9,Al,Vu
-0.5,1,-0.112,N,F,Y,N,413,100.0,39.9,Al,Vu
0.5,2,0.343,N,F,Y,N,413,100.0,39.9,Al,Vu
1.5,3,0.459,N,F,Y,N,413,100.0,39.9,Al,Vu
2.5,4,2.3,N,F,Y,N,413,100.0,39.9,Al,Vu
-1.5,0,-1.218,N,F,Y,N,413,100.0,39.9,Al,Vv
-0.5,1,-1.054,N,F,Y,N,413,100.0,39.9,Al,Vv
0.5,2,-0.316,N,F,Y,N,413,100.0,39.9,Al,Vv
1.5,3,0.632,N,F,Y,N,413,100.0,39.9,Al,Vv
2.5,4,2.3,N,F,Y,N,413,100.0,39.9,Al,Vv
-1.5,0,-2.778,N,M,Y,N,413,100.0,39.9,Al,Vw
-0.5,1,-2.265,N,M,Y,N,413,100.0,39.9,Al,Vw
0.5,2,-0.316,N,M,Y,N,413,100.0,39.9,Al,Vw
1.5,3,-0.779,N,M,Y,N,413,100.0,39.9,Al,Vw
2.5,4,1.514,N,M,Y,N,413,100.0,39.9,Al,Vw
-1.5,0,-0.84,N,F,Y,N,413,100.0,39.9,Al,Vx
-0.5,1,-1.378,N,F,Y,N,413,100.0,39.9,Al,Vx
0.5,1,-1.295,Y,F,Y,N,413,100.0,39.9,Al,Vx
1.5,2,-0.262,N,F,Y,N,413,100.0,39.9,Al,Vx
2.5,3,-0.156,N,F,Y,N,413,100.0,39.9,Al,Vx
-1.5,0,-0.619,N,F,Y,N,413,100.0,39.9,Al,Vy
-0.5,1,-0.854,N,F,Y,N,413,100.0,39.9,Al,Vy
0.5,2,-1.03,N,F,Y,N,413,100.0,39.9,Al,Vy
1.5,3,0.237,N,F,Y,N,413,100.0,39.9,Al,Vy
2.5,4,1.736,N,F,Y,N,413,100.0,39.9,Al,Vy
-1.5,0,-2.097,N,M,Y,N,413,100.0,39.9,Al,Vz
-0.5,1,-1.882,N,M,Y,N,413,100.0,39.9,Al,Vz
0.5,2,-1.03,N,M,Y,N,413,100.0,39.9,Al,Vz
1.5,3,-0.616,N,M,Y,N,413,100.0,39.9,Al,Vz
-1.5,0,0.329,N,M,Y,N,413,100.0,39.9,Al,W0
-0.5,1,-0.854,N,M,Y,N,413,100.0,39.9,Al,W0
0.5,2,-0.522,N,M,Y,N,413,100.0,39.9,Al,W0
1.5,3,0.021,N,M,Y,N,413,100.0,39.9,Al,W0
2.5,4,1.098,N,M,Y,N,413,100.0,39.9,Al,W0
-1.5,0,-2.596,N,F,Y,N,413,100.0,39.9,Al,W1
-0.5,1,-0.221,N,F,Y,N,413,100.0,39.9,Al,W1
0.5,2,-1.665,N,F,Y,N,413,100.0,39.9,Al,W1
1.5,2,-0.943,Y,F,Y,N,413,100.0,39.9,Al,W1
2.5,3,-0.537,N,F,Y,N,413,100.0,39.9,Al,W1
-1.5,0,-2.596,N,F,Y,N,413,100.0,39.9,Al,W2
-0.5,1,-1.314,N,F,Y,N,413,100.0,39.9,Al,W2
0.5,2,-0.522,N,F,Y,N,413,100.0,39.9,Al,W2
-1.5,0,-2.162,N,F,Y,N,413,100.0,39.9,Al,W3
-0.5,1,-0.273,N,F,Y,N,413,100.0,39.9,Al,W3
0.5,2,0.587,N,F,Y,N,413,100.0,39.9,Al,W3
1.5,3,1.001,N,F,Y,N,413,100.0,39.9,Al,W3
2.5,4,2.768,N,F,Y,N,413,100.0,39.9,Al,W3
-1.5,0,-2.902,N,F,Y,N,413,100.0,39.9,Al,W4
-0.5,0,-0.497,Y,F,Y,N,413,100.0,39.9,Al,W4
0.5,1,-2.113,N,F,Y,N,413,100.0,39.9,Al,W4
1.5,2,-0.517,N,F,Y,N,413,100.0,39.9,Al,W4
2.5,3,0.007,N,F,Y,N,413,100.0,39.9,Al,W4
-1.5,0,-1.689,N,M,Y,N,413,100.0,39.9,Al,W5
-0.5,1,-2.33,N,M,Y,N,413,100.0,39.9,Al,W5
0.5,1,-1.352,Y,M,Y,N,413,100.0,39.9,Al,W5
1.5,2,-1.183,N,M,Y,N,413,100.0,39.9,Al,W5
-1.5,0,-2.474,N,F,Y,N,413,100.0,39.9,Al,W6
-0.5,1,0.329,N,F,Y,N,413,100.0,39.9,Al,W6
0.5,2,-1.778,N,F,Y,N,413,100.0,39.9,Al,W6
1.5,2,-0.823,Y,F,Y,N,413,100.0,39.9,Al,W6
-1.5,0,-2.558,N,M,Y,N,413,100.0,39.9,Al,W7
-0.5,1,-1.83,N,M,Y,N,413,100.0,39.9,Al,W7
0.5,2,-0.928,N,M,Y,N,413,100.0,39.9,Al,W7
1.5,3,-0.725,N,M,Y,N,413,100.0,39.9,Al,W7
2.5,4,0.251,N,M,Y,N,413,100.0,39.9,Al,W7
-1.5,0,-1.13,N,F,Y,N,413,100.0,39.9,Al,W8
-0.5,1,-2.072,N,F,Y,N,413,100.0,39.9,Al,W8
0.5,2,-1.665,N,F,Y,N,413,100.0,39.9,Al,W8
1.5,3,-0.779,N,F,Y,N,413,100.0,39.9,Al,W8
2.5,4,-0.281,N,F,Y,N,413,100.0,39.9,Al,W8
-0.5,1,-1.946,N,M,Y,N,413,100.0,39.9,Al,W9
0.5,1,-1.121,Y,M,Y,N,413,100.0,39.9,Al,W9
1.5,2,-1.424,N,M,Y,N,413,100.0,39.9,Al,W9
2.5,2,0.053,Y,M,Y,N,413,100.0,39.9,Al,W9
-2.5,0,-3.721,N,M,Y,N,127,100.0,44.7,Am,WA
-1.5,0,-2.839,Y,M,Y,N,127,100.0,44.7,Am,WA
-0.5,1,-1.25,N,M,Y,N,127,100.0,44.7,Am,WA
-2.5,0,-3.395,N,M,Y,N,127,100.0,44.7,Am,WB
-1.5,0,-1.616,Y,M,Y,N,127,100.0,44.7,Am,WB
-0.5,1,-2.265,N,M,Y,N,127,100.0,44.7,Am,WB
-2.5,0,-4.406,N,M,Y,N,127,100.0,44.7,Am,WC
-1.5,0,-1.76,Y,M,Y,N,127,100.0,44.7,Am,WC
-0.5,1,-0.028,N,M,Y,N,127,100.0,44.7,Am,WC
-2.5,0,-3.558,N,M,Y,N,127,100.0,44.7,Am,WD
-1.5,0,-2.288,Y,M,Y,N,127,100.0,44.7,Am,WD
-0.5,1,-1.694,N,M,Y,N,127,100.0,44.7,Am,WD
-1.5,0,-3.395,N,M,Y,N,127,100.0,44.7,Am,WE
-0.5,1,-3.331,N,M,Y,N,127,100.0,44.7,Am,WE
0.5,1,-1.874,Y,M,Y,N,127,100.0,44.7,Am,WE
-1.5,0,-3.395,N,F,Y,N,127,100.0,44.7,Am,WF
-0.5,0,-2.413,Y,F,Y,N,127,100.0,44.7,Am,WF
0.5,1,-1.41,N,F,Y,N,127,100.0,44.7,Am,WF
-1.5,0,-3.232,N,M,Y,N,127,100.0,44.7,Am,WG
-0.5,0,-1.384,Y,M,Y,N,127,100.0,44.7,Am,WG
0.5,1,-0.33,N,M,Y,N,127,100.0,44.7,Am,WG
-2.5,0,-3.887,N,M,N,Y,900,58.3,43.7,An,WH
-1.5,0,-2.902,Y,M,N,Y,900,58.3,43.7,An,WH
-0.5,1,-1.185,N,M,N,Y,900,58.3,43.7,An,WH
0.5,2,-1.665,N,M,N,Y,900,58.3,43.7,An,WH
1.5,3,-0.139,N,M,N,Y,900,58.3,43.7,An,WH
2.5,4,0.749,N,M,N,Y,900,58.3,43.7,An,WH
-1.5,0,-3.232,N,M,N,Y,900,58.3,43.7,An,WI
-0.5,1,-0.574,N,M,N,Y,900,58.3,43.7,An,WI
0.5,2,-1.665,N,M,N,Y,900,58.3,43.7,An,WI
1.5,3,-0.244,N,M,N,Y,900,58.3,43.7,An,WI
2.5,4,0.501,N,M,N,Y,900,58.3,43.7,An,WI
-1.5,0,-1.303,N,M,N,N,900,58.3,43.7,An,WJ
-0.5,1,-0.112,N,M,N,N,900,58.3,43.7,An,WJ
0.5,2,0.587,N,M,N,N,900,58.3,43.7,An,WJ
1.5,3,1.202,N,M,N,N,900,58.3,43.7,An,WJ
2.5,4,1.623,N,M,N,N,900,58.3,43.7,An,WJ
-1.5,0,-1.772,N,M,N,N,900,58.3,43.7,An,WK
-0.5,1,0.058,N,M,N,N,900,58.3,43.7,An,WK
0.5,2,0.227,N,M,N,N,900,58.3,43.7,An,WK
1.5,3,1.748,N,M,N,N,900,58.3,43.7,An,WK
2.5,4,2.3,N,M,N,N,900,58.3,43.7,An,WK
-1.5,0,-2.732,N,F,N,Y,900,58.3,43.7,An,WL
-0.5,1,-2.2,N,F,N,Y,900,58.3,43.7,An,WL
0.5,2,-0.928,N,F,N,Y,900,58.3,43.7,An,WL
-1.5,0,-1.541,N,M,N,Y,900,58.3,43.7,An,WM
-0.5,1,-0.501,N,M,N,Y,900,58.3,43.7,An,WM
0.5,2,0.003,N,M,N,Y,900,58.3,43.7,An,WM
1.5,3,0.021,N,M,N,Y,900,58.3,43.7,An,WM
2.5,4,0.798,N,M,N,Y,900,58.3,43.7,An,WM
-1.5,0,-1.616,N,M,N,N,900,58.3,43.7,An,WN
-0.5,1,0.546,N,M,N,N,900,58.3,43.7,An,WN
0.5,2,0.852,N,M,N,N,900,58.3,43.7,An,WN
-1.5,0,-3.395,N,M,N,Y,900,58.3,43.7,An,WO
-0.5,1,-0.351,N,M,N,Y,900,58.3,43.7,An,WO
0.5,2,-0.316,N,M,N,Y,900,58.3,43.7,An,WO
1.5,3,0.347,N,M,N,Y,900,58.3,43.7,An,WO
2.5,4,1.736,N,M,N,Y,900,58.3,43.7,An,WO
-1.5,0,-1.384,N,M,N,N,900,58.3,43.7,An,WP
-0.5,1,-0.574,N,M,N,N,900,58.3,43.7,An,WP
0.5,2,-0.419,N,M,N,N,900,58.3,43.7,An,WP
1.5,3,1.934,N,M,N,N,900,58.3,43.7,An,WP
-1.5,0,-0.733,N,F,N,Y,900,58.3,43.7,An,WQ
-0.5,1,-1.185,N,F,N,Y,900,58.3,43.7,An,WQ
0.5,2,-0.419,N,F,N,Y,900,58.3,43.7,An,WQ
1.5,3,0.459,N,F,N,Y,900,58.3,43.7,An,WQ
2.5,4,0.148,N,F,N,Y,900,58.3,43.7,An,WQ
0.5,2,1.485,N,F,N,N,900,58.3,43.7,An,WR
1.5,3,2.034,N,F,N,N,900,58.3,43.7,An,WR
2.5,4,2.164,N,F,N,N,900,58.3,43.7,An,WR
-1.5,0,-1.689,N,F,Y,N,900,58.3,43.7,An,WS
-0.5,1,-1.25,N,F,Y,N,900,58.3,43.7,An,WS
0.5,2,0.003,N,F,Y,N,900,58.3,43.7,An,WS
1.5,3,0.021,N,F,Y,N,900,58.3,43.7,An,WS
-1.5,0,-1.13,N,F,N,N,900,58.3,43.7,An,WT
-0.5,1,-0.351,N,F,N,N,900,58.3,43.7,An,WT
0.5,2,0.227,N,F,N,N,900,58.3,43.7,An,WT
1.5,3,0.751,N,F,N,N,900,58.3,43.7,An,WT
2.5,4,1.514,N,F,N,N,900,58.3,43.7,An,WT
-1.5,0,-2.902,N,F,N,N,900,58.3,43.7,An,WU
-0.5,1,-2.351,N,F,N,N,900,58.3,43.7,An,WU
0.5,1,-1.816,Y,F,N,N,900,58.3,43.7,An,WU
1.5,2,-0.883,N,F,N,N,900,58.3,43.7,An,WU
2.5,3,0.172,N,F,N,N,900,58.3,43.7,An,WU
-1.5,0,-1.966,N,F,N,Y,900,58.3,43.7,An,WV
-0.5,1,-0.988,N,F,N,Y,900,58.3,43.7,An,WV
0.5,2,-0.211,N,F,N,Y,900,58.3,43.7,An,WV
-1.5,0,-0.84,N,F,N,N,900,58.3,43.7,An,WW
-0.5,1,-0.194,N,F,N,N,900,58.3,43.7,An,WW
0.5,2,-0.419,N,F,N,N,900,58.3,43.7,An,WW
1.5,3,1.001,N,F,N,N,900,58.3,43.7,An,WW
-1.5,0,-3.068,N,F,N,N,900,58.3,43.7,An,WX
-0.5,1,-0.785,N,F,N,N,900,58.3,43.7,An,WX
0.5,2,-0.623,N,F,N,N,900,58.3,43.7,An,WX
1.5,3,-0.779,N,F,N,N,900,58.3,43.7,An,WX
2.5,4,0.897,N,F,N,N,900,58.3,43.7,An,WX
-1.5,0,-1.218,N,F,Y,N,372,29.6,22.8,Ao,WY
-0.5,1,-1.946,N,F,Y,N,372,29.6,22.8,Ao,WY
0.5,2,-0.725,N,F,Y,N,372,29.6,22.8,Ao,WY
-1.5,0,-1.384,N,F,Y,N,372,29.6,22.8,Ao,WZ
-0.5,1,-0.194,N,F,Y,N,372,29.6,22.8,Ao,WZ
0.5,2,0.463,N,F,Y,N,372,29.6,22.8,Ao,WZ
1.5,3,1.839,N,F,Y,N,372,29.6,22.8,Ao,WZ
2.5,4,1.973,N,F,Y,N,372,29.6,22.8,Ao,WZ
-1.5,0,-1.898,N,M,N,N,372,29.6,22.8,Ao,Wa
-0.5,1,-1.441,N,M,N,N,372,29.6,22.8,Ao,Wa
0.5,2,-1.778,N,M,N,N,372,29.6,22.8,Ao,Wa
-1.5,0,-1.218,N,M,N,N,372,29.6,22.8,Ao,Wb
-0.5,1,-0.716,N,M,N,N,372,29.6,22.8,Ao,Wb
0.5,2,0.587,N,M,N,N,372,29.6,22.8,Ao,Wb
1.5,3,1.661,N,M,N,N,372,29.6,22.8,Ao,Wb
0.5,2,0.343,N,M,N,N,372,29.6,22.8,Ao,Wc
1.5,3,-0.192,N,M,N,N,372,29.6,22.8,Ao,Wc
2.5,4,1.852,N,M,N,N,372,29.6,22.8,Ao,Wc
-0.5,1,1.043,N,F,N,N,372,29.6,22.8,Ao,Wd
0.5,2,1.485,N,F,N,N,372,29.6,22.8,Ao,Wd
1.5,3,1.661,N,F,N,N,372,29.6,22.8,Ao,Wd
2.5,4,2.445,N,F,N,N,372,29.6,22.8,Ao,Wd
0.5,2,0.587,N,F,N,N,372,29.6,22.8,Ao,We
1.5,3,1.578,N,F,N,N,372,29.6,22.8,Ao,We
2.5,4,2.768,N,F,N,N,372,29.6,22.8,Ao,We
0.5,2,-1.132,N,M,N,N,372,29.6,22.8,Ao,Wf
1.5,3,-0.086,N,M,N,N,372,29.6,22.8,Ao,Wf
2.5,4,1.794,N,M,N,N,372,29.6,22.8,Ao,Wf
-1.5,0,-1.384,N,F,N,N,372,29.6,22.8,Ao,Wg
-0.5,1,0.546,N,F,N,N,372,29.6,22.8,Ao,Wg
0.5,2,1.309,N,F,N,N,372,29.6,22.8,Ao,Wg
1.5,3,1.934,N,F,N,N,372,29.6,22.8,Ao,Wg
2.5,4,1.912,N,F,N,N,372,29.6,22.8,Ao,Wg
-1.5,0,-1.384,N,F,N,N,372,29.6,22.8,Ao,Wh
-0.5,1,0.241,N,F,N,N,372,29.6,22.8,Ao,Wh
0.5,2,0.716,N,F,N,N,372,29.6,22.8,Ao,Wh
1.5,3,1.578,N,F,N,N,372,29.6,22.8,Ao,Wh
2.5,4,2.035,N,F,N,N,372,29.6,22.8,Ao,Wh
-2.5,0,-2.413,N,F,N,N,372,29.6,22.8,Ao,Wi
-1.5,0,-1.898,Y,F,N,N,372,29.6,22.8,Ao,Wi
-0.5,1,-0.273,N,F,N,N,372,29.6,22.8,Ao,Wi
0.5,2,-0.316,N,F,N,N,372,29.6,22.8,Ao,Wi
1.5,3,0.128,N,F,N,N,372,29.6,22.8,Ao,Wi
-1.5,0,-2.535,N,M,Y,N,372,29.6,22.8,Ao,Wj
-0.5,0,-1.689,Y,M,Y,N,372,29.6,22.8,Ao,Wj
0.5,1,-0.827,N,M,Y,N,372,29.6,22.8,Ao,Wj
1.5,2,-0.883,N,M,Y,N,372,29.6,22.8,Ao,Wj
2.5,3,-0.537,N,M,Y,N,372,29.6,22.8,Ao,Wj
-1.5,0,-1.689,N,M,N,N,372,29.6,22.8,Ao,Wk
-0.5,1,1.194,N,M,N,N,372,29.6,22.8,Ao,Wk
0.5,2,1.485,N,M,N,N,372,29.6,22.8,Ao,Wk
1.5,3,3.458,N,M,N,N,372,29.6,22.8,Ao,Wk
-1.5,0,-1.384,N,M,N,N,372,29.6,22.8,Ao,Wl
-0.5,1,0.058,N,M,N,N,372,29.6,22.8,Ao,Wl
0.5,2,-0.211,N,M,N,N,372,29.6,22.8,Ao,Wl
1.5,3,1.839,N,M,N,N,372,29.6,22.8,Ao,Wl
2.5,4,2.954,N,M,N,N,372,29.6,22.8,Ao,Wl
-2.5,0,-3.268,N,M,Y,N,372,29.6,22.8,Ao,Wm
-1.5,0,-2.413,Y,M,Y,N,372,29.6,22.8,Ao,Wm
-0.5,1,-2.528,N,M,Y,N,372,29.6,22.8,Ao,Wm
0.5,2,-0.928,N,M,Y,N,372,29.6,22.8,Ao,Wm
1.5,3,0.403,N,M,Y,N,372,29.6,22.8,Ao,Wm
2.5,4,0.798,N,M,Y,N,372,29.6,22.8,Ao,Wm
-1.5,0,-2.097,Y,F,Y,N,372,29.6,22.8,Ao,Wn
0.5,2,-0.522,N,F,Y,N,372,29.6,22.8,Ao,Wn
1.5,3,-0.509,N,F,Y,N,372,29.6,22.8,Ao,Wn
2.5,4,0.551,N,F,Y,N,372,29.6,22.8,Ao,Wn
-2.5,0,-2.474,N,F,Y,N,372,29.6,22.8,Ao,Wo
-1.5,0,-1.966,Y,F,Y,N,372,29.6,22.8,Ao,Wo
-0.5,1,-0.351,N,F,Y,N,372,29.6,22.8,Ao,Wo
0.5,2,-1.132,N,F,Y,N,372,29.6,22.8,Ao,Wp
1.5,3,-0.67,N,F,Y,N,372,29.6,22.8,Ao,Wp
2.5,4,-0.281,N,F,Y,N,372,29.6,22.8,Ao,Wp
-0.5,1,-1.882,N,M,Y,N,1203,99.3,28.8,Ap,Wq
0.5,2,0.114,N,M,Y,N,1203,99.3,28.8,Ap,Wq
1.5,3,0.006,N,M,Y,N,1203,99.3,28.8,Ap,Wq
-1.5,0,-4.055,N,F,Y,N,1203,99.3,28.8,Ap,Wr
-0.5,1,-1.378,N,F,Y,N,1203,99.3,28.8,Ap,Wr
0.5,2,-1.236,N,F,Y,N,1203,99.3,28.8,Ap,Wr
1.5,3,-0.616,N,F,Y,N,1203,99.3,28.8,Ap,Wr
2.5,4,0.352,N,F,Y,N,1203,99.3,28.8,Ap,Wr
-2.5,0,-3.395,N,F,Y,N,1203,99.3,28.8,Ap,Ws
-1.5,0,-2.377,Y,F,Y,N,1203,99.3,28.8,Ap,Ws
-0.5,1,-2.032,N,F,Y,N,1203,99.3,28.8,Ap,Ws
0.5,2,-1.665,N,F,Y,N,1203,99.3,28.8,Ap,Ws
1.5,3,-0.086,N,F,Y,N,1203,99.3,28.8,Ap,Ws
2.5,4,0.402,N,F,Y,N,1203,99.3,28.8,Ap,Ws
-1.5,0,-1.987,N,F,Y,N,1203,99.3,28.8,Ap,Wt
-0.5,1,-1.25,N,F,Y,N,1203,99.3,28.8,Ap,Wt
0.5,2,-2.14,N,F,Y,N,1203,99.3,28.8,Ap,Wt
1.5,3,-0.945,N,F,Y,N,1203,99.3,28.8,Ap,Wt
2.5,4,0.749,N,F,Y,N,1203,99.3,28.8,Ap,Wt
-1.5,0,-2.377,N,M,Y,N,1203,99.3,28.8,Ap,Wu
-0.5,1,-1.12,N,M,Y,N,1203,99.3,28.8,Ap,Wu
0.5,2,-0.623,N,M,Y,N,1203,99.3,28.8,Ap,Wu
1.5,3,-0.834,N,M,Y,N,1203,99.3,28.8,Ap,Wu
2.5,4,0.551,N,M,Y,N,1203,99.3,28.8,Ap,Wu
-1.5,0,-2.225,N,F,Y,N,1203,99.3,28.8,Ap,Wv
-0.5,1,-1.054,N,F,Y,N,1203,99.3,28.8,Ap,Wv
0.5,2,0.587,N,F,Y,N,1203,99.3,28.8,Ap,Wv
1.5,3,0.074,N,F,Y,N,1203,99.3,28.8,Ap,Wv
2.5,4,0.452,N,F,Y,N,1203,99.3,28.8,Ap,Wv
-2.5,0,-3.887,N,M,Y,N,1203,99.3,28.8,Ap,Ww
-1.5,0,-1.538,Y,M,Y,N,1203,99.3,28.8,Ap,Ww
-0.5,1,-1.054,N,M,Y,N,1203,99.3,28.8,Ap,Ww
-2.5,0,-3.395,N,F,Y,N,1203,99.3,28.8,Ap,Wx
-1.5,0,-2.902,Y,F,Y,N,1203,99.3,28.8,Ap,Wx
-0.5,1,-1.966,N,F,Y,N,1203,99.3,28.8,Ap,Wx
-0.5,1,-1.631,N,F,Y,N,1203,99.3,28.8,Ap,Wy
0.5,2,-1.778,N,F,Y,N,1203,99.3,28.8,Ap,Wy
1.5,3,-0.725,N,F,Y,N,1203,99.3,28.8,Ap,Wy
