id,spans,weight,marnum,censor,lower,upper,hiseduc,hereduc,heblack,sheblack,age,agediff,time1,numkid1,time2,numkid2,time3,numkid3,time4,numkid4,time5,numkid5,time6,numkid6,time7,numkid7,time8,numkid8,time9,numkid9,time10,numkid10,time11,numkid11,time12,numkid12,time13,numkid13,time14,numkid14,time15,numkid15,time16,numkid16,time17,numkid17
14622,3,7,1,1,8.331,8.331,12,12,0,0,20.498,2.352,0.331,0,5.749,1,8.331,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14630,3,16,1,1,26.877,26.877,9,9,0,0,23.666,2.352,4.747,0,5.875,1,26.877,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14636,2,9,1,1,3.882,3.882,12,12,1,1,22.084,-2.582,0.334,0,3.882,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14639,7,17,1,1,40.726,40.726,12,12,0,0,19.337,2.352,0.745,0,2.081,1,3.578,2,5.41,3,8.164,4,9.495,5,40.726,6,,,,,,,,,,,,,,,,,,,,
14643,1,17,1,0,6.166,6.938,16,12,0,0,33.087,-9.588,6.938,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14649,3,17,1,1,12.854,12.854,12,16,0,0,24.255,-0.413,2.081,0,5.911,1,12.854,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14658,1,17,1,1,6.502,6.502,10,16,0,0,24.756,-6.33,6.502,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14665,2,1,1,1,8.887,8.887,16,14,1,1,26.795,3.666,2.286,0,8.887,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14670,1,5,1,1,5.454,5.454,12,12,0,0,36.756,-18.519,5.454,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14690,1,1,1,1,7.086,7.086,12,12,1,0,21.498,2.352,7.086,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14694,3,1,1,1,17.777,17.777,12,14,1,1,20.003,1.582,2.664,0,13.999,1,17.777,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14699,2,1,1,1,17.029,17.029,11,11,1,1,17.081,2.352,3.088,0,17.029,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14702,6,1,1,1,31.017,31.017,8,8,0,1,24.482,2.352,1.87,0,6.79,1,10.374,2,11.789,3,13.999,4,31.017,5,,,,,,,,,,,,,,,,,,,,,,
14707,1,1,1,1,2.62,2.62,10,10,0,1,22.877,2.352,2.62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14711,3,1,1,0,4.438,4.953,12,12,1,1,17.336,2.987,1.081,0,3.997,1,4.953,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14711,3,1,2,0,6.877,6.96,14,12,1,1,23.581,-0.999,2.081,0,6.333,1,6.96,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14714,5,1,1,1,41.309,41.309,12,12,0,1,19.086,2.352,1.248,0,2.168,1,6.251,2,9.166,3,41.309,4,,,,,,,,,,,,,,,,,,,,,,,,
14718,5,1,1,1,24.082,24.082,12,12,0,1,17.916,2.352,2.746,0,4.413,1,6.251,2,16.917,3,24.082,4,,,,,,,,,,,,,,,,,,,,,,,,
14723,2,1,1,1,20.145,20.145,13,13,1,0,23.003,2.352,16.747,0,20.145,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14733,7,19,1,1,35.228,35.228,8,8,0,0,18.497,2.352,0.419,0,2.42,1,2.916,2,4.082,3,5.67,4,15.25,5,35.228,6,,,,,,,,,,,,,,,,,,,,
14734,1,19,1,1,1.684,1.684,13,11,0,0,18.166,2.248,1.684,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14738,3,19,1,1,12.98,12.98,11,10,0,0,19.165,0.419,0.917,0,4.252,1,12.98,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14741,1,2,1,1,21.081,21.081,8,8,0,1,23.417,2.352,21.081,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14754,1,1,1,1,34.268,34.268,6,6,1,1,20.667,2.352,34.268,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14756,1,3,1,1,41.095,41.095,9,9,1,1,17.5,2.352,41.095,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14767,3,15,1,0,7.127,21.774,11,11,1,1,14.793,29.667,2.626,0,3.54,1,21.774,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14782,11,15,1,1,48.005,48.005,8,8,0,1,17.749,2.352,1.333,0,4.334,1,6.502,2,8.83,3,10.335,4,11.168,5,13.749,6,17.999,7,39.258,8,43.19,9,48.005,10,,,,,,,,,,,,
14790,1,15,1,1,4.756,4.756,12,12,0,0,23.003,2.352,4.756,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14802,7,1,1,0,7.324,29.295,4,4,1,1,30.5,2.352,4.769,0,6.229,1,7.228,2,9.268,3,11.351,4,14.771,5,29.295,6,,,,,,,,,,,,,,,,,,,,
14802,1,1,2,1,13.199,13.199,4,4,1,0,54.3,2.352,13.199,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14808,7,5,1,0,16.876,16.953,11,11,0,1,21.418,2.352,3.25,0,4.334,1,5.752,2,7.083,3,8.668,4,10.752,5,16.953,6,,,,,,,,,,,,,,,,,,,,
14822,1,5,1,1,0.835,0.835,11,11,1,1,34.804,2.352,0.835,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14825,1,5,1,1,8.14,8.14,10,10,1,1,17.394,2.352,8.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14827,2,3,1,1,11.398,11.398,6,6,1,1,25.5,2.352,0.999,0,11.398,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14828,1,3,1,1,12.572,12.572,12,12,1,0,23.086,2.352,12.572,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14830,2,1,1,1,2.554,2.554,12,12,1,0,21.084,2.352,0.745,0,2.554,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14833,1,1,1,1,2.552,2.552,12,16,1,1,24.419,-0.665,2.552,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14835,1,1,1,1,8.0,8.0,10,10,1,0,21.498,2.352,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14839,2,2,1,0,1.544,1.621,12,10,0,1,28.416,-1.166,0.75,0,1.621,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14844,3,2,1,1,10.333,10.333,11,12,1,0,22.081,-0.252,0.997,0,2.834,1,10.333,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14851,2,2,1,1,6.524,6.524,16,12,1,1,20.337,-0.665,0.58,0,6.524,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14857,2,16,1,0,4.255,12.747,9,9,0,0,18.669,2.352,1.317,0,12.747,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14860,3,16,1,0,8.879,8.961,12,12,0,0,23.165,2.352,0.501,0,1.834,1,8.961,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14867,5,16,1,1,20.999,20.999,10,10,0,0,17.336,2.352,0.745,0,3.083,1,4.159,2,20.745,3,20.999,4,,,,,,,,,,,,,,,,,,,,,,,,
14870,3,16,1,0,11.044,11.121,12,12,0,0,23.874,2.352,0.501,0,2.333,1,11.121,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14871,3,16,1,1,23.299,23.299,12,12,0,0,21.749,2.352,3.001,0,6.42,1,23.299,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14876,3,16,1,1,7.948,7.948,11,11,0,0,22.667,2.352,0.832,0,3.168,1,7.948,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14878,3,16,1,1,7.948,7.948,12,12,0,0,21.665,1.002,0.832,0,3.168,1,7.948,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14883,5,11,1,1,24.153,24.153,13,13,0,0,20.917,2.352,1.999,0,2.998,1,6.418,2,8.753,3,24.153,4,,,,,,,,,,,,,,,,,,,,,,,,
14884,5,11,1,1,24.153,24.153,15,12,0,0,21.665,-0.747,1.999,0,2.998,1,6.418,2,8.753,3,24.153,4,,,,,,,,,,,,,,,,,,,,,,,,
14888,4,11,1,1,13.903,13.903,13,13,0,0,20.753,2.352,0.663,0,2.33,1,4.082,2,13.903,3,,,,,,,,,,,,,,,,,,,,,,,,,,
14901,1,18,1,0,2.464,2.513,9,9,0,0,16.0,2.352,2.513,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901,1,18,2,0,4.695,4.778,9,9,0,0,18.516,2.352,4.778,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901,4,18,3,1,23.715,23.715,9,9,0,0,23.42,2.352,0.999,0,2.916,1,5.498,2,23.715,3,,,,,,,,,,,,,,,,,,,,,,,,,,
14907,9,1,1,1,34.664,34.664,11,11,0,1,19.003,2.352,0.578,0,1.914,1,2.913,2,4.244,3,5.246,4,15.578,5,19.997,6,21.246,7,34.664,8,,,,,,,,,,,,,,,,
14916,1,1,1,0,5.802,6.459,10,10,1,0,23.19,2.352,6.459,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14916,1,1,2,1,3.179,3.179,10,16,1,1,29.648,5.506,3.179,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14922,1,1,1,0,1.645,2.91,11,11,1,1,38.686,31.847,2.91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14929,2,1,1,0,11.294,11.376,12,12,1,1,18.163,-0.271,0.331,0,11.376,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14938,2,1,1,1,3.129,3.129,16,10,1,1,26.084,0.668,1.081,0,3.129,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14951,5,1,1,0,20.249,44.956,15,15,0,1,21.002,2.352,2.415,0,4.082,1,5.248,2,11.25,3,44.956,4,,,,,,,,,,,,,,,,,,,,,,,,
14957,2,1,1,0,7.044,7.116,11,11,1,1,24.088,9.815,1.665,0,7.116,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14957,1,1,2,0,1.076,6.333,11,11,1,1,35.751,2.352,6.333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14957,1,1,3,1,0.66,0.66,11,11,1,1,42.086,26.001,0.66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14958,2,1,1,0,5.027,10.612,12,12,1,1,22.669,6.415,1.415,0,10.612,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14962,3,1,1,1,12.687,12.687,16,16,1,0,26.168,2.352,0.999,0,7.581,1,12.687,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14972,9,3,1,1,50.639,50.639,8,8,0,1,19.417,2.352,0.665,0,1.169,1,3.414,2,4.331,3,6.33,4,9.665,5,12.835,6,20.416,7,50.639,8,,,,,,,,,,,,,,,,
14985,7,3,1,0,30.127,30.204,12,12,0,0,21.087,2.352,0.83,0,1.747,1,3.663,2,5.418,3,6.418,4,7.83,5,30.204,6,,,,,,,,,,,,,,,,,,,,
14985,1,3,2,1,10.16,10.16,12,12,0,0,52.668,1.254,10.16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14988,5,3,1,1,32.0,32.0,12,12,0,0,16.0,2.352,0.914,0,2.166,1,4.252,2,10.913,3,32.0,4,,,,,,,,,,,,,,,,,,,,,,,,
14988,1,3,2,1,10.16,10.16,12,12,0,0,51.414,2.352,10.16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14992,4,2,1,1,7.066,7.066,12,12,0,1,20.413,2.352,0.419,0,2.587,1,5.169,2,7.066,3,,,,,,,,,,,,,,,,,,,,,,,,,,
15005,3,2,1,0,24.504,25.495,15,15,1,0,23.047,2.352,0.936,0,2.935,1,25.495,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15005,1,2,2,1,1.251,1.251,15,15,1,0,50.338,2.352,1.251,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15007,4,2,1,0,5.166,5.243,11,11,1,0,18.795,2.352,0.372,0,0.997,1,5.035,2,5.243,3,,,,,,,,,,,,,,,,,,,,,,,,,,
15007,7,2,2,1,26.168,26.168,11,11,1,0,28.085,2.352,0.745,0,1.747,1,2.916,2,8.334,3,15.83,4,17.829,5,26.168,6,,,,,,,,,,,,,,,,,,,,
15011,1,2,1,0,0.101,0.287,9,9,0,1,19.17,2.352,0.287,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15011,1,2,2,1,4.115,4.115,12,9,1,1,31.751,2.352,4.115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15018,1,2,1,1,4.115,4.115,11,11,1,0,32.331,2.352,4.115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15027,2,17,1,1,4.468,4.468,14,14,0,0,30.253,2.352,1.41,0,4.468,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15038,2,11,1,1,9.651,9.651,15,12,0,0,26.505,-4.085,2.494,0,9.651,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15041,5,19,1,1,31.173,31.173,9,9,0,0,17.087,2.352,0.501,0,3.502,1,7.25,2,11.578,3,31.173,4,,,,,,,,,,,,,,,,,,,,,,,,
15046,9,19,1,1,51.337,51.337,11,11,0,0,18.084,2.352,7.168,0,9.166,1,11.165,2,13.164,3,15.162,4,17.161,5,19.159,6,21.158,7,51.337,8,,,,,,,,,,,,,,,,
15057,2,3,1,0,8.438,9.61,11,11,0,1,20.003,2.352,5.084,0,9.61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15061,1,3,1,1,0.222,0.222,12,8,1,1,23.918,0.504,0.222,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15079,1,19,1,0,1.582,4.731,12,12,0,0,21.587,2.352,4.731,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15079,2,19,2,0,1.58,4.728,12,12,0,0,26.32,2.352,1.89,0,4.728,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15079,1,19,3,0,2.668,3.659,12,12,0,0,31.051,2.352,3.659,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15079,1,19,4,1,1.875,1.875,12,12,0,0,37.339,2.352,1.875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15086,2,19,1,0,14.127,14.209,12,12,0,0,27.502,2.352,4.413,0,14.209,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15090,1,2,1,1,2.171,2.171,12,12,1,0,39.866,2.352,2.171,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15095,1,2,1,1,0.687,0.687,9,9,0,1,25.61,2.352,0.687,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15101,2,4,1,1,3.379,3.379,10,10,1,0,20.082,2.352,0.003,0,3.379,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15101,2,4,2,1,15.335,15.335,10,10,1,1,24.164,14.68,2.921,0,15.335,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15107,2,13,1,0,2.601,7.786,10,10,1,0,18.543,2.352,1.999,0,7.786,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15107,3,13,2,0,28.454,29.172,10,10,1,0,26.333,2.352,2.166,0,10.166,1,29.172,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15113,1,13,1,1,2.927,2.927,12,12,1,1,29.251,2.352,2.927,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15115,2,2,1,0,4.542,18.171,13,13,1,1,29.5,2.352,17.673,0,18.171,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15115,3,2,2,1,8.235,8.235,13,13,1,0,44.263,2.352,2.91,0,6.697,1,8.235,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15126,4,3,1,1,12.263,12.263,12,12,0,1,17.58,2.352,0.914,0,3.335,1,4.838,2,12.263,3,,,,,,,,,,,,,,,,,,,,,,,,,,
15137,1,21,1,1,8.945,8.945,13,13,0,0,25.336,2.352,8.945,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15138,3,21,1,1,20.605,20.605,12,12,0,0,20.75,2.352,2.081,0,10.333,1,20.605,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15140,1,1,1,1,26.001,26.001,8,8,1,1,32.498,2.352,26.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15142,2,1,1,1,35.274,35.274,4,4,1,0,29.834,2.352,6.916,0,35.274,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15158,1,1,1,0,1.128,1.205,12,12,0,1,21.498,2.352,1.205,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15161,1,1,1,1,12.999,12.999,11,11,1,1,15.499,2.352,12.999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15164,4,1,1,0,13.884,13.955,12,12,0,1,15.499,2.352,0.331,0,2.084,1,7.165,2,13.955,3,,,,,,,,,,,,,,,,,,,,,,,,,,
15164,1,1,2,1,15.086,15.086,14,12,1,1,31.581,11.25,15.086,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15167,1,1,1,0,6.281,18.825,13,13,1,0,23.999,2.352,18.825,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15167,1,1,2,1,15.086,15.086,13,13,1,0,42.831,2.352,15.086,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15169,6,1,1,1,37.158,37.158,9,9,1,0,21.333,2.352,0.334,0,1.829,1,2.667,2,3.997,3,8.249,4,37.158,5,,,,,,,,,,,,,,,,,,,,,,
15172,6,1,1,1,37.158,37.158,7,7,0,1,19.332,2.352,0.334,0,1.829,1,2.667,2,3.997,3,8.249,4,37.158,5,,,,,,,,,,,,,,,,,,,,,,
15176,2,1,1,1,12.726,12.726,12,12,1,0,20.589,2.352,1.166,0,12.726,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15183,1,1,1,1,7.592,7.592,10,10,1,1,21.336,-15.811,7.592,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15185,1,1,1,0,1.487,1.536,5,5,1,0,25.336,2.352,1.536,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15185,1,1,2,1,1.958,1.958,5,5,1,0,67.17,2.352,1.958,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186,3,12,1,1,7.05,7.05,12,12,0,0,18.497,2.352,2.335,0,4.504,1,7.05,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15190,7,3,1,1,28.0,28.0,8,8,0,1,27.299,2.352,7.036,0,9.035,1,11.034,2,13.032,3,15.031,4,17.029,5,28.0,6,,,,,,,,,,,,,,,,,,,,
15193,4,21,1,0,6.801,6.872,12,12,0,0,19.499,2.352,0.334,0,2.084,1,4.082,2,6.872,3,,,,,,,,,,,,,,,,,,,,,,,,,,
15193,1,21,2,0,11.628,12.29,12,12,0,0,29.336,2.352,12.29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15196,7,3,1,0,12.044,12.126,8,8,0,1,17.999,2.352,0.334,0,1.418,1,5.333,2,7.83,3,10.084,4,11.42,5,12.126,6,,,,,,,,,,,,,,,,,,,,
15219,3,3,1,1,15.847,15.847,12,14,1,1,19.584,-9.829,5.415,0,7.748,1,15.847,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15226,3,3,1,1,15.847,15.847,11,11,1,1,18.001,6.642,5.415,0,7.748,1,15.847,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15234,2,3,1,1,11.105,11.105,13,13,1,1,29.331,26.086,4.583,0,11.105,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15243,1,3,1,1,6.007,6.007,10,10,1,1,26.171,5.443,6.007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15257,1,3,1,1,1.812,1.812,10,12,1,1,33.791,16.663,1.812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15259,1,11,1,1,14.998,14.998,8,8,0,0,22.5,2.352,14.998,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15262,1,11,1,1,14.998,14.998,9,9,0,0,16.501,2.352,14.998,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15266,12,1,1,1,54.418,54.418,7,7,1,0,19.751,2.352,0.082,0,1.5,1,3.165,2,5.914,3,9.248,4,10.957,5,14.5,6,15.332,7,19.915,8,20.997,9,25.829,10,54.418,11,,,,,,,,,,
15275,1,14,1,1,22.946,22.946,7,7,1,1,16.498,2.352,22.946,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15314,2,14,1,1,12.816,12.816,17,12,1,1,22.004,6.836,5.662,0,12.816,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15347,3,19,1,1,5.67,5.67,16,11,0,0,27.671,-2.836,0.58,0,2.166,1,5.67,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15355,1,19,1,1,2.33,2.33,16,10,0,0,28.252,-0.085,2.33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15364,1,19,1,1,0.348,0.348,9,12,0,0,28.079,2.33,0.348,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15376,2,1,1,1,5.331,5.331,12,12,0,1,26.754,2.352,5.169,0,5.331,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15379,3,1,1,1,18.669,18.669,10,10,0,1,19.833,2.352,1.5,0,6.587,1,18.669,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15403,3,1,1,1,7.922,7.922,12,12,0,1,23.336,2.352,5.581,0,7.58,1,7.922,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15406,7,1,1,1,35.507,35.507,5,5,0,1,17.251,2.352,0.917,0,3.748,1,5.916,2,6.497,3,9.665,4,11.663,5,35.507,6,,,,,,,,,,,,,,,,,,,,
15410,4,1,1,1,9.555,9.555,12,10,1,1,21.834,10.735,3.247,0,6.752,1,8.082,2,9.555,3,,,,,,,,,,,,,,,,,,,,,,,,,,
15421,3,1,1,1,20.684,20.684,10,10,0,1,20.917,2.352,4.082,0,11.083,1,20.684,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15427,6,1,1,0,13.213,13.262,13,13,1,0,20.501,2.352,1.418,0,2.418,1,8.0,2,9.251,3,12.747,4,13.262,5,,,,,,,,,,,,,,,,,,,,,,
15427,3,1,2,1,20.671,20.671,13,12,1,1,33.766,10.752,4.068,0,11.069,1,20.671,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15442,1,19,1,0,9.079,9.383,10,10,0,0,19.496,2.352,9.383,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15442,3,19,2,1,2.62,2.62,10,10,0,0,28.879,2.352,0.676,0,1.117,1,2.62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15445,2,19,1,1,7.042,7.042,12,12,0,0,18.456,2.352,3.581,0,7.042,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15451,5,16,1,1,35.187,35.187,7,7,0,0,24.668,2.352,0.082,0,0.92,1,2.251,2,3.836,3,35.187,4,,,,,,,,,,,,,,,,,,,,,,,,
15462,1,1,1,1,22.563,22.563,9,9,1,1,17.5,2.352,22.563,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15464,1,1,1,1,27.529,27.529,9,9,1,1,18.5,2.352,27.529,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15468,3,1,1,1,9.254,9.254,10,10,1,1,23.751,22.166,0.997,0,2.579,1,9.254,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15471,3,12,1,0,10.708,10.79,16,16,0,0,20.917,2.352,4.249,0,6.166,1,10.79,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15471,1,12,2,1,7.272,7.272,16,16,0,0,40.416,2.352,7.272,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15474,6,1,1,1,43.017,43.017,12,12,0,1,19.833,2.352,1.002,0,3.001,1,4.419,2,7.335,3,10.001,4,43.017,5,,,,,,,,,,,,,,,,,,,,,,
15477,3,1,1,1,32.999,32.999,7,7,0,1,18.5,2.352,2.998,0,24.849,1,32.999,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15482,1,1,1,1,2.516,2.516,12,12,0,1,22.982,2.352,2.516,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15488,1,3,1,1,17.999,17.999,11,11,0,0,16.501,2.352,17.999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15490,1,1,1,1,1.29,1.29,12,12,0,1,19.587,2.352,1.29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15492,1,3,1,0,4.052,16.214,8,8,1,1,19.499,2.352,16.214,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15492,1,3,2,1,5.829,5.829,8,8,1,0,32.671,2.352,5.829,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15495,1,3,1,1,4.0,4.0,12,12,0,1,17.498,2.352,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15498,6,4,1,1,33.919,33.919,12,12,0,1,13.832,2.352,4.586,0,8.75,1,10.084,2,10.502,3,11.748,4,33.919,5,,,,,,,,,,,,,,,,,,,,,,
15502,2,17,1,0,5.21,5.287,12,12,0,0,20.75,2.352,4.83,0,5.287,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15508,2,17,1,0,6.877,6.954,12,12,0,0,19.247,2.352,0.668,0,6.954,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15511,1,1,1,0,14.88,15.959,12,12,0,1,18.795,2.352,15.959,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15513,1,1,1,1,31.855,31.855,7,7,1,1,24.498,2.352,31.855,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15516,1,1,1,0,12.463,12.545,12,12,0,1,23.584,2.352,12.545,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15520,6,1,1,1,42.949,42.949,7,7,0,1,16.17,2.352,2.916,0,4.164,1,5.498,2,14.831,3,16.747,4,42.949,5,,,,,,,,,,,,,,,,,,,,,,
15523,1,1,1,0,0.964,1.621,11,11,0,1,34.418,2.352,1.621,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15523,1,1,2,1,0.917,0.917,11,11,0,1,37.415,2.352,0.917,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15529,3,3,1,1,10.004,10.004,14,16,0,0,22.919,0.999,1.752,0,6.248,1,10.004,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15536,3,3,1,1,22.138,22.138,12,12,0,0,17.667,2.352,8.501,0,10.752,1,22.138,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15544,2,3,1,1,6.442,6.442,8,8,0,0,21.169,7.066,0.498,0,6.442,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15563,3,3,1,1,6.919,6.919,14,17,0,0,32.413,2.669,1.832,0,3.502,1,6.919,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
