schid,chapt1,frlnch,natvam,asian,black,hspanc,white,othrac,avgdat,stdntid,gender,race,birthmon,birthday,birthyea,classt,tchid,freelu,treads,tmaths,motivr,school,_merge,grade,class
261927,1,22,0,0,0,0,99,0,524,15239,2,1,4,14,1980,1,26192716,2,713,711,50,261927,3,3,1299
261927,1,22,0,0,0,0,99,0,524,15244,1,1,3,14,1980,1,26192716,2,641,631,48,261927,3,3,1299
261927,1,22,0,0,0,0,99,0,524,15612,1,1,5,9,1980,1,26192716,2,629,618,51,261927,3,3,1299
261927,1,22,0,0,0,0,99,0,524,15689,2,1,5,30,1980,1,26192717,2,616,648,53,261927,3,3,1300
261927,1,22,0,0,0,0,99,0,524,15690,2,1,4,23,1980,3,26192714,2,650,711,53,261927,3,3,1297
261927,1,22,0,0,0,0,99,0,524,15957,2,1,6,1,1980,3,26192714,2,641,626,49,261927,3,3,1297
261927,1,22,0,0,0,0,99,0,524,15960,2,1,5,20,1980,1,26192717,1,599,579,54,261927,3,3,1300
261927,1,22,0,0,0,0,99,0,524,15962,1,1,5,25,1980,3,26192714,2,593,639,53,261927,3,3,1297
261927,1,22,0,0,0,0,99,0,524,16332,2,1,7,9,1980,2,26192715,2,585,591,51,261927,3,3,1298
261927,1,22,0,0,0,0,99,0,524,16333,2,1,7,11,1980,2,26192715,2,616,629,46,261927,3,3,1298
261927,1,22,0,0,0,0,99,0,524,16336,1,1,7,20,1980,1,26192717,1,622,582,52,261927,3,3,1300
261927,1,22,0,0,0,0,99,0,524,16338,1,1,6,20,1980,1,26192717,1,618,629,54,261927,3,3,1300
261927,1,22,0,0,0,0,99,0,524,16344,2,1,6,27,1980,2,26192715,2,647,622,49,261927,3,3,1298
261927,1,22,0,0,0,0,99,0,524,16442,1,1,7,24,1980,3,26192714,2,606,612,46,261927,3,3,1297
261927,1,22,0,0,0,0,99,0,524,16709,1,1,9,2,1980,2,26192715,2,604,582,42,261927,3,3,1298
261927,1,22,0,0,0,0,99,0,524,16814,1,1,8,26,1980,1,26192716,2,639,711,49,261927,3,3,1299
261927,1,22,0,0,0,0,99,0,524,17197,2,1,9,26,1980,1,26192716,2,602,589,52,261927,3,3,1299
261927,1,22,0,0,0,0,99,0,524,17200,2,1,9,30,1980,1,26192716,2,650,631,49,261927,3,3,1299
261927,1,22,0,0,0,0,99,0,524,17626,2,1,6,14,1980,2,26192715,2,657,663,51,261927,3,3,1298
261927,1,22,0,0,0,0,99,0,524,18091,1,1,3,15,1979,1,26192717,1,,,51,261927,3,3,1300
261927,1,22,0,0,0,0,99,0,524,18217,2,1,3,25,1980,3,26192714,2,618,620,46,261927,3,3,1297
261927,1,22,0,0,0,0,99,0,524,18497,2,1,2,16,1980,1,26192717,2,631,593,52,261927,3,3,1300
261927,1,22,0,0,0,0,99,0,524,18569,1,1,10,4,1979,1,26192716,1,,,,261927,3,3,1299
261927,1,22,0,0,0,0,99,0,524,18745,1,1,8,11,1980,1,26192717,2,614,583,51,261927,3,3,1300
261927,1,22,0,0,0,0,99,0,524,18756,2,1,5,13,1980,1,26192717,2,686,667,53,261927,3,3,1300
261927,1,22,0,0,0,0,99,0,524,18887,2,1,7,20,1980,2,26192715,2,616,604,48,261927,3,3,1298
261927,1,22,0,0,0,0,99,0,524,18889,2,1,6,12,1980,3,26192714,2,661,639,52,261927,3,3,1297
261927,1,22,0,0,0,0,99,0,524,18943,1,1,1,17,1980,1,26192716,2,604,604,54,261927,3,3,1299
261927,1,22,0,0,0,0,99,0,524,19035,1,1,12,6,1979,2,26192715,2,728,655,46,261927,3,3,1298
261927,1,22,0,0,0,0,99,0,524,19069,1,1,5,3,1979,1,26192717,2,575,573,51,261927,3,3,1300
261927,1,22,0,0,0,0,99,0,524,19149,2,1,2,2,1980,2,26192715,2,614,606,52,261927,3,3,1298
261927,1,22,0,0,0,0,99,0,524,19154,1,1,3,6,1979,2,26192715,2,604,672,45,261927,3,3,1298
261927,1,22,0,0,0,0,99,0,524,19357,2,1,10,3,1979,1,26192716,2,,,,261927,3,3,1299
261927,1,22,0,0,0,0,99,0,524,19658,1,1,9,25,1980,1,26192717,2,620,594,51,261927,3,3,1300
261927,1,22,0,0,0,0,99,0,524,20826,2,1,4,26,1978,3,26192714,1,,,53,261927,3,3,1297
261927,1,23,,,,,100,0,,12056,1,1,10,30,1979,3,26192701,2,472,513,25,261927,3,0,1284
261927,1,23,,,,,100,0,,12081,1,1,9,12,1979,2,26192704,2,419,489,27,261927,3,0,1287
261927,1,23,,,,,100,0,,12092,1,1,12,12,1979,1,26192703,2,461,602,26,261927,3,0,1286
261927,1,23,,,,,100,0,,12107,2,1,10,22,1979,2,26192702,2,442,547,25,261927,3,0,1285
261927,1,23,,,,,100,0,,12205,1,1,10,18,1979,3,26192701,2,456,547,25,261927,3,0,1284
261927,1,23,,,,,100,0,,12281,1,1,11,16,1979,3,26192701,2,439,478,25,261927,3,0,1284
261927,1,23,,,,,100,0,,12455,2,1,11,1,1979,2,26192704,2,422,478,25,261927,3,0,1287
261927,1,23,,,,,100,0,,12457,1,1,11,4,1979,3,26192701,2,458,602,25,261927,3,0,1284
261927,1,23,,,,,100,0,,12459,2,1,11,15,1979,2,26192704,2,424,484,27,261927,3,0,1287
261927,1,23,,,,,100,0,,12460,2,1,11,15,1981,2,26192704,2,554,626,27,261927,3,0,1287
261927,1,23,,,,,100,0,,12462,1,1,10,27,1979,3,26192701,2,458,559,25,261927,3,0,1284
261927,1,23,,,,,100,0,,12526,1,1,11,18,1979,1,26192703,2,443,576,26,261927,3,0,1286
261927,1,23,,,,,100,0,,12527,2,1,11,30,1979,3,26192701,2,443,536,27,261927,3,0,1284
261927,1,23,,,,,100,0,,12566,1,1,12,21,1979,3,26192701,2,447,528,25,261927,3,0,1284
261927,1,23,,,,,100,0,,12617,1,1,12,14,1979,3,26192701,2,402,494,24,261927,3,0,1284
261927,1,23,,,,,100,0,,12770,1,1,12,5,1979,1,26192703,2,455,559,26,261927,3,0,1286
261927,1,23,,,,,100,0,,12771,2,1,12,11,1979,3,26192701,2,442,576,25,261927,3,0,1284
261927,1,23,,,,,100,0,,12773,1,1,12,19,1979,2,26192702,2,427,429,23,261927,3,0,1285
261927,1,23,,,,,100,0,,12865,2,1,12,10,1979,2,26192702,1,437,559,26,261927,3,0,1285
261927,1,23,,,,,100,0,,13365,2,1,3,30,1980,2,26192704,2,433,513,23,261927,3,0,1287
261927,1,23,,,,,100,0,,13621,1,1,1,9,1980,1,26192703,2,400,423,26,261927,3,0,1286
261927,1,23,,,,,100,0,,13622,1,1,1,14,1980,1,26192703,2,627,576,26,261927,3,0,1286
261927,1,23,,,,,100,0,,13734,2,1,8,5,1980,2,26192704,2,,,26,261927,3,0,1287
261927,1,23,,,,,100,0,,13797,2,1,1,14,1980,1,26192703,2,405,434,26,261927,3,0,1286
261927,1,23,,,,,100,0,,13798,2,1,1,14,1980,2,26192704,2,476,576,27,261927,3,0,1287
261927,1,23,,,,,100,0,,13799,2,1,1,19,1980,2,26192702,2,460,559,26,261927,3,0,1285
261927,1,23,,,,,100,0,,13905,2,1,2,8,1980,2,26192702,2,440,559,25,261927,3,0,1285
261927,1,23,,,,,100,0,,14235,2,1,2,3,1980,2,26192704,2,419,468,26,261927,3,0,1287
261927,1,23,,,,,100,0,,14236,2,1,2,9,1980,2,26192702,2,445,444,27,261927,3,0,1285
261927,1,23,,,,,100,0,,14238,2,1,2,18,1980,1,26192703,2,455,576,23,261927,3,0,1286
261927,1,23,,,,,100,0,,14240,2,1,1,18,1980,1,26192703,1,398,384,15,261927,3,0,1286
261927,1,23,,,,,100,0,,14242,2,1,1,23,1980,2,26192702,2,445,449,28,261927,3,0,1285
261927,1,23,,,,,100,0,,14516,2,1,2,19,1980,3,26192701,2,436,513,25,261927,3,0,1284
261927,1,23,,,,,100,0,,14921,1,1,2,1,1980,2,26192704,2,382,444,,261927,3,0,1287
261927,1,23,,,,,100,0,,14922,1,1,3,18,1980,2,26192704,2,397,449,22,261927,3,0,1287
261927,1,23,,,,,100,0,,14923,2,1,3,21,1980,2,26192704,2,413,468,26,261927,3,0,1287
261927,1,23,,,,,100,0,,14924,1,1,3,24,1980,2,26192702,2,492,513,25,261927,3,0,1285
261927,1,23,,,,,100,0,,15236,1,1,4,4,1980,3,26192701,2,510,626,24,261927,3,0,1284
261927,1,23,,,,,100,0,,15238,2,1,4,11,1980,1,26192703,2,431,506,26,261927,3,0,1286
261927,1,23,,,,,100,0,,15239,2,1,4,14,1980,2,26192704,2,532,559,29,261927,3,0,1287
261927,1,23,,,,,100,0,,15243,2,1,3,12,1980,1,26192703,2,427,520,27,261927,3,0,1286
261927,1,23,,,,,100,0,,15244,1,1,3,14,1980,2,26192704,2,413,489,27,261927,3,0,1287
261927,1,23,,,,,100,0,,15376,1,1,5,16,1980,2,26192702,2,376,423,24,261927,3,0,1285
261927,1,23,,,,,100,0,,15534,1,1,5,20,1980,2,26192702,1,402,454,27,261927,3,0,1285
261927,1,23,,,,,100,0,,15612,1,1,5,9,1980,2,26192704,2,425,484,25,261927,3,0,1287
261927,1,23,,,,,100,0,,15689,2,1,5,30,1980,2,26192702,2,439,528,26,261927,3,0,1285
261927,1,23,,,,,100,0,,15690,2,1,4,23,1980,2,26192702,2,476,576,27,261927,3,0,1285
261927,1,23,,,,,100,0,,15957,2,1,6,1,1980,3,26192701,2,450,520,27,261927,3,0,1284
261927,1,23,,,,,100,0,,15960,2,1,5,20,1980,1,26192703,1,430,500,28,261927,3,0,1286
261927,1,23,,,,,100,0,,15962,1,1,5,25,1980,2,26192702,2,430,468,24,261927,3,0,1285
261927,1,23,,,,,100,0,,16330,2,1,7,1,1980,3,26192701,2,461,478,24,261927,3,0,1284
261927,1,23,,,,,100,0,,16332,2,1,7,9,1980,3,26192701,2,431,500,24,261927,3,0,1284
261927,1,23,,,,,100,0,,16333,2,1,7,11,1980,2,26192704,2,461,478,26,261927,3,0,1287
261927,1,23,,,,,100,0,,16334,1,1,7,17,1980,3,26192701,1,395,489,24,261927,3,0,1284
261927,1,23,,,,,100,0,,16336,1,1,7,20,1980,1,26192703,2,424,536,28,261927,3,0,1286
261927,1,23,,,,,100,0,,16338,1,1,6,20,1980,1,26192703,1,413,500,23,261927,3,0,1286
261927,1,23,,,,,100,0,,16344,2,1,6,27,1980,2,26192702,2,421,449,28,261927,3,0,1285
261927,1,23,,,,,100,0,,16441,2,1,7,17,1980,2,26192702,2,448,494,29,261927,3,0,1285
261927,1,23,,,,,100,0,,16442,1,1,7,24,1980,2,26192702,2,436,500,27,261927,3,0,1285
261927,1,23,,,,,100,0,,16709,1,1,9,2,1980,3,26192701,2,433,494,,261927,3,0,1284
261927,1,23,,,,,100,0,,16714,2,1,8,13,1980,1,26192703,2,424,468,26,261927,3,0,1286
261927,1,23,,,,,100,0,,16716,1,1,8,20,1980,2,26192702,2,391,459,26,261927,3,0,1285
261927,1,23,,,,,100,0,,16814,1,1,8,26,1980,2,26192704,2,514,520,25,261927,3,0,1287
261927,1,23,,,,,100,0,,16865,1,1,9,24,1980,2,26192704,1,402,439,23,261927,3,0,1287
261927,1,23,,,,,100,0,,17148,1,1,9,4,1980,3,26192701,2,418,468,25,261927,3,0,1284
261927,1,23,,,,,100,0,,17149,1,1,9,16,1980,3,26192701,2,390,459,25,261927,3,0,1284
261927,1,23,,,,,100,0,,17197,2,1,9,26,1980,2,26192704,1,,,25,261927,3,0,1287
261927,1,23,,,,,100,0,,17200,2,1,9,30,1980,2,26192702,2,465,489,22,261927,3,0,1285
261927,1,23,,,,,100,0,,17626,2,1,6,14,1980,2,26192702,2,442,576,24,261927,3,0,1285
261927,1,23,,,,,100,0,,18217,2,1,3,25,1980,3,26192701,2,447,528,,261927,3,0,1284
261927,1,23,,,,,100,0,,18745,1,1,8,11,1980,2,26192704,2,424,463,25,261927,3,0,1287
261927,1,23,,,,,100,0,,18756,2,1,5,13,1980,1,26192703,2,461,547,23,261927,3,0,1286
261927,1,23,,,,,100,0,,18887,2,1,7,20,1980,2,26192702,2,442,468,27,261927,3,0,1285
261927,1,23,,,,,100,0,,18889,2,1,6,12,1980,3,26192701,2,424,484,25,261927,3,0,1284
261927,1,23,,,,,100,0,,19009,1,1,2,20,1980,2,26192702,1,413,468,26,261927,3,0,1285
261927,1,23,,,,,100,0,,19035,1,1,12,6,1979,3,26192701,2,,,27,261927,3,0,1284
261927,1,23,,,,,100,0,,19108,1,1,6,2,1980,2,26192704,1,393,434,23,261927,3,0,1287
261927,1,23,,,,,100,0,,19110,1,1,2,28,1979,2,26192702,2,391,444,27,261927,3,0,1285
261927,1,23,,,,,100,0,,19149,2,1,2,2,1980,2,26192704,2,424,468,26,261927,3,0,1287
261927,1,23,,,,,100,0,,19390,2,1,2,8,1980,3,26192701,1,538,576,27,261927,3,0,1284
261927,1,23,,,,,100,0,,19489,1,1,9,18,1980,2,26192704,1,411,412,25,261927,3,0,1287
261927,1,23,,,,,100,0,,20533,1,1,1,19,1980,2,26192702,2,443,536,22,261927,3,0,1285
261927,1,23,,,,,100,0,,21155,1,1,4,14,1979,1,26192703,2,421,500,24,261927,3,0,1286
261927,1,23,,,,,100,0,,21348,1,1,5,30,1980,2,26192704,2,474,559,26,261927,3,0,1287
262937,2,11,0,3,2,0,95,0,480,10273,1,1,6,8,1979,3,26293707,2,629,549,50,262937,3,1,1307
262937,2,11,0,3,2,0,95,0,480,10277,1,1,8,18,1979,1,26293706,2,604,584,47,262937,3,1,1306
262937,2,11,0,3,2,0,95,0,480,10316,2,1,6,25,1980,1,26293708,2,579,627,,262937,3,1,1308
262937,2,11,0,3,2,0,95,0,480,10329,2,1,1,16,1980,3,26293707,2,579,562,49,262937,3,1,1307
262937,2,11,0,3,2,0,95,0,480,10330,2,1,6,23,1980,1,26293706,1,564,545,51,262937,3,1,1306
262937,2,11,0,3,2,0,95,0,480,10428,1,1,10,27,1979,3,26293707,2,524,538,42,262937,3,1,1307
262937,2,11,0,3,2,0,95,0,480,10429,1,1,5,10,1980,2,26293705,2,548,601,54,262937,3,1,1305
262937,2,11,0,3,2,0,95,0,480,10430,1,1,8,13,1980,2,26293705,2,533,567,,262937,3,1,1305
262937,2,11,0,3,2,0,95,0,480,10457,2,3,5,2,1980,1,26293708,2,629,578,49,262937,3,1,1308
262937,2,11,0,3,2,0,95,0,480,11190,1,1,2,3,1979,2,26293705,2,540,535,47,262937,3,1,1305
262937,2,11,0,3,2,0,95,0,480,11333,1,1,3,17,1979,1,26293708,2,571,592,43,262937,3,1,1308
262937,2,11,0,3,2,0,95,0,480,11534,2,1,4,24,1979,3,26293707,,495,538,51,262937,3,1,1307
262937,2,11,0,3,2,0,95,0,480,11593,2,1,5,26,1979,2,26293705,2,495,515,43,262937,3,1,1305
262937,2,11,0,3,2,0,95,0,480,11681,1,1,6,29,1980,1,26293706,2,553,545,41,262937,3,1,1306
262937,2,11,0,3,2,0,95,0,480,11736,1,1,7,6,1979,2,26293705,2,629,557,50,262937,3,1,1305
262937,2,11,0,3,2,0,95,0,480,11806,1,1,8,7,1979,3,26293707,2,651,612,58,262937,3,1,1307
262937,2,11,0,3,2,0,95,0,480,11814,2,1,8,14,1979,2,26293705,2,564,507,48,262937,3,1,1305
262937,2,11,0,3,2,0,95,0,480,11821,1,1,8,25,1979,2,26293705,2,604,584,51,262937,3,1,1305
262937,2,11,0,3,2,0,95,0,480,11924,1,1,9,1,1979,2,26293705,2,604,578,51,262937,3,1,1305
262937,2,11,0,3,2,0,95,0,480,11925,1,2,9,1,1979,1,26293706,1,,510,49,262937,3,1,1306
262937,2,11,0,3,2,0,95,0,480,11927,1,1,9,3,1979,1,26293706,2,629,592,,262937,3,1,1306
262937,2,11,0,3,2,0,95,0,480,11953,2,1,9,26,1979,2,26293705,2,651,578,52,262937,3,1,1305
262937,2,11,0,3,2,0,95,0,480,12089,2,1,10,8,1979,3,26293707,2,604,553,50,262937,3,1,1307
262937,2,11,0,3,2,0,95,0,480,12093,2,1,10,12,1979,1,26293706,2,553,553,47,262937,3,1,1306
262937,2,11,0,3,2,0,95,0,480,12099,1,1,10,16,1979,1,26293708,2,604,653,48,262937,3,1,1308
262937,2,11,0,3,2,0,95,0,480,12114,1,1,10,25,1979,2,26293705,2,604,532,47,262937,3,1,1305
262937,2,11,0,3,2,0,95,0,480,12264,1,1,11,19,1979,1,26293706,2,564,553,41,262937,3,1,1306
262937,2,11,0,3,2,0,95,0,480,12266,2,1,11,20,1979,1,26293708,2,651,653,52,262937,3,1,1308
262937,2,11,0,3,2,0,95,0,480,12274,1,1,11,27,1979,2,26293705,2,499,518,49,262937,3,1,1305
262937,2,11,0,3,2,0,95,0,480,12588,1,1,12,6,1979,1,26293706,2,629,578,52,262937,3,1,1306
262937,2,11,0,3,2,0,95,0,480,13244,2,1,1,9,1980,3,26293707,2,579,567,46,262937,3,1,1307
262937,2,11,0,3,2,0,95,0,480,13316,1,1,1,29,1980,3,26293707,2,590,557,48,262937,3,1,1307
262937,2,11,0,3,2,0,95,0,480,13904,1,1,2,8,1980,3,26293707,2,604,557,53,262937,3,1,1307
262937,2,11,0,3,2,0,95,0,480,13916,2,1,2,14,1980,2,26293705,2,590,553,49,262937,3,1,1305
262937,2,11,0,3,2,0,95,0,480,13921,2,1,2,15,1980,1,26293706,2,507,545,48,262937,3,1,1306
262937,2,11,0,3,2,0,95,0,480,13934,1,1,2,18,1980,3,26293707,2,553,562,49,262937,3,1,1307
262937,2,11,0,3,2,0,95,0,480,14575,2,1,3,21,1980,2,26293705,2,651,572,,262937,3,1,1305
262937,2,11,0,3,2,0,95,0,480,14588,1,1,3,26,1980,2,26293705,2,487,535,45,262937,3,1,1305
262937,2,11,0,3,2,0,95,0,480,14927,1,1,3,31,1980,3,26293707,2,558,535,52,262937,3,1,1307
262937,2,11,0,3,2,0,95,0,480,14996,1,1,4,8,1980,1,26293708,2,651,627,,262937,3,1,1308
262937,2,11,0,3,2,0,95,0,480,15396,1,1,5,8,1980,1,26293708,2,524,592,50,262937,3,1,1308
262937,2,11,0,3,2,0,95,0,480,15398,1,1,5,9,1980,1,26293706,2,507,572,49,262937,3,1,1306
262937,2,11,0,3,2,0,95,0,480,15407,1,1,5,13,1980,1,26293708,2,629,612,51,262937,3,1,1308
262937,2,11,0,3,2,0,95,0,480,15786,2,1,6,29,1980,3,26293707,2,604,578,48,262937,3,1,1307
262937,2,11,0,3,2,0,95,0,480,16140,2,1,7,21,1980,2,26293705,2,540,549,55,262937,3,1,1305
262937,2,11,0,3,2,0,95,0,480,16154,2,1,7,31,1980,1,26293708,2,553,553,,262937,3,1,1308
262937,2,11,0,3,2,0,95,0,480,16884,2,1,9,12,1980,3,26293707,2,558,535,50,262937,3,1,1307
262937,2,11,0,3,2,0,95,0,480,16900,2,1,9,23,1980,1,26293706,2,544,535,49,262937,3,1,1306
262937,2,11,0,3,2,0,95,0,480,17513,1,1,3,27,1980,1,26293708,2,590,612,43,262937,3,1,1308
262937,2,11,0,3,2,0,95,0,480,17722,2,1,9,27,1980,3,26293707,2,499,518,46,262937,3,1,1307
262937,2,11,0,3,2,0,95,0,480,17723,2,1,3,22,1980,3,26293707,2,604,567,46,262937,3,1,1307
262937,2,11,0,3,2,0,95,0,480,17724,2,1,3,12,1980,2,26293705,2,629,557,50,262937,3,1,1305
262937,2,11,0,3,2,0,95,0,480,18199,2,1,1,26,1980,1,26293706,2,604,572,48,262937,3,1,1306
262937,2,11,0,3,2,0,95,0,480,18264,1,1,4,30,1980,1,26293706,2,553,526,52,262937,3,1,1306
262937,2,11,0,3,2,0,95,0,480,18301,1,1,7,23,1980,1,26293708,2,629,592,51,262937,3,1,1308
262937,2,11,0,3,2,0,95,0,480,18844,1,1,8,16,1979,2,26293705,2,527,562,51,262937,3,1,1305
262937,2,11,0,3,2,0,95,0,480,18847,2,1,12,30,1979,2,26293705,2,629,584,49,262937,3,1,1305
262937,2,11,0,3,2,0,95,0,480,19103,2,1,8,27,1980,1,26293708,2,485,549,49,262937,3,1,1308
262937,2,11,0,3,2,0,95,0,480,19140,1,1,10,2,1979,1,26293706,2,519,553,48,262937,3,1,1306
262937,2,11,0,3,2,0,95,0,480,19239,2,1,1,2,1980,3,26293707,2,497,490,49,262937,3,1,1307
262937,2,11,0,3,2,0,95,0,480,19283,2,1,12,7,1979,3,26293707,2,490,515,52,262937,3,1,1307
262937,2,11,0,3,2,0,95,0,480,19439,1,1,12,6,1979,1,26293706,2,629,627,50,262937,3,1,1306
262937,2,11,0,3,2,0,95,0,480,19464,1,1,1,14,1980,3,26293707,2,521,545,48,262937,3,1,1307
262937,2,11,0,3,2,0,95,0,480,19487,2,1,8,7,1980,2,26293705,2,564,545,50,262937,3,1,1305
262937,2,11,0,3,2,0,95,0,480,19508,2,1,1,27,1980,2,26293705,2,564,572,52,262937,3,1,1305
262937,2,11,0,3,2,0,95,0,480,19518,1,1,4,10,1980,1,26293708,2,499,545,47,262937,3,1,1308
262937,2,11,0,3,2,0,95,0,480,19769,2,1,9,4,1979,1,26293708,2,651,627,50,262937,3,1,1308
262937,2,11,0,3,2,0,95,0,480,19774,2,3,12,13,1979,2,26293705,2,604,545,51,262937,3,1,1305
262937,2,11,0,3,2,0,95,0,480,19797,1,1,1,9,1978,3,26293707,2,651,612,48,262937,3,1,1307
262937,2,11,0,3,2,0,95,0,480,19903,1,1,4,29,1979,3,26293707,2,558,584,48,262937,3,1,1307
262937,2,11,0,3,2,0,95,0,480,20326,1,1,8,7,1979,2,26293705,2,514,562,52,262937,3,1,1305
262937,2,11,0,3,2,0,95,0,480,21175,2,3,8,13,1979,1,26293706,2,590,557,52,262937,3,1,1306
262937,2,11,0,3,2,0,95,0,480,21386,2,1,4,22,1980,3,26293707,2,503,529,44,262937,3,1,1307
262937,2,11,0,3,2,0,95,0,480,21400,1,1,3,26,1980,3,26293707,2,571,549,48,262937,3,1,1307
262937,2,11,0,3,2,0,95,0,480,21416,1,1,4,12,1980,2,26293705,2,590,578,52,262937,3,1,1305
262937,2,11,0,3,2,0,95,0,480,21440,2,1,6,22,1980,2,26293705,2,590,532,45,262937,3,1,1305
262937,2,11,0,3,2,0,95,0,480,21446,1,1,8,4,1980,3,26293707,2,536,567,49,262937,3,1,1307
262937,2,0,0,0,1,0,96,3,580,10273,1,1,6,8,1979,3,26293709,2,650,632,53,262937,3,2,1309
262937,2,0,0,0,1,0,96,3,580,10276,1,1,11,15,1979,1,26293712,2,562,570,54,262937,3,2,1312
262937,2,0,0,0,1,0,96,3,580,10277,1,1,8,18,1979,1,26293710,2,643,648,21,262937,3,2,1310
262937,2,0,0,0,1,0,96,3,580,10316,2,1,6,25,1980,1,26293710,2,659,615,47,262937,3,2,1310
262937,2,0,0,0,1,0,96,3,580,10324,1,6,9,15,1980,2,26293713,2,604,607,46,262937,3,2,1313
262937,2,0,0,0,1,0,96,3,580,10329,2,1,1,16,1980,3,26293709,2,669,659,46,262937,3,2,1309
262937,2,0,0,0,1,0,96,3,580,10330,2,1,6,23,1980,1,26293712,1,643,593,49,262937,3,2,1312
262937,2,0,0,0,1,0,96,3,580,10428,1,1,10,27,1979,2,26293711,1,582,626,45,262937,3,2,1311
262937,2,0,0,0,1,0,96,3,580,10429,1,1,5,10,1980,2,26293711,2,631,639,49,262937,3,2,1311
262937,2,0,0,0,1,0,96,3,580,10430,1,1,8,13,1980,2,26293713,2,602,639,44,262937,3,2,1313
262937,2,0,0,0,1,0,96,3,580,10457,2,3,5,2,1980,1,26293712,2,637,659,50,262937,3,2,1312
262937,2,0,0,0,1,0,96,3,580,10675,2,1,11,17,1979,2,26293711,2,586,570,49,262937,3,2,1311
262937,2,0,0,0,1,0,96,3,580,10731,2,1,5,11,1980,2,26293711,2,,,51,262937,3,2,1311
262937,2,0,0,0,1,0,96,3,580,11190,1,1,2,3,1979,2,26293711,2,582,563,48,262937,3,2,1311
262937,2,0,0,0,1,0,96,3,580,11333,1,1,3,17,1979,1,26293710,2,631,659,31,262937,3,2,1310
262937,2,0,0,0,1,0,96,3,580,11534,2,1,4,24,1979,3,26293709,2,549,603,52,262937,3,2,1309
262937,2,0,0,0,1,0,96,3,580,11593,2,1,5,26,1979,2,26293713,2,552,577,56,262937,3,2,1313
262937,2,0,0,0,1,0,96,3,580,11681,1,1,6,29,1980,1,26293710,2,608,659,42,262937,3,2,1310
262937,2,0,0,0,1,0,96,3,580,11806,1,1,8,7,1979,3,26293709,2,709,699,53,262937,3,2,1309
262937,2,0,0,0,1,0,96,3,580,11814,2,1,8,14,1979,2,26293713,2,588,603,51,262937,3,2,1313
262937,2,0,0,0,1,0,96,3,580,11821,1,1,8,25,1979,2,26293713,2,684,648,46,262937,3,2,1313
262937,2,0,0,0,1,0,96,3,580,11924,1,1,9,1,1979,2,26293711,2,627,632,49,262937,3,2,1311
262937,2,0,0,0,1,0,96,3,580,11925,1,2,9,1,1979,1,26293710,1,550,574,47,262937,3,2,1310
262937,2,0,0,0,1,0,96,3,580,11927,1,1,9,3,1979,1,26293712,2,627,632,50,262937,3,2,1312
262937,2,0,0,0,1,0,96,3,580,11953,2,1,9,26,1979,2,26293713,2,684,674,52,262937,3,2,1313
262937,2,0,0,0,1,0,96,3,580,12089,2,1,10,8,1979,3,26293709,2,608,615,48,262937,3,2,1309
262937,2,0,0,0,1,0,96,3,580,12093,2,1,10,12,1979,1,26293712,2,591,590,50,262937,3,2,1312
262937,2,0,0,0,1,0,96,3,580,12099,1,1,10,16,1979,1,26293712,2,622,699,47,262937,3,2,1312
262937,2,0,0,0,1,0,96,3,580,12114,1,1,10,25,1979,3,26293709,2,637,611,48,262937,3,2,1309
262937,2,0,0,0,1,0,96,3,580,12264,1,1,11,19,1979,1,26293710,2,622,674,48,262937,3,2,1310
262937,2,0,0,0,1,0,96,3,580,12266,2,1,11,20,1979,1,26293710,2,637,721,51,262937,3,2,1310
262937,2,0,0,0,1,0,96,3,580,12274,1,1,11,27,1979,2,26293713,2,622,626,43,262937,3,2,1313
262937,2,0,0,0,1,0,96,3,580,12588,1,1,12,6,1979,1,26293710,2,650,721,46,262937,3,2,1310
262937,2,0,0,0,1,0,96,3,580,12595,2,1,12,10,1979,2,26293713,2,579,545,51,262937,3,2,1313
262937,2,0,0,0,1,0,96,3,580,13316,1,1,1,29,1980,3,26293709,2,622,659,43,262937,3,2,1309
262937,2,0,0,0,1,0,96,3,580,13904,1,1,2,8,1980,2,26293711,2,599,632,44,262937,3,2,1311
262937,2,0,0,0,1,0,96,3,580,13916,2,1,2,14,1980,2,26293711,2,627,615,45,262937,3,2,1311
262937,2,0,0,0,1,0,96,3,580,13921,2,1,2,15,1980,1,26293710,2,575,615,49,262937,3,2,1310
262937,2,0,0,0,1,0,96,3,580,13934,1,1,2,18,1980,3,26293709,2,588,639,51,262937,3,2,1309
262937,2,0,0,0,1,0,96,3,580,14575,2,1,3,21,1980,2,26293713,2,669,674,44,262937,3,2,1313
262937,2,0,0,0,1,0,96,3,580,14588,1,1,3,26,1980,2,26293713,2,564,593,46,262937,3,2,1313
262937,2,0,0,0,1,0,96,3,580,14927,1,1,3,31,1980,3,26293709,2,622,648,54,262937,3,2,1309
262937,2,0,0,0,1,0,96,3,580,14996,1,1,4,8,1980,1,26293710,2,622,721,32,262937,3,2,1310
262937,2,0,0,0,1,0,96,3,580,15386,1,1,5,2,1980,2,26293711,2,611,626,46,262937,3,2,1311
262937,2,0,0,0,1,0,96,3,580,15396,1,1,5,8,1980,1,26293712,2,586,615,49,262937,3,2,1312
262937,2,0,0,0,1,0,96,3,580,15398,1,1,5,9,1980,1,26293712,2,575,620,44,262937,3,2,1312
262937,2,0,0,0,1,0,96,3,580,15407,1,1,5,13,1980,1,26293710,2,602,674,47,262937,3,2,1310
