grp,cohes,lead,hrs,wbeing
BP,2.5,3.3636363,12,3.1666667
BP,1.5,1.3333334,9,3.0555556
BP,2.625,3.0,11,3.3888888
BP,3.0,3.0,11,4.111111
BP,2.625,4.181818,11,3.5
BP,3.875,3.0,11,2.0555556
BP,3.75,3.3636363,11,2.9444444
BP,2.375,2.3636363,9,3.7222223
BP,3.125,3.0,10,2.4444444
BQ,2.0,3.0,11,4.888889
BQ,4.25,3.4545455,8,4.388889
BQ,2.75,3.3636363,8,3.6666667
BQ,3.25,2.3636363,9,3.6111112
BQ,1.875,2.4545455,10,1.2222222
BQ,2.75,3.1818182,6,3.7777777
BQ,3.75,1.8,10,1.7222222
BQ,4.625,3.1818182,12,4.0
BQ,4.0,3.2727273,12,4.2777777
BQ,3.125,2.5454545,7,3.0555556
BQ,3.375,3.090909,10,3.5882354
BQ,1.0,2.6666667,16,1.2222222
BQ,3.0,3.0,12,1.2222222
BQ,3.625,3.6363637,12,3.5
BQ,1.0,1.6666666,13,2.2777777
BQ,3.0,2.3636363,11,2.0555556
BQ,3.125,1.9090909,12,1.5
BQ,3.0,3.0,12,2.5
BQ,2.5,2.8181818,13,2.8333333
BQ,3.25,2.6363637,12,1.6666666
BQ,4.25,3.1818182,18,2.6111112
BQ,3.75,3.7777777,12,4.388889
BQ,3.25,4.0,15,2.6666667
BQ,1.0,2.5,14,2.1111112
BQ,2.25,2.6363637,9,1.6666666
BQ,2.0,3.3333333,14,2.6111112
BQ,2.0,3.6666667,13,3.8333333
BQ,3.0,3.3333333,12,3.1666667
BQ,2.375,2.7272727,12,1.6666666
BQ,2.0,2.5,14,1.3888888
BQ,2.875,2.7272727,13,1.4444444
BQ,2.875,2.7272727,8,3.0555556
BQ,2.125,2.5454545,6,1.9444444
BQ,3.0,3.5454545,8,2.7222223
BQ,3.5,2.2727273,12,2.9444444
BQ,1.75,1.4545455,13,1.3888888
BQ,3.375,3.0,12,1.9444444
BQ,2.5,2.5454545,12,1.6111112
BQ,3.5,4.6666665,17,4.5555553
BQ,4.25,3.5454545,11,3.2222223
BQ,4.0,3.3333333,1,2.1666667
BQ,3.0,3.3333333,12,4.2222223
BQ,3.25,3.4545455,15,2.1666667
BQ,3.5,3.0,12,1.8333334
BQ,1.5,3.3333333,12,3.9444444
BQ,3.0,2.1818182,12,1.8333334
BQ,3.0,3.8333333,12,3.2222223
BQ,4.0,3.909091,12,3.5555556
BQ,2.75,3.2727273,12,1.8888888
BQ,3.0,3.6363637,14,3.2777777
BQ,1.75,2.090909,12,0.22222222
BQ,3.5,3.1111112,15,2.6111112
BQ,3.5,3.1818182,12,3.8333333
BQ,3.125,1.3636364,12,4.888889
BQ,4.5,4.090909,12,3.7222223
BQ,3.75,3.6363637,10,4.111111
BQ,3.0,3.0,12,3.2222223
BQ,3.5,2.909091,12,2.0555556
BQ,3.75,3.1818182,12,3.5
BQ,4.375,3.1818182,13,3.4444444
BQ,1.75,2.5454545,12,1.6111112
BQ,3.875,1.3636364,17,0.7777778
BQ,3.875,2.090909,11,2.4444444
BQ,2.625,2.1818182,13,1.7222222
BQ,3.125,2.0,10,2.5
BQ,3.125,3.1818182,13,2.1111112
BQ,4.25,4.5454545,14,3.7222223
BQ,4.5,3.4545455,12,2.8333333
BQ,3.75,3.090909,12,2.7222223
BQ,4.625,4.3636365,12,4.888889
BQ,5.0,4.7272725,12,4.5555553
BQ,3.625,4.090909,12,3.8333333
BQ,2.75,3.2727273,12,2.5
BQ,5.0,4.090909,12,2.8333333
BQ,5.0,3.909091,12,2.8333333
BQ,4.25,3.5454545,12,3.5
BQ,2.375,2.6363637,11,1.4444444
BQ,1.0,2.3333333,12,2.5555556
BQ,3.5,4.181818,12,3.5555556
BQ,3.75,3.7272727,12,3.1666667
BQ,4.0,3.909091,11,2.6111112
BQ,3.25,3.1818182,10,3.1666667
BQ,2.0,3.5,13,3.1111112
BQ,3.375,3.2727273,11,3.2777777
BQ,3.5,4.181818,14,3.2222223
BQ,3.125,3.2727273,12,2.7222223
BQ,2.625,3.5454545,12,1.7222222
BQ,2.0,1.7272727,12,2.8333333
BQ,4.0,3.8181818,14,3.1111112
BQ,2.25,2.3636363,12,2.3888888
BQ,4.25,4.181818,8,4.2777777
BQ,3.0,3.4545455,10,2.0555556
BQ,2.5,3.2727273,8,4.1666665
BQ,2.75,3.8181818,11,3.6666667
BQ,2.375,3.1818182,11,4.0
BQ,3.0,3.6666667,10,3.1666667
BQ,3.5,3.3636363,10,2.9444444
BQ,2.875,2.8181818,10,0.9444444
BQ,2.75,3.1818182,12,4.111111
BQ,3.5,3.1818182,9,2.9444444
BQ,3.0,2.3333333,13,2.5
BQ,2.875,3.2727273,8,2.6111112
BQ,2.75,3.3636363,8,3.1666667
BQ,3.25,2.4545455,12,0.7222222
BQ,3.125,3.1818182,12,2.6111112
BQ,3.375,2.7272727,10,4.4444447
BR,2.75,2.6363637,13,3.3888888
BR,2.875,3.0,11,1.8333334
BR,2.625,2.5454545,12,1.5555556
BR,1.75,2.0,11,3.0555556
BR,1.125,2.090909,12,2.0555556
BR,2.5,2.3636363,12,2.1111112
BR,3.5,4.0,8,3.9444444
BR,3.125,2.6363637,9,2.7222223
BR,1.875,2.5454545,10,2.2777777
BR,4.25,4.4545455,12,4.5555553
BR,4.0,3.909091,8,2.7777777
BR,2.875,3.2727273,10,3.3888888
BR,2.7142856,3.3636363,9,2.6666667
BR,3.375,2.6363637,10,3.5555556
BR,3.625,3.6363637,10,1.5555556
BR,3.0,3.0,8,4.0
BR,3.0,3.1818182,12,1.1111112
BR,2.375,1.9090909,7,3.7222223
BR,1.0,3.1666667,15,3.3333333
BR,4.0,2.5,15,2.8888888
BR,3.75,4.3636365,11,2.8333333
BR,3.0,3.8333333,12,3.9444444
BR,1.75,1.5454545,16,3.3888888
BR,2.875,2.2727273,15,0.8888889
BR,3.5,1.9090909,11,2.5555556
BR,3.875,3.6363637,14,2.8888888
BR,4.5,3.2727273,10,4.7222223
BR,4.0,3.6363637,9,2.9444444
BR,3.0,3.6666667,12,3.6111112
BR,3.0,3.8333333,14,2.2222223
BR,1.0,4.3333335,16,4.2222223
BR,2.0,2.3333333,10,3.7222223
BR,3.5,4.0,13,2.7777777
BR,2.75,4.0,12,2.7777777
BR,3.375,3.2727273,12,1.9444444
BR,5.0,2.1666667,13,1.2222222
BR,4.625,3.2727273,10,2.6666667
BR,3.375,3.0,13,2.1666667
BR,3.0,3.0,7,2.7058823
BR,3.25,2.090909,12,4.3333335
BR,3.5,3.1818182,10,3.5294118
BR,3.875,2.5454545,11,2.5555556
BR,4.0,2.6666667,12,3.6923077
BR,3.375,2.909091,6,3.2222223
BR,3.0,3.5454545,10,3.1111112
BR,3.5,3.0,9,2.9444444
BR,3.875,3.090909,14,2.8333333
BR,2.625,3.0,12,2.8333333
BR,3.375,3.5454545,11,2.6666667
BR,3.125,3.1818182,12,3.5555556
BR,4.0,4.6666665,10,3.0555556
BR,3.75,2.3636363,11,3.7222223
BR,3.625,2.4545455,12,2.7777777
BR,2.875,2.909091,8,1.7222222
BR,3.125,2.3636363,10,0.7222222
BR,4.0,3.3333333,12,3.5
BR,3.625,1.8181819,14,3.7777777
BR,3.75,3.2727273,12,2.6111112
BR,3.5,3.5,13,3.0
BR,3.625,3.090909,10,2.7222223
BR,2.875,2.2727273,10,2.3333333
BR,2.0,2.6666667,10,2.3888888
BR,3.0,3.6666667,6,3.1111112
BR,4.0,2.4545455,9,3.2777777
BR,4.0,4.5,12,4.2777777
BR,1.0,2.5,12,2.6111112
BR,2.375,2.1818182,14,3.7222223
BR,3.2857144,2.090909,14,3.7222223
BR,3.125,1.5454545,11,0.9444444
BR,2.25,1.8181819,11,2.7777777
BR,1.5,3.1666667,16,1.6666666
BR,2.0,2.0,11,2.6111112
BR,3.0,3.0,10,4.3333335
BR,2.875,1.0909091,13,3.5
BR,3.1666667,2.8333333,11,2.0555556
BR,5.0,4.0,11,3.2777777
BR,4.0,3.909091,12,3.6470587
BR,3.625,3.5454545,8,3.8333333
BR,4.625,3.8181818,14,2.5625
BR,1.5,3.0,12,4.2777777
BR,2.0,4.1666665,10,2.7777777
BR,3.875,3.090909,8,3.0555556
BR,3.25,2.2727273,12,1.4444444
BR,3.125,3.1818182,10,2.8333333
BR,3.25,2.3636363,14,2.3333333
BR,3.5,3.7272727,9,3.7222223
BR,3.625,3.6363637,9,2.4705882
BR,2.75,2.090909,11,2.5
BR,3.0,3.1666667,12,2.6111112
BR,4.142857,4.090909,9,2.7222223
BR,4.0,3.1818182,9,3.0
BR,4.0,3.6666667,14,3.7222223
BR,2.5,3.3333333,12,2.4705882
BR,3.625,3.2727273,12,2.125
BR,2.6666667,2.3333333,10,2.3333333
BR,4.5,4.6363635,12,4.0
BR,2.875,2.909091,12,3.2777777
BR,2.0,1.6363636,12,1.4444444
BR,3.75,3.0,12,3.1111112
BR,3.125,2.3636363,11,2.6666667
BR,3.125,3.2727273,11,2.0
BR,2.2857144,2.8,12,3.1666667
BR,3.5,2.6363637,12,2.3333333
BR,3.125,2.2727273,13,3.8888888
BR,2.75,2.909091,12,3.2777777
BR,3.125,1.4545455,15,1.5555556
BR,4.0,3.6666667,10,3.6666667
BR,3.0,2.25,8,3.2222223
BR,3.0,3.0,10,3.2777777
BR,3.5,3.2727273,12,3.6111112
BR,3.0,3.3333333,11,2.8333333
BR,2.75,2.909091,12,2.8888888
BR,4.875,3.090909,8,3.1111112
BR,1.625,2.909091,10,2.1764705
BR,2.5,2.8333333,14,3.1111112
BR,2.125,2.4545455,10,2.8235295
BR,3.125,2.8181818,10,3.0
BR,3.0,3.1666667,11,2.3888888
BR,1.5,1.0909091,11,3.3888888
BR,4.0,1.1818181,11,4.111111
BR,3.125,3.1818182,11,3.3333333
BR,3.125,1.8181819,12,2.2222223
BR,2.375,2.0,13,1.6111112
BR,4.0,2.3333333,14,3.1666667
BR,2.0,3.6666667,12,2.1111112
BR,3.5,2.909091,8,4.0
BR,2.875,2.2727273,8,2.3888888
BR,5.0,4.5454545,10,4.388889
BR,3.375,3.4545455,12,3.4444444
BR,3.875,3.1818182,12,2.1666667
BR,2.125,2.3636363,10,1.1666666
BR,3.375,3.5454545,8,2.5882354
BR,3.375,2.7272727,8,3.1666667
BR,4.25,3.5454545,10,2.2941177
BR,3.25,4.818182,8,4.111111
BR,1.5,1.5454545,9,2.235294
BR,3.375,3.1818182,11,0.6666667
BR,3.125,3.2727273,12,2.2222223
BR,1.5,1.8333334,13,1.9444444
BR,2.5,3.25,12,2.5555556
BR,3.0,2.8181818,11,2.5555556
BR,1.5,1.8181819,13,2.5555556
BR,2.75,3.1818182,13,2.4444444
BR,2.0,1.5454545,11,2.2777777
BR,1.75,1.3636364,12,1.5555556
BR,3.0,2.6363637,10,2.8888888
BR,2.125,3.2727273,10,2.7777777
BR,3.5,3.8181818,18,1.9411764
BR,2.0,2.4545455,18,2.6666667
BR,2.5,2.7272727,12,2.9444444
BR,3.375,3.5454545,11,3.6666667
BR,3.6,3.8333333,17,2.8888888
BR,2.5,2.909091,11,2.3333333
BR,4.0,3.5,11,1.8333334
BR,3.0,2.6363637,13,3.6666667
BR,2.75,2.7272727,8,1.8888888
BR,3.375,3.090909,14,3.5
BR,4.0,3.8181818,8,4.2222223
BR,3.875,2.6363637,11,2.5555556
BR,4.0,3.0,12,1.6666666
BR,2.0,3.5,10,3.3333333
BR,3.0,3.6363637,10,2.4444444
BR,2.125,1.6363636,14,2.6666667
BR,3.25,3.0,12,2.9444444
BR,3.0,3.1666667,12,2.0555556
BR,3.25,2.6,16,2.2777777
BR,3.5,3.090909,12,2.0555556
BR,3.75,2.4545455,10,1.8333334
BR,3.75,2.090909,8,1.3333334
BR,4.0,2.8333333,10,2.6111112
BR,3.0,3.3333333,10,2.6666667
BR,3.625,2.8181818,12,3.2222223
BR,3.625,3.090909,10,3.4444444
BR,3.5,2.1818182,13,3.3888888
BR,2.0,3.0,13,3.0555556
BR,3.0,4.1666665,12,2.3888888
BR,2.375,1.7272727,12,2.1111112
BR,3.25,1.4545455,12,2.1666667
BR,3.5,3.1666667,12,1.4444444
BR,3.625,1.5454545,12,2.5555556
BR,2.875,2.1818182,12,2.7777777
BR,2.5,2.5454545,12,1.6111112
BR,3.2857144,3.1818182,14,2.1666667
BR,3.75,3.6363637,8,3.2777777
BR,3.625,3.3636363,8,2.7777777
BR,1.0,1.0,20,0.33333334
BR,3.125,2.5454545,9,3.1666667
BR,2.625,3.2727273,10,4.1666665
BR,2.875,2.6363637,12,3.0555556
BR,2.375,2.4545455,11,3.7222223
BR,4.0,2.6666667,12,3.5555556
BR,4.0,4.0,11,3.9444444
BR,2.5,2.5454545,11,3.6111112
BR,2.25,1.3636364,12,1.7222222
BR,3.5,3.1666667,11,1.9444444
BR,3.625,3.8181818,9,2.6666667
BR,3.0,3.3333333,12,2.6666667
BR,3.6666667,4.0,9,3.3333333
BR,3.875,1.4545455,12,2.3888888
BR,3.5,3.5454545,12,2.3333333
BR,2.75,1.7272727,12,1.4444444
BR,2.875,2.7272727,12,1.6111112
BR,4.0,2.3333333,12,4.388889
BR,2.25,1.9090909,12,0.7222222
BR,2.625,2.090909,14,1.7222222
BR,1.875,2.090909,12,2.3333333
BR,4.0,3.1818182,10,2.6666667
BR,3.5,3.090909,8,3.3888888
BR,3.75,3.4545455,10,2.7222223
BR,3.5,3.1818182,10,2.8823528
BR,1.0,1.6363636,14,4.3333335
BR,4.0,3.0,15,2.5
BR,4.0,4.6666665,11,3.5
BR,3.0,2.8333333,10,2.8888888
BR,3.375,2.3636363,10,2.1666667
BR,3.125,2.909091,13,2.6666667
BR,2.625,1.7272727,15,3.0
BR,1.375,1.0,14,1.3888888
BR,3.0,2.1666667,13,1.2222222
BR,3.625,3.4545455,10,2.5
BR,1.8571428,1.5454545,15,2.2222223
BR,2.0,2.3333333,14,2.8333333
BR,2.75,3.2727273,10,1.7222222
BS,2.5,2.7272727,10,3.5
BS,3.875,3.5454545,10,3.7777777
BS,4.0,3.5454545,11,3.8888888
BS,1.0,2.5,11,1.7777778
BS,2.75,2.909091,8,2.9444444
BS,4.125,3.6363637,9,4.2222223
BS,3.25,3.8181818,9,4.1666665
BS,3.5,3.1818182,9,3.7777777
BS,3.625,3.0,12,1.5555556
BS,4.0,3.2727273,8,2.6666667
BS,3.75,3.5,12,3.5
BS,3.375,2.8181818,10,3.0
BS,2.0,2.7272727,8,2.1666667
BS,3.375,4.090909,10,1.9444444
BS,3.25,1.4545455,11,4.611111
BS,3.875,3.909091,12,2.5555556
BS,2.5,3.2727273,11,3.6111112
BS,2.25,2.5454545,11,3.6666667
BS,4.5,3.5454545,7,3.5
BS,3.375,4.0,6,4.2222223
BS,3.0,2.3333333,12,3.6111112
BS,4.125,3.7272727,11,3.2222223
BS,3.857143,3.0,10,3.5
BS,3.0,2.3333333,8,3.0555556
BS,3.5,1.5454545,10,1.3333334
BS,2.75,3.4545455,15,2.0555556
BS,2.875,3.0,12,2.8888888
BS,3.75,3.2727273,7,2.1666667
BS,1.0,3.3333333,11,3.8888888
BS,2.5,3.4545455,8,2.8888888
BS,3.375,3.2727273,10,2.5555556
BS,4.0,3.3333333,12,2.5
BS,2.625,4.0,10,4.388889
BS,2.625,2.2727273,12,2.1111112
BS,2.875,2.6363637,10,2.6666667
BS,3.75,2.1818182,10,3.8333333
BS,2.75,3.1818182,10,2.5
BS,3.5,2.909091,9,4.0555553
BS,3.5,3.6363637,12,3.5555556
BS,3.0,3.1666667,12,2.7777777
BS,3.25,3.6363637,9,3.3888888
BS,3.75,3.8181818,10,3.5555556
BS,3.5,3.6363637,10,3.8888888
BS,2.75,3.8181818,10,3.2222223
BS,3.25,2.8181818,11,2.8888888
BS,4.25,3.4545455,8,3.0555556
BS,3.875,3.090909,8,3.0
BS,4.75,4.3636365,11,2.7222223
BS,2.875,3.1818182,11,2.6666667
BS,3.5,3.0,12,3.1666667
BS,3.125,3.2727273,10,2.8888888
BS,2.25,1.9090909,12,1.3333334
BS,3.125,3.090909,11,2.2222223
BS,3.0,4.181818,10,3.2222223
BS,2.875,3.090909,8,2.2777777
BS,2.0,2.3636363,13,1.6666666
BS,3.5,3.4545455,11,2.8333333
BS,3.625,3.1818182,12,2.6666667
BS,3.25,3.6363637,9,4.0555553
BS,2.0,2.8333333,12,3.4444444
BS,3.0,3.5,10,4.1666665
BS,3.375,3.2727273,8,2.7777777
BS,2.75,1.9090909,12,1.9444444
BS,3.5,3.6363637,8,4.0555553
BS,4.571429,4.3636365,10,3.6666667
BS,3.875,3.2727273,12,2.0555556
BS,2.875,4.0,7,4.1666665
BS,2.375,2.8181818,13,1.5
BS,3.125,3.6363637,10,2.9444444
BS,2.0,2.7272727,11,3.1111112
BS,1.0,1.6666666,14,2.0555556
BS,2.5,3.6666667,11,3.7777777
BS,3.625,3.6363637,15,2.4444444
BS,3.375,2.8181818,13,3.0
BS,2.375,2.7272727,10,3.2777777
BS,3.75,3.4545455,10,4.111111
BS,4.0,3.1818182,9,3.8888888
BS,2.25,2.3636363,10,4.0
BS,3.0,2.8181818,13,2.1111112
BS,4.0,3.4545455,10,3.5555556
BS,2.0,2.3636363,10,2.9444444
BS,4.375,4.909091,8,3.5555556
BS,3.25,3.2727273,10,2.5625
BS,3.5714285,3.3,9,3.5
BS,2.375,2.090909,17,0.7222222
BS,2.75,1.6363636,12,1.1666666
BS,3.625,2.5454545,13,1.7777778
BS,3.25,2.4545455,11,0.7222222
BS,3.0,1.2727273,18,0.055555556
BS,3.5,3.1818182,16,2.0
BS,4.25,3.2727273,16,3.3888888
BS,1.625,3.090909,12,1.6111112
BS,3.125,3.5454545,24,2.6666667
BT,2.857143,2.8,11,2.7222223
BT,3.625,4.3636365,12,3.7058823
BT,2.75,1.7272727,13,1.2777778
BT,3.625,3.5454545,12,1.8888888
BT,1.375,2.1818182,12,1.0555556
BT,1.125,1.4545455,11,3.3333333
BT,3.125,2.3636363,11,1.6111112
BT,2.857143,3.4545455,8,2.1111112
BT,3.625,3.0,12,2.3333333
BT,1.75,2.8181818,16,2.3888888
BT,3.125,2.0,16,1.7222222
BT,3.5714285,2.4,11,3.2222223
BT,2.875,2.909091,15,3.5
BT,2.125,3.1818182,11,1.8333334
BT,3.125,1.4545455,11,0.7222222
BT,3.0,2.3636363,11,2.3888888
BT,3.7142856,3.0,11,3.8888888
BT,3.25,3.5454545,12,2.0
BT,3.125,2.8181818,18,2.7058823
BT,2.125,2.090909,15,0.44444445
BT,3.125,3.4545455,12,3.1111112
BT,1.875,1.9090909,12,3.8333333
BT,3.875,3.2727273,14,2.0
BT,3.875,2.090909,10,3.4444444
BT,3.5,3.090909,10,3.6666667
BT,3.75,3.2727273,10,3.0769231
BT,3.0,3.3333333,14,2.2777777
BT,1.5,2.090909,12,1.0
BT,2.5,2.090909,13,0.44444445
BT,2.375,2.5454545,18,0.7222222
BT,4.0,3.7272727,12,4.0555553
BT,3.125,3.0,13,2.0
BT,3.875,2.5454545,12,2.7222223
BT,4.0,2.1818182,12,2.0555556
BT,3.75,3.5454545,12,2.4444444
BT,3.25,4.181818,12,3.1666667
BT,3.875,3.8181818,14,1.2307693
BT,3.75,3.0,14,2.1666667
BT,3.375,2.8181818,12,2.4444444
BT,5.0,4.6363635,10,2.6111112
BT,3.5,4.090909,12,2.2222223
BT,3.125,1.9090909,12,3.9444444
BT,2.75,3.1818182,12,3.2777777
BT,3.75,3.8181818,11,4.5555553
BT,3.125,3.2727273,10,3.5
BT,2.75,3.8181818,12,2.7777777
BT,3.5,3.090909,13,2.3333333
BT,2.0,3.1666667,13,3.7777777
BT,3.875,3.090909,13,3.1111112
BT,3.625,3.1818182,12,1.9444444
BT,3.5,4.090909,12,3.7222223
BT,3.5,3.5,11,2.3529413
BT,3.125,1.7272727,14,3.3888888
BT,2.0,1.6666666,10,3.8333333
BT,4.25,4.090909,12,2.9444444
BT,3.75,3.8181818,12,2.4444444
BT,3.75,3.4545455,12,1.7222222
BT,4.625,3.3636363,8,1.9444444
BT,3.75,3.090909,13,2.1666667
BT,2.875,2.6363637,12,3.4444444
BT,2.25,2.4545455,12,1.0555556
BT,3.0,3.1818182,8,3.0555556
BT,3.0,3.6666667,5,3.7222223
BT,1.25,2.909091,14,2.1111112
BT,2.375,2.8181818,11,2.5555556
BT,2.25,1.8181819,12,2.7777777
BT,2.5,2.6666667,9,2.9444444
BT,4.0,4.0,13,4.3333335
BT,2.875,3.3636363,11,2.1666667
BT,3.0,4.0,12,3.3529413
BT,4.75,3.0,13,2.3333333
BT,3.5,3.5,14,2.6666667
BT,3.5,3.5,14,3.1111112
BT,4.0,4.0,14,4.611111
BT,2.5,3.1666667,8,2.6111112
BT,3.0,3.0,12,2.764706
BT,2.875,3.090909,13,3.0555556
BT,3.0,2.6363637,18,2.3333333
BT,1.75,1.0,12,2.9444444
BT,4.125,2.6363637,12,2.1666667
BT,2.875,3.8888888,9,2.6666667
BT,3.75,3.3636363,12,2.9444444
BT,2.0,2.5454545,9,1.7222222
BT,3.25,3.0,8,4.3333335
BT,4.5,3.5454545,16,2.2777777
BT,3.0,3.0,14,2.5384614
BT,2.0,3.6666667,13,2.8333333
BT,5.0,3.1666667,11,2.1666667
BT,2.0,3.3636363,10,1.3888888
BT,3.0,3.3636363,10,3.1666667
BT,2.125,2.0,12,1.2222222
BT,1.0,2.1818182,12,2.1111112
BT,2.875,3.5454545,10,1.5555556
BT,2.875,2.909091,13,2.3888888
BT,1.0,2.6,11,3.3333333
BT,3.0,3.3636363,11,2.9444444
BT,2.0,2.0,14,2.8888888
BT,2.625,2.8181818,11,1.8888888
BT,3.0,2.5454545,12,2.3333333
BT,3.875,4.0,11,4.0555553
BT,3.875,3.1818182,10,1.7647059
BT,3.0,2.6363637,13,2.0
BT,4.625,4.909091,13,3.5
BT,3.0,4.3333335,11,3.8888888
BT,2.375,4.181818,12,1.7222222
BT,1.5,4.6666665,8,3.6666667
BT,1.5,3.5454545,10,2.8333333
BT,3.0,3.1666667,11,3.1111112
BT,3.5,4.090909,12,2.6111112
BT,3.0,3.1666667,5,2.5555556
BT,3.125,3.5454545,11,3.0555556
BT,4.375,3.8181818,12,3.5555556
BT,3.25,3.2727273,11,3.6666667
BT,4.0,4.7272725,8,4.9444447
BU,3.0,2.3333333,14,3.7777777
BU,2.0,3.090909,11,2.8333333
BU,4.0,2.6666667,10,1.6111112
BU,2.5,2.5,12,3.1111112
BU,2.0,2.2727273,12,1.9444444
BU,3.0,3.6363637,12,3.6666667
BU,2.5,1.6666666,10,2.7777777
BU,3.0,3.0,10,3.0
BU,3.125,3.4444444,10,2.5
BU,2.875,3.909091,12,4.888889
BU,3.5,2.1818182,11,2.3888888
BU,1.0,1.3333334,8,2.3333333
BU,1.5,2.0,13,3.8333333
BU,2.25,1.8181819,12,3.0
BU,2.0,3.1666667,12,1.5555556
BU,2.75,3.0,12,3.1666667
BU,3.0,3.0,16,2.0
BU,3.875,2.2727273,12,2.5
BU,3.75,2.3636363,12,3.5
BU,2.875,2.2,12,2.1111112
BU,3.0,3.1666667,11,2.3888888
BU,1.625,1.8181819,10,2.3333333
BU,2.875,3.4545455,10,4.0555553
BU,3.125,3.0,11,4.2777777
BU,3.75,4.0,10,4.2777777
BU,2.0,2.1666667,11,2.1111112
BU,1.875,2.2727273,11,2.5555556
BU,3.125,2.909091,10,1.6666666
BU,4.0,2.6666667,10,2.3888888
BU,2.0,3.6666667,12,4.0555553
BU,3.5,2.8181818,11,2.7222223
BU,3.0,3.0,11,2.2777777
BU,3.125,2.8181818,10,3.0
BU,3.5,3.0,11,2.5555556
BU,3.125,3.909091,12,3.6666667
BU,3.125,2.7272727,10,3.1111112
BU,3.125,2.909091,10,4.0555553
BU,3.5,3.3333333,10,3.2777777
BU,3.375,2.6363637,10,3.1111112
BU,3.5,3.1111112,10,3.2777777
BU,2.875,1.3636364,10,2.1666667
BU,2.4285715,1.6363636,9,3.0555556
BU,1.875,2.2727273,10,1.0555556
BU,2.875,2.6363637,12,2.8333333
BU,2.4,3.3333333,18,1.6666666
BU,4.5,4.4545455,10,4.388889
BU,3.25,3.5454545,8,2.3888888
BU,3.375,3.1818182,11,2.8888888
BU,4.25,1.8181819,11,2.7777777
BU,2.875,3.2727273,10,2.0
BU,3.0,1.4,12,2.5555556
BU,3.125,2.3636363,12,3.7222223
BU,2.375,1.9090909,12,3.0555556
BU,2.875,3.090909,12,2.3888888
BU,3.625,3.4545455,8,0.33333334
BU,3.25,3.4545455,9,3.1666667
BU,3.875,2.5454545,8,3.3333333
BU,2.0,3.1666667,10,2.7777777
BU,2.0,3.1818182,14,2.8888888
BU,2.0,3.3333333,11,3.7222223
BU,2.5,3.6666667,12,3.4444444
BU,3.625,3.909091,9,3.8888888
BU,2.375,2.5454545,11,2.2777777
BU,3.625,2.6363637,10,3.1666667
BU,2.5,2.3636363,12,3.6111112
BU,2.0,3.0,13,4.1666665
BU,2.5,3.1666667,12,3.6666667
BU,3.0,3.1818182,8,3.6111112
BU,3.0,3.1111112,9,3.1666667
BU,3.5,2.3333333,12,3.4444444
BU,4.0,3.6666667,12,2.8333333
BU,1.875,2.5454545,12,3.2777777
BU,2.5,1.4545455,11,2.1111112
BU,1.0,1.8333334,8,3.2222223
BU,2.0,4.1666665,13,2.8888888
BU,3.75,2.7272727,10,3.2222223
BU,2.0,3.8333333,10,4.0555553
BU,2.5,3.0,9,3.5555556
BU,3.0,3.7272727,11,4.1666665
BU,3.25,3.1818182,12,4.5555553
BU,3.75,3.909091,10,3.3333333
BU,3.5714285,3.8,11,3.7058823
BU,2.75,3.090909,10,3.6666667
BU,2.25,3.7272727,14,0.7777778
BU,2.5,3.1818182,12,3.0
BU,2.5,2.909091,11,2.5555556
BU,2.5,2.3636363,19,2.6111112
BU,2.125,1.0909091,10,1.1111112
BU,3.0,3.1666667,11,2.3333333
BU,1.5,3.5,12,3.0
BU,2.25,3.5454545,12,1.3333334
BU,2.5,2.7272727,11,3.0
BU,3.5714285,3.3636363,11,3.3888888
BU,3.5,3.3333333,10,3.2777777
BU,1.0,2.0,10,1.5
BU,1.125,2.090909,9,2.2777777
BU,1.5,2.5,11,2.0
BU,2.5714285,2.4545455,10,3.6666667
BU,3.75,2.909091,9,3.7222223
BU,3.25,2.6363637,9,2.6666667
BU,4.0,3.5454545,9,2.2777777
BU,3.0,3.0,10,2.9444444
BU,3.25,2.5454545,8,3.6111112
BU,4.0,3.6363637,8,3.7222223
BU,2.375,1.6363636,9,1.6111112
BU,3.5,3.1666667,8,2.8333333
BU,2.875,3.1818182,12,3.2222223
BU,4.5,3.4545455,16,3.4444444
BU,4.5,3.3333333,11,2.8333333
BU,3.75,3.1818182,10,2.7222223
BU,3.375,2.6363637,10,2.5555556
BU,3.25,2.909091,11,3.4444444
BU,3.375,3.090909,11,1.0
BU,4.0,3.6666667,12,3.2777777
BU,3.0,3.0,11,2.7222223
BU,2.25,1.8181819,12,2.0
BU,2.0,2.8333333,12,2.5555556
BU,3.125,1.4545455,8,2.1111112
BU,2.375,2.2727273,10,2.1666667
BU,3.5,2.6666667,11,4.3333335
BU,3.25,2.2727273,8,1.7777778
BU,3.0,2.6666667,10,3.4444444
BU,1.3333334,1.5,13,2.8461537
BU,3.0,2.75,9,3.5555556
BU,4.0,3.8333333,10,3.3333333
BU,3.625,3.090909,9,3.7777777
BU,3.0,4.0,10,4.5555553
BU,4.0,3.1818182,11,2.9444444
BU,3.25,3.0,12,2.2222223
BU,1.75,4.0,9,3.8333333
BU,2.375,2.1818182,11,4.1666665
BU,2.125,1.2727273,12,0.6111111
BU,1.0,3.1666667,14,4.0555553
BU,1.0,2.1666667,14,3.3333333
BU,3.125,1.7272727,7,3.3333333
