obsno,year,cusip,ardssic,scisect,logk,sumpat,pat,pat1,pat2,pat3,pat4,logr,logr1,logr2,logr3,logr4,logr5
326,4,915302,4,1,5.4676,1516,251,289,211,169,197,4.29706,4.24973,4.21969,4.11141,4.05745,3.97309
326,5,915302,4,1,5.4676,1516,166,251,289,211,169,4.32127,4.29706,4.24973,4.21969,4.11141,4.05745
327,1,920253,9,0,2.19049,12,1,3,0,3,0,-0.25076,-0.21888,-0.7083,-1.12393,-1.56444,-1.10526
327,2,920253,9,0,2.19049,12,1,1,3,0,3,-0.04586,-0.25076,-0.21888,-0.7083,-1.12393,-1.56444
327,3,920253,9,0,2.19049,12,1,1,1,3,0,0.02771,-0.04586,-0.25076,-0.21888,-0.7083,-1.12393
327,4,920253,9,0,2.19049,12,1,1,1,1,3,0.01702,0.02771,-0.04586,-0.25076,-0.21888,-0.7083
327,5,920253,9,0,2.19049,12,2,1,1,1,1,-0.01024,0.01702,0.02771,-0.04586,-0.25076,-0.21888
328,1,922204,14,1,4.2753,382,41,69,55,49,56,2.67272,2.74524,2.6506,2.72268,2.64442,2.75723
328,2,922204,14,1,4.2753,382,47,41,69,55,49,2.76267,2.67272,2.74524,2.6506,2.72268,2.64442
328,3,922204,14,1,4.2753,382,39,47,41,69,55,2.71782,2.76267,2.67272,2.74524,2.6506,2.72268
328,4,922204,14,1,4.2753,382,39,39,47,41,69,2.75636,2.71782,2.76267,2.67272,2.74524,2.6506
328,5,922204,14,1,4.2753,382,43,39,39,47,41,2.76595,2.75636,2.71782,2.76267,2.67272,2.74524
329,1,922272,14,1,1.97214,23,5,2,1,0,0,-0.07429,-0.14508,-0.36449,-0.22314,0.08229,-0.33207
329,2,922272,14,1,1.97214,23,3,5,2,1,0,-0.08908,-0.07429,-0.14508,-0.36449,-0.22314,0.08229
329,3,922272,14,1,1.97214,23,4,3,5,2,1,-0.08732,-0.08908,-0.07429,-0.14508,-0.36449,-0.22314
329,4,922272,14,1,1.97214,23,6,4,3,5,2,0.7195,-0.08732,-0.08908,-0.07429,-0.14508,-0.36449
329,5,922272,14,1,1.97214,23,2,6,4,3,5,0.06752,0.7195,-0.08732,-0.08908,-0.07429,-0.14508
330,1,922408,14,1,1.80649,4,0,0,0,3,1,-0.05849,0.15268,0.07859,-0.08665,-0.08853,0.40987
330,2,922408,14,1,1.80649,4,0,0,0,0,3,0.07568,-0.05849,0.15268,0.07859,-0.08665,-0.08853
330,3,922408,14,1,1.80649,4,0,0,0,0,0,0.15581,0.07568,-0.05849,0.15268,0.07859,-0.08665
330,4,922408,14,1,1.80649,4,1,0,0,0,0,0.25505,0.15581,0.07568,-0.05849,0.15268,0.07859
330,5,922408,14,1,1.80649,4,0,1,0,0,0,0.59314,0.25505,0.15581,0.07568,-0.05849,0.15268
331,1,924138,9,0,2.24513,11,1,2,2,3,3,-0.05437,-0.06169,-0.05605,-0.18754,-0.31025,-0.46165
331,2,924138,9,0,2.24513,11,1,1,2,2,3,-0.02756,-0.05437,-0.06169,-0.05605,-0.18754,-0.31025
331,3,924138,9,0,2.24513,11,1,1,1,2,2,0.24444,-0.02756,-0.05437,-0.06169,-0.05605,-0.18754
331,4,924138,9,0,2.24513,11,1,1,1,1,2,0.16112,0.24444,-0.02756,-0.05437,-0.06169,-0.05605
331,5,924138,9,0,2.24513,11,0,1,1,1,1,0.07564,0.16112,0.24444,-0.02756,-0.05437,-0.06169
332,1,927770,3,1,2.4432,27,0,8,2,10,5,0.10831,0.10613,0.11778,0.15529,-0.0063,0.05162
332,2,927770,3,1,2.4432,27,1,0,8,2,10,0.08382,0.10831,0.10613,0.11778,0.15529,-0.0063
332,3,927770,3,1,2.4432,27,1,1,0,8,2,0.06757,0.08382,0.10831,0.10613,0.11778,0.15529
332,4,927770,3,1,2.4432,27,4,1,1,0,8,0.04049,0.06757,0.08382,0.10831,0.10613,0.11778
332,5,927770,3,1,2.4432,27,1,4,1,1,0,0.19534,0.04049,0.06757,0.08382,0.10831,0.10613
333,1,929160,19,0,4.95194,12,4,0,5,1,5,0.16598,0.41567,0.38393,0.39339,0.40477,0.23848
333,2,929160,19,0,4.95194,12,0,4,0,5,1,0.33311,0.16598,0.41567,0.38393,0.39339,0.40477
333,3,929160,19,0,4.95194,12,0,0,4,0,5,0.3905,0.33311,0.16598,0.41567,0.38393,0.39339
333,4,929160,19,0,4.95194,12,1,0,0,4,0,0.45204,0.3905,0.33311,0.16598,0.41567,0.38393
333,5,929160,19,0,4.95194,12,1,1,0,0,4,0.542,0.45204,0.3905,0.33311,0.16598,0.41567
334,1,930183,12,0,0.6592,0,0,0,0,0,0,-2.98413,-2.45959,-3.05777,-3.05761,-3.30741,-3.07137
334,2,930183,12,0,0.6592,0,0,0,0,0,0,-2.05119,-2.98413,-2.45959,-3.05777,-3.05761,-3.30741
334,3,930183,12,0,0.6592,0,0,0,0,0,0,-2.49802,-2.05119,-2.98413,-2.45959,-3.05777,-3.05761
334,4,930183,12,0,0.6592,0,0,0,0,0,0,-3.11224,-2.49802,-2.05119,-2.98413,-2.45959,-3.05777
334,5,930183,12,0,0.6592,0,0,0,0,0,0,-3.27453,-3.11224,-2.49802,-2.05119,-2.98413,-2.45959
335,1,932355,9,0,4.55313,80,13,11,5,6,3,0.97302,1.02809,0.86737,0.8407,1.03156,0.96034
335,2,932355,9,0,4.55313,80,15,13,11,5,6,1.07807,0.97302,1.02809,0.86737,0.8407,1.03156
335,3,932355,9,0,4.55313,80,13,15,13,11,5,1.16981,1.07807,0.97302,1.02809,0.86737,0.8407
335,4,932355,9,0,4.55313,80,9,13,15,13,11,1.26978,1.16981,1.07807,0.97302,1.02809,0.86737
335,5,932355,9,0,4.55313,80,8,9,13,15,13,1.37532,1.26978,1.16981,1.07807,0.97302,1.02809
336,1,934459,13,0,2.71755,35,4,3,3,4,2,0.60833,0.81756,0.82462,0.74194,0.57563,0.6865
336,2,934459,13,0,2.71755,35,5,4,3,3,4,0.71279,0.60833,0.81756,0.82462,0.74194,0.57563
336,3,934459,13,0,2.71755,35,3,5,4,3,3,0.62838,0.71279,0.60833,0.81756,0.82462,0.74194
336,4,934459,13,0,2.71755,35,8,3,5,4,3,0.63961,0.62838,0.71279,0.60833,0.81756,0.82462
336,5,934459,13,0,2.71755,35,5,8,3,5,4,0.63254,0.63961,0.62838,0.71279,0.60833,0.81756
337,1,934488,4,1,6.13899,921,128,151,122,129,126,4.05505,4.07628,4.10089,4.0819,4.06233,4.08946
337,2,934488,4,1,6.13899,921,139,128,151,122,129,4.05989,4.05505,4.07628,4.10089,4.0819,4.06233
337,3,934488,4,1,6.13899,921,109,139,128,151,122,4.01311,4.05989,4.05505,4.07628,4.10089,4.0819
337,4,934488,4,1,6.13899,921,86,109,139,128,151,3.99433,4.01311,4.05989,4.05505,4.07628,4.10089
337,5,934488,4,1,6.13899,921,57,86,109,139,128,3.99755,3.99433,4.01311,4.05989,4.05505,4.07628
338,1,947015,12,0,4.16185,85,7,8,25,19,23,-0.13387,-0.55301,-0.46102,-0.68916,-0.22027,-1.11195
338,2,947015,12,0,4.16185,85,8,7,8,25,19,-0.49938,-0.13387,-0.55301,-0.46102,-0.68916,-0.22027
338,3,947015,12,0,4.16185,85,10,8,7,8,25,-0.482,-0.49938,-0.13387,-0.55301,-0.46102,-0.68916
338,4,947015,12,0,4.16185,85,5,10,8,7,8,-0.73006,-0.482,-0.49938,-0.13387,-0.55301,-0.46102
338,5,947015,12,0,4.16185,85,3,5,10,8,7,-0.77183,-0.73006,-0.482,-0.49938,-0.13387,-0.55301
339,1,953348,4,1,2.97162,15,2,3,3,0,1,0.20667,0.15781,-0.06204,-0.10536,-0.25611,-0.33207
339,2,953348,4,1,2.97162,15,1,2,3,3,0,0.22241,0.20667,0.15781,-0.06204,-0.10536,-0.25611
339,3,953348,4,1,2.97162,15,1,1,2,3,3,0.3154,0.22241,0.20667,0.15781,-0.06204,-0.10536
339,4,953348,4,1,2.97162,15,2,1,1,2,3,0.50253,0.3154,0.22241,0.20667,0.15781,-0.06204
339,5,953348,4,1,2.97162,15,3,2,1,1,2,0.52384,0.50253,0.3154,0.22241,0.20667,0.15781
340,1,960402,13,0,7.27484,3772,486,503,595,507,527,4.61678,4.84021,4.92157,5.03695,4.88918,4.84365
340,2,960402,13,0,7.27484,3772,487,486,503,595,507,4.64054,4.61678,4.84021,4.92157,5.03695,4.88918
340,3,960402,13,0,7.27484,3772,427,487,486,503,595,4.50505,4.64054,4.61678,4.84021,4.92157,5.03695
340,4,960402,13,0,7.27484,3772,434,427,487,486,503,4.5709,4.50505,4.64054,4.61678,4.84021,4.92157
340,5,960402,13,0,7.27484,3772,333,434,427,487,486,4.54644,4.5709,4.50505,4.64054,4.61678,4.84021
341,1,963320,13,0,5.27876,369,46,78,70,46,73,3.07428,3.1922,3.25324,3.26995,3.30709,3.43456
341,2,963320,13,0,5.27876,369,33,46,78,70,46,2.96325,3.07428,3.1922,3.25324,3.26995,3.30709
341,3,963320,13,0,5.27876,369,40,33,46,78,70,2.9971,2.96325,3.07428,3.1922,3.25324,3.26995
341,4,963320,13,0,5.27876,369,24,40,33,46,78,3.00993,2.9971,2.96325,3.07428,3.1922,3.25324
341,5,963320,13,0,5.27876,369,32,24,40,33,46,2.96739,3.00993,2.9971,2.96325,3.07428,3.1922
342,1,965010,17,1,2.17763,8,0,3,2,2,1,-1.28922,-0.76765,-0.97833,-0.8916,-1.15898,-1.28758
342,2,965010,17,1,2.17763,8,0,0,3,2,2,-1.38409,-1.28922,-0.76765,-0.97833,-0.8916,-1.15898
342,3,965010,17,1,2.17763,8,1,0,0,3,2,-1.00886,-1.38409,-1.28922,-0.76765,-0.97833,-0.8916
342,4,965010,17,1,2.17763,8,0,1,0,0,3,-1.01335,-1.00886,-1.38409,-1.28922,-0.76765,-0.97833
342,5,965010,17,1,2.17763,8,0,0,1,0,0,-1.74847,-1.01335,-1.00886,-1.38409,-1.28922,-0.76765
343,1,977385,5,0,4.62538,144,6,7,6,13,26,1.80336,1.8396,1.71934,1.68417,1.65444,1.60279
343,2,977385,5,0,4.62538,144,25,6,7,6,13,1.78364,1.80336,1.8396,1.71934,1.68417,1.65444
343,3,977385,5,0,4.62538,144,36,25,6,7,6,1.84145,1.78364,1.80336,1.8396,1.71934,1.68417
343,4,977385,5,0,4.62538,144,32,36,25,6,7,1.83955,1.84145,1.78364,1.80336,1.8396,1.71934
343,5,977385,5,0,4.62538,144,19,32,36,25,6,1.90984,1.83955,1.84145,1.78364,1.80336,1.8396
344,1,982526,1,0,4.6534,7,1,1,1,0,3,0.2261,-0.09497,-0.1674,-0.51083,-0.46583,-0.41211
344,2,982526,1,0,4.6534,7,2,1,1,1,0,0.36625,0.2261,-0.09497,-0.1674,-0.51083,-0.46583
344,3,982526,1,0,4.6534,7,1,2,1,1,1,0.07967,0.36625,0.2261,-0.09497,-0.1674,-0.51083
344,4,982526,1,0,4.6534,7,1,1,2,1,1,-0.07455,0.07967,0.36625,0.2261,-0.09497,-0.1674
344,5,982526,1,0,4.6534,7,0,1,1,2,1,0.51663,-0.07455,0.07967,0.36625,0.2261,-0.09497
345,1,984121,11,1,7.18478,2966,495,528,504,287,270,5.04028,5.12482,5.05842,4.88184,4.6907,4.67881
345,2,984121,11,1,7.18478,2966,439,495,528,504,287,5.11076,5.04028,5.12482,5.05842,4.88184,4.6907
345,3,984121,11,1,7.18478,2966,338,439,495,528,504,5.21729,5.11076,5.04028,5.12482,5.05842,4.88184
345,4,984121,11,1,7.18478,2966,137,338,439,495,528,5.28681,5.21729,5.11076,5.04028,5.12482,5.05842
345,5,984121,11,1,7.18478,2966,238,137,338,439,495,5.38949,5.28681,5.21729,5.11076,5.04028,5.12482
346,1,989399,14,1,4.58401,441,60,74,58,68,66,3.07428,3.22739,3.20753,3.13983,3.45944,3.51644
346,2,989399,14,1,4.58401,441,55,60,74,58,68,3.11278,3.07428,3.22739,3.20753,3.13983,3.45944
346,3,989399,14,1,4.58401,441,56,55,60,74,58,3.10656,3.11278,3.07428,3.22739,3.20753,3.13983
346,4,989399,14,1,4.58401,441,28,56,55,60,74,2.93479,3.10656,3.11278,3.07428,3.22739,3.20753
346,5,989399,14,1,4.58401,441,42,28,56,55,60,2.97897,2.93479,3.10656,3.11278,3.07428,3.22739
