school,student,gcse,lrt,girl,schgend,avslrt,schav,vrband
53,70,2.6132,7.8436,1,3,3.8055,3,2
54,1,2.6132,2.8845,0,1,5.8806,3,2
54,2,-16.237,2.058,0,1,5.8806,3,2
54,3,-11.186,10.323,1,1,5.8806,3,2
54,4,-2.6516,9.4967,1,1,5.8806,3,1
54,5,-0.62088,11.976,1,1,5.8806,3,1
54,6,-2.6516,3.711,0,1,5.8806,3,2
54,7,-7.7611,-5.3806,1,1,5.8806,3,2
54,8,-12.195,11.976,0,1,5.8806,3,2
55,1,22.031,14.456,1,1,2.6739001,3,1
55,2,16.618,8.6701,1,1,2.6739001,3,1
55,3,26.266998,16.935001,1,1,2.6739001,3,1
55,4,1.3406999,1.2315,1,1,2.6739001,3,1
55,5,2.6132,2.058,0,1,2.6739001,3,2
55,6,6.7876,6.1906,1,1,2.6739001,3,1
55,7,0.73536,2.8845,0,1,2.6739001,3,3
55,8,1.3406999,-8.6867,0,1,2.6739001,3,2
55,9,8.2199,6.1906,1,1,2.6739001,3,1
55,10,16.618,11.15,1,1,2.6739001,3,1
55,11,4.0267,16.935001,0,1,2.6739001,3,1
55,12,8.2199,11.976,0,1,2.6739001,3,2
55,13,13.747,21.068,0,1,2.6739001,3,1
55,14,4.7819,6.1906,0,1,2.6739001,3,2
55,15,6.1073,-9.5132,0,1,2.6739001,3,2
55,16,7.4723,5.3640995,0,1,2.6739001,3,2
55,17,14.3949995,10.323,0,1,2.6739001,3,1
55,18,15.792,3.711,0,1,2.6739001,3,2
55,19,22.031,6.1906,1,1,2.6739001,3,1
55,20,-3.3884,-7.0336003,1,1,2.6739001,3,2
55,21,17.348999,10.323,1,1,2.6739001,3,1
55,22,13.101,4.5376,0,1,2.6739001,3,2
55,23,-11.186,-25.217,0,1,2.6739001,3,3
55,24,-1.9761001,6.1906,0,1,2.6739001,3,2
55,25,-1.9761001,1.2315,1,1,2.6739001,3,2
55,26,10.396,2.058,0,1,2.6739001,3,2
55,27,16.618,-3.7276,1,1,2.6739001,3,2
55,28,13.747,1.2315,0,1,2.6739001,3,2
55,29,-2.6516,-4.5541,1,1,2.6739001,3,2
55,30,2.6132,-5.3806,1,1,2.6739001,3,2
55,31,-14.386999,-23.564,0,1,2.6739001,3,3
55,32,0.73536,0.40499002,0,1,2.6739001,3,2
55,33,8.9657,0.40499002,1,1,2.6739001,3,2
55,34,-6.2304997,-7.8602,0,1,2.6739001,3,2
55,35,20.397,20.241001,0,1,2.6739001,3,1
55,36,22.031,-1.2479999,1,1,2.6739001,3,2
55,37,22.031,5.3640995,1,1,2.6739001,3,2
55,38,1.3406999,-7.0336003,1,1,2.6739001,3,2
55,39,20.397,15.282001,1,1,2.6739001,3,1
55,40,-10.290999,1.2315,0,1,2.6739001,3,2
55,41,13.747,16.109001,1,1,2.6739001,3,1
55,42,11.094,18.588001,0,1,2.6739001,3,1
55,43,8.9657,-6.2071,0,1,2.6739001,3,2
55,44,9.6758995,12.803,0,1,2.6739001,3,1
55,45,1.3406999,-12.819,0,1,2.6739001,3,2
55,46,-3.3884,-3.7276,1,1,2.6739001,3,3
55,47,0.043218,-2.0746,0,1,2.6739001,3,1
55,48,4.7819,-7.8602,1,1,2.6739001,3,2
55,49,-7.7611,6.1906,1,1,2.6739001,3,2
55,50,13.101,4.5376,1,1,2.6739001,3,2
55,51,-2.6516,-5.3806,1,1,2.6739001,3,2
56,1,13.747,11.976,1,1,-0.85653,2,1
56,2,-12.195,-3.7276,0,1,-0.85653,2,2
56,3,6.1073,4.5376,0,1,-0.85653,2,1
56,4,7.4723,3.711,1,1,-0.85653,2,1
56,5,-1.9761001,8.6701,0,1,-0.85653,2,2
56,6,-5.5511,-7.0336003,1,1,-0.85653,2,3
56,7,-11.186,-2.0746,1,1,-0.85653,2,2
56,8,16.618,6.1906,1,1,-0.85653,2,2
56,9,-8.5267,-10.34,0,1,-0.85653,2,2
56,10,9.6758995,0.40499002,1,1,-0.85653,2,1
56,11,2.6132,5.3640995,1,1,-0.85653,2,1
56,12,9.6758995,-7.8602,1,1,-0.85653,2,2
56,13,-19.621,-3.7276,1,1,-0.85653,2,2
56,14,-3.3884,2.8845,1,1,-0.85653,2,1
56,15,8.2199,11.976,1,1,-0.85653,2,2
56,16,9.6758995,-2.0746,0,1,-0.85653,2,2
56,17,15.792,2.8845,1,1,-0.85653,2,2
56,18,17.348999,-7.0336003,1,1,-0.85653,2,2
56,19,-4.9278,6.1906,1,1,-0.85653,2,2
56,20,-36.661,-16.952,0,1,-0.85653,2,3
56,21,-3.3884,-7.0336003,1,1,-0.85653,2,2
56,22,-18.367,-4.5541,0,1,-0.85653,2,2
56,23,13.747,6.1906,1,1,-0.85653,2,2
56,24,16.618,6.1906,0,1,-0.85653,2,1
56,25,-17.239,-10.34,1,1,-0.85653,2,2
56,26,-2.6516,-18.605,1,1,-0.85653,2,3
56,27,-4.198,-12.819,0,1,-0.85653,2,2
56,28,-1.2908,-1.2479999,1,1,-0.85653,2,3
56,29,-6.2304997,-2.9011,0,1,-0.85653,2,2
56,30,-6.9951,1.2315,1,1,-0.85653,2,2
56,31,8.2199,7.8436,0,1,-0.85653,2,2
56,32,5.4434004,7.0171,0,1,-0.85653,2,1
56,33,-10.290999,-15.299,0,1,-0.85653,2,2
56,34,-13.353,-11.993,1,1,-0.85653,2,3
56,35,14.3949995,11.976,1,1,-0.85653,2,1
56,36,-13.353,-6.2071,0,1,-0.85653,2,3
56,37,8.9657,17.762001,0,1,-0.85653,2,2
56,38,4.0267,-3.7276,0,1,-0.85653,2,2
57,1,10.396,3.711,0,2,-0.64455,2,1
57,2,5.4434004,-1.2479999,0,2,-0.64455,2,1
57,3,-4.9278,6.1906,0,2,-0.64455,2,1
57,4,-21.085999,-9.5132,0,2,-0.64455,2,3
57,5,-1.9761001,-4.5541,0,2,-0.64455,2,2
57,6,18.138,14.456,0,2,-0.64455,2,1
57,7,4.0267,-2.0746,0,2,-0.64455,2,2
57,8,0.73536,-15.299,0,2,-0.64455,2,2
57,9,8.9657,17.762001,0,2,-0.64455,2,1
57,10,8.9657,5.3640995,0,2,-0.64455,2,1
57,11,13.101,21.068,0,2,-0.64455,2,1
57,12,10.396,-1.2479999,0,2,-0.64455,2,2
57,13,0.73536,3.711,0,2,-0.64455,2,1
57,14,-2.6516,-8.6867,0,2,-0.64455,2,2
57,15,-4.9278,-12.819,0,2,-0.64455,2,2
57,16,-4.9278,0.40499002,0,2,-0.64455,2,2
57,17,-8.5267,3.711,0,2,-0.64455,2,2
57,18,-4.198,11.15,0,2,-0.64455,2,1
57,19,-12.195,0.40499002,0,2,-0.64455,2,2
57,20,0.043218,4.5376,0,2,-0.64455,2,2
57,21,3.2807002,-5.3806,0,2,-0.64455,2,2
57,22,-8.5267,-13.646,0,2,-0.64455,2,2
57,23,-13.353,-17.778,0,2,-0.64455,2,3
57,24,-1.9761001,1.2315,0,2,-0.64455,2,2
57,25,-12.195,-7.0336003,0,2,-0.64455,2,2
57,26,-17.239,-18.605,0,2,-0.64455,2,3
57,27,2.6132,0.40499002,0,2,-0.64455,2,2
57,28,5.4434004,3.711,0,2,-0.64455,2,1
57,29,-2.6516,2.8845,0,2,-0.64455,2,1
57,30,7.4723,-6.2071,0,2,-0.64455,2,1
57,31,8.2199,1.2315,0,2,-0.64455,2,1
57,32,-6.9951,-9.5132,0,2,-0.64455,2,2
57,33,-15.267,-10.34,0,2,-0.64455,2,3
57,34,10.396,-11.166,0,2,-0.64455,2,2
57,35,10.396,2.058,0,2,-0.64455,2,2
57,36,3.2807002,7.8436,0,2,-0.64455,2,2
57,37,-3.3884,-19.431,0,2,-0.64455,2,2
57,38,7.4723,7.8436,0,2,-0.64455,2,1
57,39,-19.621,-25.217,0,2,-0.64455,2,3
57,40,8.9657,10.323,0,2,-0.64455,2,1
57,41,-1.2908,-3.7276,0,2,-0.64455,2,2
57,42,6.1073,2.8845,0,2,-0.64455,2,1
57,43,16.618,11.976,0,2,-0.64455,2,1
57,44,-7.7611,-2.9011,0,2,-0.64455,2,2
57,45,6.7876,13.629,0,2,-0.64455,2,1
57,46,8.2199,7.8436,0,2,-0.64455,2,1
57,47,-6.9951,-1.2479999,0,2,-0.64455,2,2
57,48,5.4434004,2.058,0,2,-0.64455,2,2
57,49,5.4434004,1.2315,0,2,-0.64455,2,1
57,50,4.7819,-13.646,0,2,-0.64455,2,2
57,51,-1.2908,2.058,0,2,-0.64455,2,1
57,52,-21.085999,-2.0746,0,2,-0.64455,2,2
57,53,-13.353,-11.166,0,2,-0.64455,2,3
57,54,6.1073,-1.2479999,0,2,-0.64455,2,1
57,55,-5.5511,3.711,0,2,-0.64455,2,2
57,56,15.792,13.629,0,2,-0.64455,2,1
57,57,-10.290999,-7.8602,0,2,-0.64455,2,2
57,58,6.7876,4.5376,0,2,-0.64455,2,1
57,59,6.1073,11.976,0,2,-0.64455,2,1
57,60,-13.353,1.2315,0,2,-0.64455,2,2
57,61,6.7876,7.0171,0,2,-0.64455,2,2
57,62,-1.9761001,-6.2071,0,2,-0.64455,2,2
57,63,6.7876,-4.5541,0,2,-0.64455,2,2
58,1,3.2807002,-1.2479999,1,3,2.1027,3,1
58,2,-12.195,11.976,1,3,2.1027,3,2
58,3,5.4434004,16.935001,1,3,2.1027,3,1
58,4,6.1073,4.5376,1,3,2.1027,3,1
58,5,4.0267,5.3640995,1,3,2.1027,3,2
58,6,15.061999,22.721,1,3,2.1027,3,1
58,7,6.1073,-1.2479999,1,3,2.1027,3,2
58,8,11.094,13.629,1,3,2.1027,3,1
58,9,-14.386999,-7.8602,1,3,2.1027,3,2
58,10,4.0267,5.3640995,1,3,2.1027,3,2
58,11,-1.2908,-6.2071,1,3,2.1027,3,2
58,12,-2.6516,-8.6867,1,3,2.1027,3,2
58,13,14.3949995,-0.42152,1,3,2.1027,3,1
58,14,8.2199,10.323,1,3,2.1027,3,1
58,15,7.4723,11.15,1,3,2.1027,3,2
58,16,8.9657,7.0171,1,3,2.1027,3,1
58,17,-14.386999,-8.6867,1,3,2.1027,3,3
58,18,3.2807002,-2.0746,1,3,2.1027,3,1
58,19,-1.2908,-1.2479999,1,3,2.1027,3,2
58,20,11.757999,7.0171,1,3,2.1027,3,1
58,21,4.0267,16.935001,1,3,2.1027,3,1
58,22,-1.2908,-2.0746,1,3,2.1027,3,2
58,23,1.9415,5.3640995,1,3,2.1027,3,2
58,24,-4.9278,-8.6867,1,3,2.1027,3,3
58,25,-6.2304997,-10.34,1,3,2.1027,3,2
58,26,6.1073,3.711,1,3,2.1027,3,2
58,27,3.2807002,3.711,1,3,2.1027,3,2
58,28,9.6758995,8.6701,1,3,2.1027,3,1
58,29,4.7819,-1.2479999,1,3,2.1027,3,2
58,30,1.3406999,-1.2479999,1,3,2.1027,3,2
58,31,12.405,-14.471999,1,3,2.1027,3,2
58,32,-4.9278,-1.2479999,1,3,2.1027,3,2
58,33,6.7876,-6.2071,1,3,2.1027,3,2
58,34,-2.6516,6.1906,1,3,2.1027,3,1
58,35,5.4434004,-6.2071,1,3,2.1027,3,2
58,36,6.7876,11.15,1,3,2.1027,3,1
58,37,-1.2908,-4.5541,1,3,2.1027,3,2
59,1,-12.195,-9.5132,0,1,-5.4509997,1,2
59,2,6.1073,2.8845,0,1,-5.4509997,1,2
59,3,-8.5267,-2.0746,0,1,-5.4509997,1,2
59,4,-7.7611,-22.737,1,1,-5.4509997,1,3
59,5,-22.917,-22.737,0,1,-5.4509997,1,3
59,6,-11.186,-0.42152,0,1,-5.4509997,1,2
59,7,-7.7611,-3.7276,1,1,-5.4509997,1,2
59,8,-7.7611,1.2315,1,1,-5.4509997,1,2
59,9,-8.5267,-8.6867,1,1,-5.4509997,1,2
59,10,-3.3884,-7.8602,0,1,-5.4509997,1,3
59,11,-1.2908,15.282001,0,1,-5.4509997,1,1
59,12,-15.267,-7.8602,1,1,-5.4509997,1,2
59,13,-4.9278,6.1906,1,1,-5.4509997,1,1
59,14,-9.3938,-3.7276,0,1,-5.4509997,1,3
59,15,-6.2304997,-7.0336003,1,1,-5.4509997,1,2
59,16,-14.386999,-13.646,0,1,-5.4509997,1,3
59,17,-27.527,-2.0746,0,1,-5.4509997,1,2
59,18,-12.195,-11.993,1,1,-5.4509997,1,3
59,19,-11.186,5.3640995,0,1,-5.4509997,1,2
59,20,-1.2908,6.1906,0,1,-5.4509997,1,1
59,21,-3.3884,3.711,1,1,-5.4509997,1,2
59,22,-9.3938,-7.8602,0,1,-5.4509997,1,2
59,23,6.1073,-5.3806,0,1,-5.4509997,1,2
59,24,-17.239,-7.0336003,0,1,-5.4509997,1,2
59,25,-19.621,-3.7276,0,1,-5.4509997,1,2
59,26,-8.5267,1.2315,1,1,-5.4509997,1,2
59,27,-21.085999,-26.043,0,1,-5.4509997,1,3
59,28,-18.367,-9.5132,0,1,-5.4509997,1,3
59,29,-12.195,-0.42152,0,1,-5.4509997,1,2
59,30,-12.195,3.711,0,1,-5.4509997,1,2
59,31,-18.367,-11.166,0,1,-5.4509997,1,3
59,32,-8.5267,-8.6867,1,1,-5.4509997,1,2
59,33,-15.267,-0.42152,0,1,-5.4509997,1,2
59,34,-19.621,-19.431,0,1,-5.4509997,1,3
59,35,-5.5511,-11.993,0,1,-5.4509997,1,2
59,36,-14.386999,-15.299,1,1,-5.4509997,1,3
59,37,-4.198,-13.646,1,1,-5.4509997,1,3
59,38,-21.085999,-21.911,0,1,-5.4509997,1,3
59,39,-9.3938,0.40499002,0,1,-5.4509997,1,2
59,40,-18.367,-2.0746,0,1,-5.4509997,1,2
59,41,1.9415,16.109001,1,1,-5.4509997,1,1
59,42,4.0267,-0.42152,0,1,-5.4509997,1,3
59,43,-15.267,3.711,1,1,-5.4509997,1,2
59,44,-13.353,-11.993,0,1,-5.4509997,1,2
59,45,-9.3938,-1.2479999,1,1,-5.4509997,1,1
59,46,-13.353,1.2315,0,1,-5.4509997,1,2
59,47,-9.3938,-21.084002,1,1,-5.4509997,1,3
60,1,-0.62088,-3.7276,1,3,-0.88644,2,2
60,2,-4.9278,-11.166,1,3,-0.88644,2,3
60,3,-6.9951,-9.5132,1,3,-0.88644,2,2
60,4,2.6132,-15.299,1,3,-0.88644,2,2
60,5,12.405,13.629,1,3,-0.88644,2,1
60,6,1.9415,-2.9011,1,3,-0.88644,2,2
60,7,-1.2908,-9.5132,1,3,-0.88644,2,2
60,8,10.396,2.8845,1,3,-0.88644,2,2
60,9,1.9415,8.6701,1,3,-0.88644,2,1
60,10,22.031,9.4967,1,3,-0.88644,2,1
60,11,-1.2908,-2.0746,1,3,-0.88644,2,2
60,12,8.9657,6.1906,1,3,-0.88644,2,1
60,13,-9.3938,-20.258,1,3,-0.88644,2,3
60,14,25.324,22.721,1,3,-0.88644,2,1
60,15,12.405,2.8845,1,3,-0.88644,2,2
60,16,-10.290999,-6.2071,1,3,-0.88644,2,3
60,17,12.405,-4.5541,1,3,-0.88644,2,1
60,18,4.7819,3.711,1,3,-0.88644,2,1
60,19,-2.6516,-2.0746,1,3,-0.88644,2,2
60,20,1.3406999,-5.3806,1,3,-0.88644,2,2
60,21,11.757999,1.2315,1,3,-0.88644,2,1
60,22,4.7819,4.5376,1,3,-0.88644,2,2
60,23,-18.367,6.1906,1,3,-0.88644,2,1
60,24,-7.7611,-7.8602,1,3,-0.88644,2,2
60,25,-1.2908,-16.125,1,3,-0.88644,2,3
60,26,24.087,6.1906,1,3,-0.88644,2,2
60,27,8.2199,7.0171,1,3,-0.88644,2,2
60,28,-10.290999,-15.299,1,3,-0.88644,2,2
60,29,-10.290999,3.711,1,3,-0.88644,2,1
60,30,-12.195,-2.0746,1,3,-0.88644,2,2
60,31,-6.9951,-16.125,1,3,-0.88644,2,3
60,32,0.043218,-10.34,1,3,-0.88644,2,2
60,33,7.4723,6.1906,1,3,-0.88644,2,1
60,34,24.087,14.456,1,3,-0.88644,2,1
60,35,2.6132,1.2315,1,3,-0.88644,2,2
60,36,-10.290999,-4.5541,1,3,-0.88644,2,3
60,37,11.094,16.109001,1,3,-0.88644,2,1
60,38,4.0267,4.5376,1,3,-0.88644,2,2
60,39,11.094,1.2315,1,3,-0.88644,2,2
60,40,-12.195,-6.2071,1,3,-0.88644,2,2
60,41,6.7876,0.40499002,1,3,-0.88644,2,1
60,42,-1.9761001,1.2315,1,3,-0.88644,2,2
60,43,6.7876,-8.6867,1,3,-0.88644,2,2
60,44,19.003,9.4967,1,3,-0.88644,2,1
60,45,8.2199,7.8436,1,3,-0.88644,2,1
60,46,-3.3884,-8.6867,1,3,-0.88644,2,2
60,47,-8.5267,2.058,1,3,-0.88644,2,2
60,48,-4.198,-7.8602,1,3,-0.88644,2,2
60,49,4.7819,8.6701,1,3,-0.88644,2,1
60,50,-4.198,-9.5132,1,3,-0.88644,2,1
60,51,-6.2304997,-19.431,1,3,-0.88644,2,3
60,52,0.043218,-0.42152,1,3,-0.88644,2,2
60,53,-0.62088,2.8845,1,3,-0.88644,2,2
60,54,2.6132,2.058,1,3,-0.88644,2,2
60,55,8.2199,10.323,1,3,-0.88644,2,1
60,56,13.101,6.1906,1,3,-0.88644,2,1
60,57,11.094,2.8845,1,3,-0.88644,2,2
60,58,1.9415,-11.993,1,3,-0.88644,2,2
60,59,-1.9761001,-4.5541,1,3,-0.88644,2,2
60,60,-1.9761001,-7.0336003,1,3,-0.88644,2,2
60,61,-4.9278,-1.2479999,1,3,-0.88644,2,3
60,62,-1.2908,0.40499002,1,3,-0.88644,2,2
60,63,-8.5267,2.8845,1,3,-0.88644,2,2
60,64,4.0267,-0.42152,1,3,-0.88644,2,2
60,65,13.101,12.803,1,3,-0.88644,2,1
60,66,4.7819,-1.2479999,1,3,-0.88644,2,2
60,67,4.7819,12.803,1,3,-0.88644,2,1
60,68,-7.7611,10.323,1,3,-0.88644,2,1
60,69,-6.9951,-14.471999,1,3,-0.88644,2,3
60,70,-7.7611,-11.166,1,3,-0.88644,2,2
60,71,-1.9761001,-11.166,1,3,-0.88644,2,2
60,72,-8.5267,-7.0336003,1,3,-0.88644,2,2
60,73,-4.198,-16.125,1,3,-0.88644,2,2
60,74,-0.62088,-2.9011,1,3,-0.88644,2,2
60,75,9.6758995,11.15,1,3,-0.88644,2,1
60,76,4.7819,-4.5541,1,3,-0.88644,2,2
60,77,-3.3884,1.2315,1,3,-0.88644,2,1
60,78,8.2199,1.2315,1,3,-0.88644,2,2
60,79,18.138,7.8436,1,3,-0.88644,2,1
60,80,-3.3884,-8.6867,1,3,-0.88644,2,3
61,1,-12.195,-19.431,0,1,-0.20198001,2,3
61,2,15.061999,4.5376,1,1,-0.20198001,2,2
61,3,0.73536,-11.166,1,1,-0.20198001,2,3
61,4,-4.9278,-10.34,1,1,-0.20198001,2,2
61,5,-22.917,-7.8602,0,1,-0.20198001,2,3
61,6,-4.198,-11.993,0,1,-0.20198001,2,2
61,7,12.405,3.711,0,1,-0.20198001,2,2
61,8,-4.198,3.711,1,1,-0.20198001,2,2
61,9,-10.290999,-5.3806,1,1,-0.20198001,2,2
61,10,-18.367,1.2315,0,1,-0.20198001,2,2
61,11,-11.186,-16.125,0,1,-0.20198001,2,2
61,12,-7.7611,-4.5541,0,1,-0.20198001,2,2
61,13,-4.9278,11.15,0,1,-0.20198001,2,1
61,14,-22.917,1.2315,0,1,-0.20198001,2,1
61,15,10.396,11.15,0,1,-0.20198001,2,1
61,16,8.2199,-1.2479999,0,1,-0.20198001,2,2
61,17,11.757999,-1.2479999,1,1,-0.20198001,2,2
61,18,0.73536,-0.42152,1,1,-0.20198001,2,2
61,19,9.6758995,-14.471999,0,1,-0.20198001,2,2
61,20,4.0267,-1.2479999,0,1,-0.20198001,2,2
61,21,18.138,12.803,1,1,-0.20198001,2,1
61,22,2.6132,0.40499002,0,1,-0.20198001,2,2
61,23,-10.290999,-3.7276,1,1,-0.20198001,2,2
61,24,-0.62088,2.8845,1,1,-0.20198001,2,2
61,25,-1.2908,-2.0746,1,1,-0.20198001,2,2
61,26,6.7876,8.6701,1,1,-0.20198001,2,1
61,27,-15.267,-16.952,0,1,-0.20198001,2,2
61,28,5.4434004,10.323,1,1,-0.20198001,2,1
61,29,6.1073,-1.2479999,0,1,-0.20198001,2,2
61,30,6.7876,2.8845,1,1,-0.20198001,2,1
61,31,6.1073,4.5376,0,1,-0.20198001,2,1
61,32,6.7876,7.0171,1,1,-0.20198001,2,1
61,33,-15.267,-11.993,1,1,-0.20198001,2,3
61,34,-4.198,5.3640995,0,1,-0.20198001,2,2
61,35,-7.7611,-1.2479999,1,1,-0.20198001,2,2
61,36,-4.9278,-8.6867,1,1,-0.20198001,2,3
61,37,0.73536,2.8845,0,1,-0.20198001,2,2
61,38,7.4723,4.5376,1,1,-0.20198001,2,1
61,39,-12.195,6.1906,0,1,-0.20198001,2,1
61,40,-9.3938,-7.8602,0,1,-0.20198001,2,2
61,41,-4.198,3.711,1,1,-0.20198001,2,1
61,42,0.73536,13.629,1,1,-0.20198001,2,1
61,43,12.405,23.547,1,1,-0.20198001,2,1
61,44,8.2199,-3.7276,0,1,-0.20198001,2,2
61,45,-14.386999,-11.166,0,1,-0.20198001,2,3
61,46,8.9657,3.711,0,1,-0.20198001,2,2
61,47,-10.290999,1.2315,0,1,-0.20198001,2,2
61,48,-25.100998,-20.258,0,1,-0.20198001,2,3
61,49,1.9415,1.2315,0,1,-0.20198001,2,2
61,50,18.138,28.506,1,1,-0.20198001,2,1
61,51,8.2199,0.40499002,0,1,-0.20198001,2,2
61,52,13.747,-0.42152,0,1,-0.20198001,2,1
61,53,-1.2908,-18.605,0,1,-0.20198001,2,2
61,54,-2.6516,2.058,1,1,-0.20198001,2,1
61,55,-19.621,-7.0336003,1,1,-0.20198001,2,2
61,56,15.792,21.068,0,1,-0.20198001,2,1
61,57,15.061999,9.4967,0,1,-0.20198001,2,1
61,58,-3.3884,6.1906,0,1,-0.20198001,2,2
61,59,8.2199,-9.5132,0,1,-0.20198001,2,2
61,60,3.2807002,-5.3806,0,1,-0.20198001,2,2
61,61,6.7876,8.6701,1,1,-0.20198001,2,1
61,62,9.6758995,4.5376,1,1,-0.20198001,2,2
61,63,-15.267,-11.993,1,1,-0.20198001,2,3
61,64,-3.3884,1.2315,1,1,-0.20198001,2,2
62,1,0.043218,-3.7276,0,1,1.6739,2,2
62,2,-6.9951,-6.2071,0,1,1.6739,2,2
62,3,4.0267,11.15,1,1,1.6739,2,2
62,4,1.3406999,2.058,0,1,1.6739,2,2
62,5,6.1073,6.1906,0,1,1.6739,2,1
62,6,1.3406999,7.8436,0,1,1.6739,2,2
62,7,15.792,2.058,0,1,1.6739,2,2
62,8,1.9415,0.40499002,1,1,1.6739,2,2
62,9,10.396,16.109001,0,1,1.6739,2,1
62,10,1.3406999,-0.42152,1,1,1.6739,2,2
62,11,12.405,13.629,1,1,1.6739,2,1
62,12,-3.3884,-7.0336003,1,1,1.6739,2,2
62,13,4.0267,5.3640995,0,1,1.6739,2,1
62,14,8.2199,6.1906,0,1,1.6739,2,2
62,15,-5.5511,11.15,1,1,1.6739,2,2
62,16,8.2199,-3.7276,0,1,1.6739,2,2
62,17,-15.267,-0.42152,1,1,1.6739,2,2
62,18,-5.5511,-2.9011,1,1,1.6739,2,2
62,19,-11.186,-2.9011,0,1,1.6739,2,2
62,20,15.061999,11.15,1,1,1.6739,2,1
62,21,-21.085999,-5.3806,0,1,1.6739,2,3
62,22,-2.6516,-5.3806,1,1,1.6739,2,3
62,23,3.2807002,4.5376,0,1,1.6739,2,2
62,24,-0.62088,-3.7276,0,1,1.6739,2,2
62,25,-0.62088,1.2315,0,1,1.6739,2,1
62,26,1.9415,0.40499002,1,1,1.6739,2,2
62,27,-18.367,1.2315,0,1,1.6739,2,2
62,28,0.73536,7.8436,1,1,1.6739,2,2
62,29,-4.198,-0.42152,0,1,1.6739,2,2
62,30,8.2199,8.6701,0,1,1.6739,2,1
62,31,-3.3884,-2.0746,0,1,1.6739,2,2
62,32,11.757999,-1.2479999,1,1,1.6739,2,2
62,33,-14.386999,-10.34,0,1,1.6739,2,2
62,34,4.7819,6.1906,0,1,1.6739,2,2
62,35,-2.6516,-3.7276,0,1,1.6739,2,2
62,36,12.405,2.058,1,1,1.6739,2,2
62,37,10.396,11.15,1,1,1.6739,2,1
62,38,-15.267,-21.911,0,1,1.6739,2,3
62,39,-8.5267,7.8436,0,1,1.6739,2,2
62,40,-4.9278,-4.5541,0,1,1.6739,2,2
62,41,2.6132,-9.5132,1,1,1.6739,2,3
62,42,-6.9951,2.8845,0,1,1.6739,2,2
62,43,7.4723,4.5376,0,1,1.6739,2,2
62,44,8.2199,7.8436,0,1,1.6739,2,1
62,45,-2.6516,3.711,0,1,1.6739,2,2
62,46,-11.186,-2.9011,0,1,1.6739,2,2
62,47,-6.2304997,-2.9011,0,1,1.6739,2,3
62,48,2.6132,-9.5132,1,1,1.6739,2,2
62,49,-0.62088,-7.8602,1,1,1.6739,2,2
62,50,-3.3884,2.8845,1,1,1.6739,2,1
62,51,-9.3938,-2.0746,0,1,1.6739,2,2
62,52,-1.2908,8.6701,0,1,1.6739,2,2
62,53,-0.62088,6.1906,1,1,1.6739,2,2
62,54,-6.9951,7.0171,0,1,1.6739,2,2
62,55,11.757999,9.4967,0,1,1.6739,2,1
62,56,10.396,5.3640995,0,1,1.6739,2,1
62,57,4.7819,10.323,1,1,1.6739,2,1
62,58,-7.7611,-8.6867,0,1,1.6739,2,2
62,59,1.3406999,11.976,1,1,1.6739,2,2
62,60,14.3949995,18.588001,0,1,1.6739,2,2
62,61,-0.62088,0.40499002,1,1,1.6739,2,2
62,62,19.771,17.762001,0,1,1.6739,2,1
62,63,-6.9951,-5.3806,0,1,1.6739,2,2
62,64,-3.3884,9.4967,1,1,1.6739,2,2
62,65,6.1073,-15.299,1,1,1.6739,2,3
62,66,-9.3938,7.0171,0,1,1.6739,2,2
62,67,4.7819,5.3640995,1,1,1.6739,2,2
62,68,0.043218,-0.42152,0,1,1.6739,2,2
62,69,11.094,7.0171,1,1,1.6739,2,2
62,70,-1.9761001,-9.5132,1,1,1.6739,2,2
62,71,1.9415,-11.993,0,1,1.6739,2,2
63,1,14.3949995,4.5376,1,1,1.5621,2,2
63,2,1.9415,7.0171,1,1,1.5621,2,2
63,3,4.0267,-4.5541,0,1,1.5621,2,2
63,4,14.3949995,0.40499002,0,1,1.5621,2,2
63,5,0.73536,2.8845,1,1,1.5621,2,1
63,6,10.396,2.058,1,1,1.5621,2,2
63,7,11.094,14.456,1,1,1.5621,2,1
63,8,13.101,-2.0746,1,1,1.5621,2,2
63,9,-5.5511,-1.2479999,0,1,1.5621,2,2
63,10,5.4434004,-3.7276,0,1,1.5621,2,2
63,11,4.7819,4.5376,0,1,1.5621,2,2
63,12,-4.9278,-1.2479999,0,1,1.5621,2,2
63,13,-3.3884,5.3640995,1,1,1.5621,2,1
63,14,0.73536,-2.0746,1,1,1.5621,2,1
63,15,21.029999,23.547,1,1,1.5621,2,1
63,16,8.9657,-4.5541,1,1,1.5621,2,2
63,17,17.348999,-7.0336003,0,1,1.5621,2,1
63,18,15.792,11.15,1,1,1.5621,2,1
63,19,6.1073,-6.2071,1,1,1.5621,2,2
63,20,11.094,-3.7276,0,1,1.5621,2,1
63,21,4.0267,7.0171,1,1,1.5621,2,1
63,22,19.771,3.711,1,1,1.5621,2,2
63,23,8.9657,7.0171,0,1,1.5621,2,2
63,24,8.2199,-1.2479999,0,1,1.5621,2,2
63,25,8.2199,3.711,0,1,1.5621,2,2
63,26,4.0267,-8.6867,1,1,1.5621,2,3
63,27,14.3949995,3.711,1,1,1.5621,2,1
63,28,0.73536,-10.34,1,1,1.5621,2,2
63,29,4.7819,11.976,0,1,1.5621,2,2
