G,H,studage,lectage,A,I,Y
BCi,EG,8,5,N,c,4
BCi,DW,8,5,N,c,2
BCi,OZ,8,6,N,c,4
BCi,EJ,8,3,Y,k,2
BCi,CC,8,1,N,c,3
BCi,Ah,8,4,Y,h,2
BCi,EK,8,5,Y,b,2
BCi,EL,8,5,N,c,4
BCi,EM,8,5,N,c,2
BCi,Fu,8,3,Y,h,4
BCi,KU,8,5,Y,i,5
BCi,Cx,8,2,N,c,4
BCi,CE,8,1,Y,n,3
BCi,Nz,8,6,Y,k,1
BCi,SU,8,1,Y,n,2
BCi,EO,8,6,N,c,3
BCi,PN,8,6,Y,i,1
BCi,Tn,8,2,N,c,1
BCi,DA,8,2,N,c,5
BCi,SV,8,1,Y,n,3
BCi,DB,8,2,N,c,4
BCi,CJ,8,2,N,c,2
BCi,IV,8,2,N,c,4
BCi,CA,8,6,Y,n,1
BCj,HF,2,1,N,l,3
BCj,HG,2,3,N,l,1
BCj,Cv,2,2,Y,a,1
BCj,Qj,2,6,N,l,5
BCj,SW,2,3,N,l,3
BCj,Tu,2,6,N,l,3
BCj,TH,2,6,N,l,2
BCj,Ee,2,6,Y,f,2
BCj,Dj,2,5,N,l,4
BCj,SX,2,5,N,l,5
BCj,Oj,2,6,Y,i,5
BCj,HI,2,1,N,l,3
BCj,Ef,2,6,Y,f,3
BCj,Ql,2,5,N,l,3
BCj,CX,2,6,N,l,5
BCj,Ek,2,6,Y,f,3
BCj,SY,2,4,N,l,4
BCj,Qm,2,6,N,l,4
BCj,Cb,2,6,N,l,2
BCj,Ep,2,5,N,l,4
BCj,Dm,2,5,N,l,5
BCj,Et,2,6,N,l,3
BCj,Sa,2,3,N,l,4
BCj,Qn,2,5,N,l,3
BCj,Ev,2,6,Y,d,5
BCj,Ey,2,5,N,l,2
BCj,FA,2,5,N,l,2
BCj,FB,2,6,Y,f,4
BCj,Nd,2,6,N,l,5
BCj,FE,2,3,N,l,3
BCj,Qo,2,6,N,l,5
BCj,Qp,2,6,N,l,4
BCj,Dt,2,2,N,l,4
BCj,HO,2,3,N,l,4
BCj,HP,2,5,Y,f,2
BCj,Dw,2,5,N,l,5
BCj,VI,2,4,N,l,5
BCj,FK,2,6,Y,k,3
BCj,FN,2,5,N,l,4
BCj,Cj,2,6,Y,f,2
BCj,HQ,2,1,Y,a,1
BCj,Dy,2,5,Y,b,5
BCj,EV,2,2,Y,h,5
BCj,Bh,2,6,Y,k,3
BCj,EB,2,5,N,l,5
BCj,Se,2,3,N,l,4
BCj,HT,2,4,N,l,3
BCj,HB,2,6,Y,o,3
BCj,HU,2,1,N,l,5
BCj,Bx,2,2,Y,n,2
BCj,HV,2,4,N,l,4
BCj,Cs,2,6,Y,f,5
BCj,Bz,2,2,Y,n,3
BCk,Ea,8,6,Y,o,5
BCk,Eb,8,6,N,d,5
BCk,HX,8,2,Y,n,2
BCk,NH,8,6,N,d,5
BCk,VR,8,6,N,d,5
BCk,Fj,8,2,Y,h,3
BCk,VS,8,6,N,d,5
BCk,NO,8,1,N,d,4
BCk,VT,8,1,N,d,5
BCk,Tp,8,1,N,d,5
BCk,Fm,8,6,Y,k,4
BCk,VU,8,6,N,d,2
BCk,Eh,8,6,N,d,5
BCk,BV,8,6,Y,j,2
BCk,SJ,8,1,N,d,3
BCk,Pe,8,6,N,d,4
BCk,Ah,8,6,Y,h,1
BCk,LI,8,6,N,d,5
BCk,Dm,8,6,Y,l,4
BCk,Ut,8,1,N,d,3
BCk,Jk,8,2,N,d,4
BCk,Pk,8,6,Y,f,4
BCk,VV,8,2,N,d,3
BCk,AP,8,2,Y,h,3
BCk,Uu,8,1,N,d,3
BCk,GB,8,6,N,d,4
BCk,VQ,8,6,Y,g,4
BCk,AY,8,6,Y,b,2
BCk,Uy,8,6,N,d,5
BCk,RY,8,1,N,d,5
BCk,Ur,8,6,N,d,5
BCk,VX,8,6,N,d,3
BCk,Uz,8,1,N,d,5
BCk,FJ,8,6,Y,l,4
BCk,VY,8,6,N,d,2
BCk,VA,8,6,Y,o,5
BCk,VZ,8,6,N,d,2
BCk,Va,8,6,N,d,1
BCk,Vb,8,6,N,d,5
BCk,Vc,8,6,N,d,4
BCk,Vd,8,6,N,d,4
BCk,Uv,8,1,N,d,4
BCk,Mw,8,6,Y,f,3
BCk,Ve,8,6,N,d,3
BCk,Oq,8,6,Y,h,2
BCk,Vf,8,6,N,d,2
BCk,Vg,8,6,N,d,5
BCk,Vh,8,6,N,d,4
BCl,Hb,2,2,Y,i,4
BCl,OJ,2,1,N,n,1
BCl,Qg,2,2,Y,k,5
BCl,Hm,2,1,Y,b,2
BCl,Qh,2,2,Y,c,2
BCl,Dv,2,1,Y,k,3
BCl,Nb,2,2,N,n,5
BCl,Qi,2,1,Y,k,5
BCl,Lj,2,1,Y,i,5
BCl,Mn,2,2,N,n,2
BCm,HF,6,1,N,l,2
BCm,HG,6,1,N,l,1
BCm,Qj,6,4,N,l,5
BCm,SW,6,1,N,l,2
BCm,Di,6,3,N,l,2
BCm,TH,6,5,N,l,4
BCm,Ee,6,5,Y,f,2
BCm,Dj,6,3,N,l,3
BCm,SX,6,3,N,l,3
BCm,Oj,6,5,Y,i,1
BCm,HI,6,1,N,l,3
BCm,CO,6,4,N,l,5
BCm,Ef,6,6,Y,f,4
BCm,Eh,6,5,Y,d,4
BCm,PU,6,1,Y,o,4
BCm,Ql,6,6,N,l,3
BCm,HJ,6,2,N,l,2
BCm,SY,6,2,N,l,2
BCm,Dl,6,3,N,l,1
BCm,Qm,6,5,N,l,4
BCm,Cb,6,4,N,l,1
BCm,SZ,6,2,N,l,4
BCm,No,6,1,Y,o,2
BCm,Dm,6,3,N,l,2
BCm,Sa,6,1,N,l,3
BCm,Qn,6,6,N,l,5
BCm,Ez,6,4,Y,f,4
BCm,FB,6,6,Y,f,2
BCm,Nd,6,1,N,l,3
BCm,RJ,6,4,N,l,1
BCm,FE,6,1,N,l,2
BCm,Qp,6,5,N,l,4
BCm,Du,6,4,Y,k,3
BCm,HP,6,3,Y,f,1
BCm,FL,6,5,N,l,2
BCm,FN,6,3,N,l,4
BCm,Cj,6,4,Y,f,1
BCm,HQ,6,1,Y,a,3
BCm,EU,6,2,Y,h,4
BCm,Bf,6,5,Y,k,1
BCm,EV,6,1,Y,h,3
BCm,EA,6,3,N,l,3
BCm,Bh,6,5,Y,k,1
BCm,Se,6,1,N,l,3
BCm,HT,6,2,N,l,3
BCm,HB,6,4,Y,o,3
BCm,FT,6,3,Y,f,2
BCm,HU,6,1,N,l,3
BCm,Om,6,1,N,l,5
BCm,HV,6,2,N,l,5
BCm,Cs,6,4,Y,f,3
BCm,HW,6,3,Y,b,3
BCm,EE,6,4,Y,f,3
BCn,DN,2,1,Y,b,5
BCn,Hi,2,1,Y,k,3
BCn,Lt,2,2,N,f,1
BCn,CV,2,1,N,f,4
BCn,Vj,2,1,Y,h,3
BCn,Do,2,2,N,f,3
BCn,Nz,2,1,Y,k,3
BCn,UM,2,1,N,f,2
BCn,Rq,2,1,N,f,2
BCn,Dx,2,1,N,f,5
BCn,EE,2,2,N,f,4
BCo,SO,2,1,N,h,3
BCo,Fj,2,2,N,h,2
BCo,NE,2,1,N,h,2
BCo,Fu,2,2,N,h,3
BCo,KV,2,1,N,h,1
BCo,AP,2,2,N,h,3
BCo,Nd,2,2,Y,l,2
BCo,MX,2,1,N,h,4
BCo,PA,2,2,N,h,2
BCo,SP,2,1,N,h,2
BCo,SQ,2,1,N,h,5
BCo,SR,2,1,N,h,1
BCo,SS,2,1,N,h,2
BCo,EU,2,2,N,h,2
BCo,EV,2,1,N,h,1
BCo,EX,2,1,N,h,2
BCo,Qf,2,1,N,h,3
BCo,ST,2,1,N,h,4
BCp,DK,6,3,Y,k,3
BCp,Od,6,1,N,a,4
BCp,Kt,6,1,Y,j,4
BCp,PG,6,2,N,a,4
BCp,KS,6,6,Y,f,3
BCp,Ku,6,1,N,a,4
BCp,DX,6,4,Y,a,5
BCp,RC,6,6,Y,l,4
BCp,Fr,6,4,Y,a,5
BCp,Cc,6,6,Y,f,4
BCp,RD,6,1,N,a,5
BCp,Kv,6,2,Y,b,3
BCp,AA,6,6,Y,b,4
BCp,Kw,6,2,Y,b,4
BCp,Kx,6,1,N,a,4
BCp,Ky,6,2,N,a,5
BCp,Dd,6,4,Y,a,3
BCp,RE,6,3,Y,f,2
BCp,Nz,6,6,Y,k,3
BCp,Dq,6,3,Y,f,3
BCp,Kz,6,1,N,a,4
BCp,Pn,6,1,N,a,5
BCp,LA,6,1,N,a,3
BCp,QK,6,6,N,a,5
BCp,PH,6,1,N,a,4
BCp,PI,6,1,N,a,4
BCp,Oe,6,1,N,a,4
BCp,Of,6,2,N,a,4
BCp,RF,6,4,N,a,3
BCp,OL,6,6,Y,k,5
BCp,Cl,6,6,Y,f,4
BCp,LT,6,4,Y,k,5
BCp,LD,6,2,N,a,5
BCp,LE,6,4,N,a,5
BCp,Cn,6,6,Y,f,5
BCp,Oc,6,2,N,a,5
BCp,LF,6,2,N,a,5
BCp,Og,6,2,N,a,2
BCp,Cu,6,3,N,a,5
BCp,Bi,6,4,Y,k,2
BCp,PJ,6,1,N,a,5
BCq,CG,4,4,Y,o,5
BCq,Eb,4,2,N,d,4
BCq,Fj,4,3,Y,h,3
BCq,Di,4,2,Y,l,5
BCq,Dj,4,3,Y,l,4
BCq,Fm,4,2,Y,k,4
BCq,Eh,4,3,N,d,5
BCq,NE,4,3,Y,h,5
BCq,SJ,4,2,N,d,5
BCq,Fq,4,3,Y,f,2
BCq,Dl,4,2,Y,l,3
BCq,Ft,4,1,N,d,3
BCq,Fu,4,1,Y,h,5
BCq,Fv,4,2,N,d,5
BCq,NA,4,2,Y,g,4
BCq,Dm,4,2,Y,l,3
BCq,Eu,4,2,N,d,4
BCq,Jj,4,4,N,d,3
BCq,Ev,4,2,N,d,5
BCq,Ph,4,1,N,d,5
BCq,Fy,4,2,N,d,3
BCq,LQ,4,2,N,d,3
BCq,SK,4,1,N,d,4
BCq,Hx,4,2,N,d,4
BCq,PA,4,2,Y,h,3
BCq,TA,4,2,Y,o,4
BCq,FI,4,2,Y,l,1
BCq,Ur,4,1,N,d,4
BCq,Kl,4,2,N,d,4
BCq,MS,4,3,Y,l,5
BCq,FL,4,3,Y,l,5
BCq,GD,4,1,N,d,5
BCq,GE,4,2,N,d,3
BCq,Ra,4,3,Y,f,4
BCq,Dy,4,2,Y,b,2
BCq,KH,4,2,N,d,4
BCq,LT,4,1,Y,k,5
BCq,Gw,4,2,N,d,4
BCq,GG,4,1,N,d,3
BCq,GL,4,2,N,d,4
BCq,HD,4,1,Y,l,4
BCq,Qt,4,4,Y,l,4
BCr,DN,2,1,Y,b,5
BCr,Hi,2,1,N,k,3
BCr,Oh,2,1,N,k,1
BCr,Nz,2,1,N,k,1
BCr,NT,2,2,N,k,2
BCs,DW,2,1,N,c,3
BCs,SE,2,1,N,c,1
BCs,EJ,2,2,Y,k,3
BCs,Da,2,1,N,c,1
BCs,EN,2,1,Y,k,4
BCs,Rd,2,2,N,c,3
BCs,Re,2,1,N,c,2
BCs,OC,2,1,Y,i,1
BCs,Dh,2,2,N,c,2
BCs,EZ,2,1,N,c,5
BCs,Rg,2,1,Y,f,4
BCt,CG,4,4,N,o,5
BCt,Fj,4,3,Y,h,1
BCt,UW,4,1,Y,d,1
BCt,Di,4,2,Y,l,5
BCt,NO,4,4,Y,d,4
BCt,Dj,4,3,Y,l,5
BCt,KR,4,1,N,o,2
BCt,Fm,4,2,Y,k,5
BCt,Oj,4,4,Y,i,4
BCt,Jp,4,1,Y,d,5
BCt,Fn,4,4,Y,b,5
BCt,GU,4,4,N,o,4
BCt,KS,4,3,Y,f,1
BCt,Eh,4,3,Y,d,3
BCt,CW,4,1,Y,l,3
BCt,GW,4,4,N,o,5
BCt,Fq,4,2,Y,f,1
BCt,Vi,4,2,N,o,4
BCt,Dl,4,2,Y,l,3
BCt,Ah,4,4,Y,h,4
BCt,CZ,4,1,Y,l,3
BCt,MN,4,4,N,o,5
BCt,Sx,4,1,N,o,3
BCt,Dm,4,2,Y,l,5
BCt,Ge,4,4,N,o,2
BCt,Aj,4,1,N,o,5
BCt,Ph,4,1,Y,d,4
BCt,Ne,4,1,N,o,3
BCt,Ex,4,4,Y,d,5
BCt,Pk,4,3,Y,f,1
BCt,Ms,4,4,N,o,1
BCt,LQ,4,2,Y,d,3
BCt,Fz,4,4,Y,d,3
BCt,AB,4,3,Y,f,1
BCt,Sy,4,1,N,o,3
BCt,Ak,4,1,N,o,5
BCt,FH,4,4,Y,d,2
BCt,Dt,4,1,Y,l,3
BCt,VG,4,1,Y,d,5
BCt,Mu,4,4,N,o,5
BCt,TA,4,2,N,o,5
BCt,Gl,4,2,Y,a,2
BCt,FI,4,2,Y,l,4
BCt,Kl,4,2,Y,d,4
BCt,MS,4,3,Y,l,2
BCt,FL,4,3,Y,l,4
BCt,Al,4,4,N,o,5
BCt,GE,4,2,Y,d,4
BCt,Ng,4,1,N,o,3
BCt,Ra,4,3,Y,f,2
BCt,Dy,4,2,Y,b,4
BCt,FR,4,4,Y,l,3
BCt,LT,4,1,Y,k,3
BCt,Gw,4,2,Y,d,3
BCt,Mw,4,3,Y,f,3
BCt,PB,4,2,N,o,1
BCt,Jb,4,4,Y,g,5
BCt,Rb,4,3,Y,g,4
BCt,HA,4,4,N,o,3
BCt,Rc,4,3,Y,f,4
BCt,HD,4,1,Y,l,2
BCt,HE,4,2,N,o,5
BCu,OK,4,6,N,k,2
BCu,KI,4,6,Y,n,2
BCu,FU,4,1,Y,i,4
BCu,EG,4,1,Y,c,1
BCu,OJ,4,6,Y,n,1
BCu,CR,4,1,N,k,3
BCu,NR,4,6,N,k,4
BCu,KL,4,5,Y,n,5
BCu,Qg,4,6,N,k,2
BCu,Fu,4,4,Y,h,2
BCu,NS,4,1,N,k,4
BCu,CE,4,6,Y,n,5
BCu,AA,4,6,Y,b,4
BCu,OR,4,6,N,k,3
BCu,Qh,4,6,Y,c,1
BCu,KN,4,5,Y,n,1
BCu,OS,4,5,N,k,3
BCu,Lp,4,5,Y,n,3
BCu,Lq,4,5,Y,n,2
BCu,Mm,4,5,Y,n,2
BCu,Lj,4,6,Y,i,1
BCu,Cp,4,1,Y,f,4
BCu,By,4,5,Y,n,5
BCu,Ls,4,5,N,k,4
BCv,EF,8,1,N,n,3
BCv,KI,8,6,N,n,3
BCv,CS,8,3,N,n,5
BCv,MB,8,6,Y,h,2
BCv,Fb,8,1,N,n,4
BCv,Em,8,3,Y,h,3
BCv,KL,8,6,N,n,4
BCv,Mc,8,1,N,n,5
BCv,Ew,8,3,Y,h,4
BCv,CE,8,3,N,n,3
BCv,FC,8,6,Y,h,2
BCv,Ml,8,6,Y,k,4
BCv,SU,8,1,N,n,4
BCv,KN,8,6,N,n,3
BCv,Lp,8,6,N,n,2
BCv,Lq,8,6,N,n,5
BCv,Bu,8,4,N,n,4
BCv,SV,8,1,N,n,3
BCv,Mn,8,2,N,n,2
BCv,Hp,8,6,Y,b,1
BCv,Ls,8,6,Y,k,3
BCw,Sf,8,4,N,j,1
BCw,Uo,8,1,N,j,3
BCw,Fj,8,5,Y,h,1
BCw,Sg,8,6,N,j,2
BCw,Sh,8,5,N,j,4
BCw,BI,8,3,N,j,4
BCw,Si,8,1,N,j,3
BCw,Ox,8,1,N,j,5
BCw,BK,8,3,N,j,3
BCw,Sj,8,2,Y,e,3
BCw,UA,8,3,N,j,3
BCw,BM,8,4,N,j,3
BCw,BO,8,3,N,j,4
BCw,TQ,8,1,N,j,4
BCw,Sk,8,6,Y,g,4
BCw,Sn,8,6,N,j,3
BCw,So,8,1,N,j,4
BCw,Sp,8,6,N,j,2
BCw,Ki,8,3,N,j,4
BCw,Tv,8,1,N,j,5
BCw,AP,8,2,Y,h,3
BCw,Kj,8,6,N,j,3
BCw,Dr,8,6,Y,f,2
BCw,EO,8,6,Y,c,5
BCw,Sq,8,6,Y,i,2
BCw,TC,8,3,N,j,2
BCw,Sr,8,5,N,j,2
BCw,PD,8,5,N,j,3
BCw,DB,8,6,Y,c,5
BCw,IS,8,6,N,j,2
BCw,Bh,8,6,Y,k,1
BCw,BS,8,4,N,j,2
BCw,Hp,8,6,Y,b,2
BCw,Ss,8,4,N,j,3
BCw,UB,8,2,N,j,3
BCw,Qf,8,2,Y,h,3
BCw,IE,8,3,N,j,3
BCw,BT,8,1,N,j,2
BCw,Bi,8,6,Y,k,2
BCw,IU,8,6,N,j,4
BCw,Su,8,3,N,j,3
BCw,Sv,8,4,N,j,2
BCw,Sw,8,4,N,j,5
BCx,DK,4,1,Y,k,3
BCx,KI,4,2,N,n,5
BCx,AV,4,5,Y,k,4
BCx,Hb,4,6,Y,i,5
BCx,OJ,4,5,N,n,1
BCx,BX,4,1,Y,k,1
BCx,Qg,4,5,Y,k,4
BCx,Bb,4,2,Y,k,3
BCx,Hl,4,4,Y,b,3
BCx,CE,4,2,N,n,1
BCx,Oo,4,1,Y,i,5
BCx,Hm,4,2,Y,b,2
BCx,OR,4,4,Y,k,3
BCx,RR,4,1,N,n,2
BCx,Qh,4,6,Y,c,4
BCx,OS,4,3,Y,k,3
BCx,Lq,4,1,N,n,3
BCx,Nb,4,6,N,n,2
BCx,Mm,4,1,N,n,3
BCx,Oi,4,2,Y,k,1
BCx,Lj,4,5,Y,i,3
BCx,Mn,4,6,N,n,4
BCx,Hq,4,6,Y,k,3
BCx,By,4,1,N,n,2
BCy,DN,2,1,N,b,3
BCy,Hi,2,1,Y,k,4
BCy,Oh,2,1,Y,k,4
BCy,Ou,2,2,Y,i,5
BCy,Nz,2,1,Y,k,3
BCy,Lr,2,1,Y,h,2
BCy,NT,2,2,Y,k,3
BCz,Fj,2,1,Y,h,4
BCz,Oj,2,2,Y,i,4
BCz,Fn,2,2,Y,b,3
BCz,GU,2,2,N,o,4
BCz,GW,2,2,N,o,4
BCz,Ah,2,2,Y,h,3
BCz,Ge,2,2,N,o,1
BCz,Aj,2,2,N,o,3
BCz,JO,2,2,Y,g,1
BCz,Al,2,2,N,o,5
BCz,Ng,2,2,N,o,1
BCz,Dy,2,1,Y,b,3
BCz,HA,2,2,N,o,2
BDA,TO,6,6,N,j,2
BDA,Eb,6,2,Y,d,2
BDA,Kb,6,2,N,j,1
BDA,AJ,6,4,N,j,3
BDA,Fj,6,2,Y,h,4
BDA,Di,6,2,Y,l,4
BDA,Kc,6,2,N,j,3
BDA,Sg,6,5,N,j,1
BDA,Ht,6,2,N,j,4
BDA,GU,6,2,Y,o,2
BDA,BI,6,2,N,j,4
BDA,II,6,1,N,j,3
BDA,Kd,6,2,N,j,3
BDA,Dl,6,2,Y,l,3
BDA,Kf,6,2,N,j,3
BDA,UO,6,3,N,j,2
BDA,Fr,6,4,Y,a,5
BDA,Hu,6,1,N,j,2
BDA,AO,6,6,Y,i,1
BDA,Sk,6,6,Y,g,3
BDA,Fu,6,4,Y,h,5
BDA,Dm,6,2,Y,l,5
BDA,Tb,6,1,N,j,3
BDA,Sp,6,6,N,j,3
BDA,LQ,6,2,Y,d,4
BDA,AP,6,4,Y,h,5
BDA,Kj,6,5,N,j,2
BDA,GB,6,2,Y,d,3
BDA,NF,6,2,N,j,3
BDA,Qh,6,5,Y,c,5
BDA,PA,6,4,Y,h,2
BDA,TA,6,2,Y,o,5
BDA,Gl,6,3,Y,a,4
BDA,FI,6,2,Y,l,2
BDA,Kl,6,2,Y,d,1
BDA,TR,6,4,N,j,2
BDA,IQ,6,2,N,j,3
BDA,MG,6,5,Y,i,5
BDA,IS,6,2,N,j,3
BDA,Bh,6,6,Y,k,3
BDA,Gw,6,1,Y,d,5
BDA,Ts,6,2,Y,d,3
BDA,Rc,6,3,Y,f,5
BDA,Bi,6,5,Y,k,5
BDA,IU,6,2,N,j,5
BDA,IW,6,4,Y,b,5
BDA,Hs,6,4,Y,h,4
BDB,Dj,2,1,Y,l,5
BDB,Fm,2,1,Y,k,3
BDB,Fn,2,2,Y,b,5
BDB,GU,2,2,Y,o,3
BDB,Eh,2,1,N,d,4
BDB,RV,2,2,N,d,1
BDB,Fq,2,1,Y,f,5
BDB,TL,2,1,N,d,3
BDB,Dm,2,1,Y,l,5
BDB,Jj,2,2,N,d,2
BDB,Pk,2,1,Y,f,4
BDB,JO,2,2,Y,g,4
BDB,TM,2,1,N,d,3
BDB,FH,2,2,N,d,4
BDB,FL,2,1,Y,l,5
BDB,GE,2,1,N,d,2
BDB,Dy,2,1,Y,b,2
BDB,Rb,2,1,Y,g,3
BDB,Rc,2,1,Y,f,4
BDC,Jh,6,6,Y,d,4
BDC,AJ,6,1,Y,j,4
BDC,Fj,6,6,N,h,3
BDC,DX,6,1,Y,a,2
BDC,UP,6,1,N,h,4
BDC,UQ,6,3,N,h,2
BDC,Fu,6,5,N,h,5
BDC,NP,6,5,Y,o,1
BDC,UR,6,3,N,h,4
BDC,KV,6,5,N,h,2
BDC,AP,6,6,N,h,4
BDC,KX,6,1,N,h,5
BDC,MX,6,5,N,h,5
BDC,KF,6,6,Y,d,1
BDC,Pu,6,1,N,h,5
BDC,SP,6,5,N,h,4
BDC,SQ,6,3,N,h,4
BDC,SS,6,3,N,h,4
BDC,UT,6,3,N,h,4
BDC,Rl,6,2,N,h,5
BDC,EV,6,5,N,h,3
BDC,EX,6,2,N,h,3
BDC,Qf,6,5,N,h,4
BDC,ST,6,5,N,h,2
BDC,Pl,6,3,N,h,5
BDD,Ea,8,6,Y,o,2
BDD,Eb,8,6,N,d,5
BDD,NH,8,6,N,d,5
BDD,AJ,8,2,Y,j,2
BDD,VR,8,5,N,d,4
BDD,Fj,8,2,Y,h,4
BDD,VS,8,6,N,d,3
BDD,NO,8,1,N,d,5
BDD,VT,8,6,N,d,4
BDD,Tp,8,2,N,d,5
BDD,Fm,8,6,Y,k,2
BDD,Oj,8,6,Y,i,1
BDD,VU,8,6,N,d,4
BDD,BV,8,1,Y,j,1
BDD,SJ,8,5,N,d,5
BDD,Pe,8,6,N,d,4
BDD,Ah,8,6,Y,h,3
BDD,PM,8,2,Y,h,5
BDD,HL,8,6,N,d,4
BDD,LI,8,5,N,d,5
BDD,Dm,8,6,Y,l,3
BDD,Ut,8,1,N,d,3
BDD,Jk,8,2,N,d,1
BDD,Pk,8,6,Y,f,1
BDD,VV,8,2,N,d,5
BDD,AP,8,2,Y,h,4
BDD,Uu,8,1,N,d,2
BDD,GB,8,6,N,d,2
BDD,VQ,8,6,Y,g,4
BDD,Hy,8,1,N,d,3
BDD,AY,8,6,Y,b,4
BDD,Uy,8,6,N,d,5
BDD,IA,8,1,N,d,2
BDD,Gl,8,2,Y,a,1
BDD,RY,8,2,N,d,2
BDD,Ur,8,1,N,d,5
BDD,VX,8,6,N,d,5
BDD,Uz,8,2,N,d,1
BDD,FJ,8,6,Y,l,2
BDD,IC,8,1,Y,c,4
BDD,VY,8,6,N,d,1
BDD,VA,8,6,Y,o,5
BDD,VZ,8,6,N,d,3
BDD,Va,8,6,N,d,2
BDD,FP,8,6,N,d,4
BDD,Vb,8,6,N,d,4
BDD,Vc,8,6,N,d,4
BDD,Vd,8,5,N,d,2
BDD,Uv,8,1,N,d,4
BDD,Mw,8,6,Y,f,3
BDD,EX,8,6,Y,h,2
BDD,Ve,8,6,N,d,5
BDD,Oq,8,6,Y,h,3
BDD,Vf,8,6,N,d,4
BDD,Vg,8,6,N,d,5
BDD,Vh,8,6,N,d,4
BDE,CT,4,2,N,l,2
BDE,Qj,4,1,N,l,2
BDE,Qk,4,3,N,l,5
BDE,Ec,4,1,N,l,3
BDE,Di,4,1,N,l,5
BDE,Tu,4,2,N,l,4
BDE,TH,4,3,N,l,4
BDE,Ee,4,3,Y,f,3
BDE,Dj,4,1,N,l,4
BDE,SX,4,1,N,l,3
BDE,Oj,4,3,Y,i,5
BDE,CO,4,2,N,l,2
BDE,Ef,4,4,Y,f,3
BDE,Lu,4,1,N,l,2
BDE,Eh,4,3,Y,d,4
BDE,Ql,4,4,N,l,5
BDE,CX,4,3,N,l,4
BDE,Ei,4,1,N,l,4
BDE,Ej,4,3,Y,f,2
BDE,El,4,3,Y,o,4
BDE,Dl,4,1,N,l,3
BDE,CY,4,3,N,l,4
BDE,Qm,4,3,N,l,4
BDE,Eo,4,3,N,l,3
BDE,Cb,4,2,N,l,3
BDE,Ep,4,1,N,l,4
BDE,JI,4,1,Y,b,1
BDE,To,4,1,N,l,4
BDE,Er,4,2,N,l,4
BDE,Dm,4,1,N,l,4
BDE,RI,4,3,N,l,2
BDE,Qn,4,3,N,l,1
BDE,Ev,4,4,Y,d,3
BDE,KW,4,2,Y,f,3
BDE,Ey,4,1,N,l,3
BDE,Ez,4,2,Y,f,4
BDE,FA,4,1,N,l,2
BDE,Sb,4,1,N,l,3
BDE,Sc,4,1,N,l,4
BDE,FB,4,4,Y,f,2
BDE,Nd,4,1,N,l,2
BDE,UD,4,1,N,l,3
BDE,FE,4,1,N,l,4
BDE,Iu,4,3,N,l,2
BDE,Qo,4,3,N,l,3
BDE,FG,4,2,Y,f,2
BDE,Qp,4,3,N,l,5
BDE,Dt,4,1,N,l,2
BDE,Dw,4,1,N,l,3
BDE,FL,4,3,N,l,2
BDE,FN,4,1,N,l,4
BDE,Qq,4,4,N,l,2
BDE,Cj,4,2,Y,f,4
BDE,Bf,4,3,Y,k,1
BDE,EV,4,1,Y,h,4
BDE,FQ,4,3,N,l,1
BDE,LT,4,2,Y,k,3
BDE,EA,4,1,N,l,3
BDE,Bh,4,3,Y,k,2
BDE,EB,4,1,N,l,2
BDE,Co,4,2,N,l,3
BDE,Lx,4,1,N,l,5
BDE,FT,4,1,Y,f,1
BDE,HU,4,2,N,l,1
BDE,Cs,4,2,Y,f,2
BDE,EE,4,2,Y,f,2
BDF,HG,2,1,N,l,3
BDF,Qk,2,1,N,l,5
BDF,TH,2,1,N,l,4
BDF,Ee,2,1,Y,f,1
BDF,Dj,2,2,N,l,4
BDF,Oj,2,1,Y,i,3
BDF,Ef,2,2,Y,f,5
BDF,Ql,2,2,N,l,5
BDF,CY,2,1,N,l,3
BDF,Qm,2,1,N,l,5
BDF,Eo,2,1,N,l,3
BDF,Dm,2,2,N,l,1
BDF,Qn,2,2,N,l,5
BDF,Ev,2,2,Y,d,5
BDF,FB,2,2,Y,f,2
BDF,Nd,2,2,N,l,5
BDF,Qp,2,1,N,l,4
BDF,FL,2,1,N,l,3
BDF,Qq,2,2,N,l,3
BDF,Bf,2,1,Y,k,4
BDF,Bh,2,1,Y,k,3
BDF,EB,2,2,N,l,2
BDG,EF,6,3,Y,n,4
BDG,Au,6,3,Y,i,2
BDG,EG,6,1,N,c,2
BDG,EL,6,1,N,c,3
BDG,CD,6,1,N,c,5
BDG,Da,6,1,N,c,3
BDG,NJ,6,1,N,c,1
BDG,Nr,6,2,Y,a,2
BDG,De,6,1,N,c,5
BDG,NK,6,2,N,c,2
BDG,IT,6,1,N,c,5
BDH,Eb,8,5,N,d,3
BDH,FU,8,1,Y,i,3
BDH,NH,8,6,N,d,3
BDH,AJ,8,2,Y,j,2
BDH,VR,8,5,N,d,4
BDH,Fj,8,2,Y,h,3
BDH,VS,8,6,N,d,2
BDH,NO,8,1,N,d,1
BDH,VT,8,1,N,d,4
BDH,Tp,8,2,N,d,2
BDH,Fm,8,6,Y,k,1
BDH,Oj,8,6,Y,i,1
BDH,VU,8,6,N,d,3
BDH,BV,8,1,Y,j,3
BDH,SJ,8,5,N,d,3
BDH,Pe,8,6,N,d,2
BDH,Ah,8,6,Y,h,4
BDH,PM,8,2,Y,h,2
BDH,LI,8,5,N,d,2
BDH,Dm,8,6,Y,l,4
BDH,Ut,8,1,N,d,4
BDH,Jk,8,2,N,d,4
