id,sch,gr,cltype,hdeg,clad,exp,trace,read,math,ses,schtype,sx,eth,birthq,birthy,yrs,tch
87417,21,1,reg,MS/MA/MEd,1,23,W,487,505,F,suburb,M,W,1979:3,1979,1.0,337
87430,52,K,reg,MS/MA/MEd,1,12,W,554,602,N,suburb,F,W,1979:4,1979,0.0,893
87430,52,1,reg,BS/BA,APPR,1,W,629,592,N,suburb,F,W,1979:4,1979,1.0,897
87430,52,2,reg+A,BS/BA,1,18,W,669,599,N,suburb,F,W,1979:4,1979,2.0,904
87430,52,3,reg+A,BS/BA,1,21,W,702,711,N,suburb,F,W,1979:4,1979,3.0,909
87451,25,2,reg,BS/BA,1,7,B,554,522,N,suburb,M,W,1979:3,1979,2.0,427
87451,25,3,reg,BS/BA,1,8,B,554,558,N,suburb,M,W,1979:3,1979,3.0,431
87472,11,K,reg+A,BS/BA,1,13,W,503,602,N,rural,M,W,1980:1,1980,0.0,177
87481,66,K,reg+A,BS/BA,1,13,W,445,434,N,rural,M,W,1980:3,1980,0.0,1142
87481,66,1,reg+A,BS/BA,1,4,W,447,458,N,rural,M,W,1980:3,1980,1.0,1148
87500,26,K,reg+A,BS/BA,1,6,B,419,478,F,inner,F,B,1980:2,1980,0.0,435
87500,26,1,reg,MS/MA/MEd,NOT,3,W,463,479,F,inner,F,B,1980:2,1980,1.0,438
87517,79,K,small,BS/BA,1,12,W,425,478,N,rural,M,W,1980:2,1980,0.0,1359
87517,79,1,reg,BS/BA,1,17,W,509,553,N,rural,M,W,1980:2,1980,1.0,1365
8753,63,K,reg,BS/BA,1,10,W,437,500,F,rural,F,W,1980:1,1980,0.0,1078
8753,63,1,reg+A,BS/BA,1,9,W,579,549,F,rural,F,W,1980:1,1980,1.0,1086
8753,63,2,reg+A,BS/BA,1,15,W,582,584,F,rural,F,W,1980:1,1980,2.0,1095
8753,63,3,reg+A,BS/BA,1,15,W,608,606,F,rural,F,W,1980:1,1980,3.0,1101
87535,46,1,small,BS/BA,1,8,W,516,549,N,suburb,M,W,1979:1,1979,1.0,762
87535,46,2,small,BS/BA,APPR,1,W,562,599,N,suburb,M,W,1979:1,1979,2.0,767
87535,46,3,small,MS/MA/MEd,1,8,W,606,610,N,suburb,M,W,1979:1,1979,3.0,771
87551,29,2,reg+A,MS/MA/MEd,1,12,W,520,531,F,inner,M,B,1978:1,1978,2.0,511
87551,29,3,reg+A,BS/BA,PROB,2,W,,,F,inner,M,B,1978:1,1978,3.0,515
87562,52,1,small,BS/BA,1,12,W,604,549,N,suburb,F,W,1980:3,1980,1.0,895
87562,52,2,small,BS/BA,1,5,W,650,559,N,suburb,F,W,1980:3,1980,2.0,901
87562,52,3,small,BS/BA,1,27,W,661,622,N,suburb,F,W,1980:3,1980,3.0,907
87583,46,K,reg+A,BS/BA,PROB,0,W,408,444,N,suburb,M,W,1980:1,1980,0.0,761
87593,80,K,reg,MS/MA/MEd,1,4,W,425,449,F,rural,M,W,1980:3,1980,0.0,1376
87609,32,1,reg+A,BS/BA,NOT,31,B,571,542,F,inner,M,B,1979:3,1979,1.0,554
87622,60,1,reg+A,MS/MA/MEd,1,15,W,503,515,F,urban,M,W,1978:4,1978,1.0,1040
87622,60,2,reg+A,MS/MA/MEd,1,20,W,545,523,F,urban,M,W,1978:4,1978,2.0,1043
87622,60,3,reg+A,BS/BA,1,20,W,554,546,F,urban,M,W,1978:4,1978,3.0,1046
8764,59,1,reg+A,MS/MA/MEd,1,12,W,548,502,N,urban,F,W,1980:2,1980,1.0,1025
8764,59,2,reg+A,MS/MA/MEd,1,13,W,582,572,N,urban,F,W,1980:2,1980,2.0,1029
8764,59,3,reg+A,MS/MA/MEd,1,7,W,595,612,N,urban,F,W,1980:2,1980,3.0,1033
87642,3,K,reg+A,MS/MA/MEd,1,20,W,434,494,F,rural,F,W,1980:3,1980,0.0,35
87642,3,1,reg+A,BS/BA,1,9,W,629,627,F,rural,F,W,1980:3,1980,1.0,40
87642,3,2,reg+A,BS/BA,NOT,5,W,643,620,F,rural,F,W,1980:3,1980,2.0,45
87642,3,3,reg+A,BS/BA,PROB,3,W,633,626,F,rural,F,W,1980:3,1980,3.0,50
87665,23,K,reg+A,BS/BA,1,21,B,428,520,N,suburb,F,B,1980:1,1980,0.0,383
87665,23,1,reg,BS/BA,APPR,2,W,530,549,N,suburb,F,B,1980:1,1980,1.0,387
87665,23,2,reg,BS/BA,1,2,B,566,561,N,suburb,F,B,1980:1,1980,2.0,390
87665,23,3,reg,BS/BA,1,10,B,,,N,suburb,F,B,1980:1,1980,3.0,395
87681,53,K,reg+A,BS/BA,1,9,W,425,484,N,inner,M,W,1980:1,1980,0.0,912
87681,53,1,reg+A,BS/BA,1,7,W,629,526,N,inner,M,W,1980:1,1980,1.0,917
87681,53,2,reg+A,MS/MA/MEd,1,10,W,622,620,N,inner,M,W,1980:1,1980,2.0,921
87681,53,3,reg+A,BS/BA,1,7,W,675,663,N,inner,M,W,1980:1,1980,3.0,925
87695,50,K,reg+A,MS/MA/MEd,1,12,W,414,500,N,rural,F,W,1980:1,1980,0.0,832
87695,50,1,reg,BS/BA,NOT,12,W,471,535,,rural,F,W,1980:1,1980,1.0,836
87695,50,2,reg,BS/BA,NOT,13,W,538,559,N,rural,F,W,1980:1,1980,2.0,842
87705,29,2,reg,BS/BA,NOT,40,B,588,590,F,inner,M,B,1980:3,1980,2.0,510
87705,29,3,reg,BS/BA,1,5,B,618,655,F,inner,M,B,1980:3,1980,3.0,514
87726,33,K,reg+A,MS/MA/MEd,1,5,W,,,F,inner,F,B,1980:2,1980,0.0,570
87726,33,1,reg+A,MS/MA/MEd,1,7,W,474,486,F,inner,F,B,1980:2,1980,1.0,577
87726,33,2,reg+A,BS/BA,NOT,6,W,554,528,F,inner,F,B,1980:2,1980,2.0,583
87726,33,3,reg+A,BS/BA,1,5,W,577,612,F,inner,F,B,1980:2,1980,3.0,588
87736,9,3,reg+A,MS/MA/MEd,1,38,W,599,597,F,urban,F,B,1980:4,1980,3.0,161
87756,55,3,reg+A,MS/MA/MEd,1,4,W,572,612,N,rural,F,W,1979:2,1979,3.0,956
87776,79,1,reg,BS/BA,1,17,W,482,529,N,rural,M,W,1979:1,1979,1.0,1365
87776,79,2,reg,MS/MA/MEd,1,17,W,511,563,N,rural,M,W,1979:1,1979,2.0,1369
87776,79,3,reg,MS/MA/MEd,2,12,W,,,N,rural,M,W,1979:1,1979,3.0,1373
8779,27,K,reg+A,BS/BA,1,20,B,461,506,N,inner,M,B,1980:3,1980,0.0,452
8779,27,1,reg,BS/BA,PROB,5,W,516,532,N,inner,M,B,1980:3,1980,1.0,457
87791,61,K,small,BS/BA,1,11,W,434,494,N,suburb,M,W,1980:1,1980,0.0,1048
87791,61,1,reg+A,MS/MA/MEd,1,29,W,503,584,N,suburb,M,W,1980:1,1980,1.0,1054
87791,61,2,reg+A,MS/MA/MEd,NOT,22,W,637,632,N,suburb,M,W,1980:1,1980,2.0,1058
87791,61,3,reg+A,MS/MA/MEd,1,15,W,622,629,N,suburb,M,W,1980:1,1980,3.0,1062
87799,80,1,reg,BS/BA,APPR,2,W,457,497,F,rural,F,W,1979:4,1979,1.0,1379
87799,80,2,reg,BS/BA,PROB,2,W,555,554,F,rural,F,W,1979:4,1979,2.0,1382
87799,80,3,reg,MS/MA/MEd,1,13,W,600,567,F,rural,F,W,1979:4,1979,3.0,1386
87818,9,3,reg+A,MS/MA/MEd,1,16,W,612,594,N,urban,M,W,1980:3,1980,3.0,160
87836,78,K,reg+A,MS/MA/MEd,1,3,W,418,513,N,rural,M,W,1980:2,1980,0.0,1348
87836,78,1,reg+A,MS/MA/MEd,NOT,11,W,571,545,N,rural,M,W,1980:2,1980,1.0,1351
87836,78,2,reg+A,Ed.D/Ph.D,1,15,W,631,587,N,rural,M,W,1980:2,1980,2.0,1354
87836,78,3,reg+A,MS/MA/MEd,1,8,W,626,659,N,rural,M,W,1980:2,1980,3.0,1357
87856,68,K,reg,BS/BA,2,10,W,514,576,N,rural,M,W,1980:1,1980,0.0,1177
87856,68,1,reg,BS/BA,1,5,W,571,553,N,rural,M,W,1980:1,1980,1.0,1184
87856,68,2,reg,BS/BA,1,31,W,709,659,N,rural,M,W,1980:1,1980,2.0,1191
87856,68,3,small,BS/BA,PROB,0,W,624,612,N,rural,M,W,1980:1,1980,3.0,1194
87864,60,3,small,BS/BA,NOT,29,W,633,618,F,urban,F,W,1978:4,1978,3.0,1045
87884,2,1,reg,BS/BA,1,5,W,558,505,F,urban,M,B,1980:2,1980,1.0,23
87894,4,K,reg,BS/BA,1,8,W,425,444,N,suburb,F,W,1979:4,1979,0.0,53
87894,4,1,small,BS/BA,1,9,W,530,567,N,suburb,F,W,1979:4,1979,1.0,56
87894,4,2,small,BS/BA,1,15,W,599,639,N,suburb,F,W,1979:4,1979,2.0,60
87894,4,3,small,MS/MA/MEd,1,18,W,650,645,N,suburb,F,W,1979:4,1979,3.0,64
8790,3,1,reg,BS/BA,NOT,12,W,490,500,F,rural,F,W,1978:4,1978,1.0,38
8790,3,2,reg+A,BS/BA,1,11,W,562,528,F,rural,F,W,1978:4,1978,2.0,46
8790,3,3,reg+A,MS/MA/MEd,2,13,W,577,558,F,rural,F,W,1978:4,1978,3.0,51
87921,64,3,reg,MS/MA/MEd,1,6,W,641,629,,rural,F,W,1979:1,1979,3.0,1120
87926,33,3,reg,BS/BA,PROB,0,B,614,580,F,inner,F,B,1978:4,1978,3.0,587
87946,64,K,reg,BS/BA,1,11,W,580,576,N,rural,M,W,1979:3,1979,0.0,1104
87946,64,1,reg+A,BS/BA,1,28,W,651,627,,rural,M,W,1979:3,1979,1.0,1112
87946,64,2,reg+A,MS/MA/MEd,1,4,W,684,659,N,rural,M,W,1979:3,1979,2.0,1117
87946,64,3,reg+A,MS/MA/MEd,1,16,W,702,711,N,rural,M,W,1979:3,1979,3.0,1122
87967,47,1,reg+A,BS/BA,APPR,2,W,,,F,rural,M,W,1979:1,1979,1.0,784
87967,47,2,reg+A,BS/BA,NOT,19,W,506,538,F,rural,M,W,1979:1,1979,2.0,788
87967,47,3,reg+A,BS/BA,PROB,0,W,,,F,rural,M,W,1979:1,1979,3.0,792
87983,29,K,small,BS/BA,1,5,W,451,506,F,inner,F,B,1980:1,1980,0.0,502
87983,29,1,small,BS/BA,APPR,2,B,564,601,F,inner,F,B,1980:1,1980,1.0,505
87998,19,3,reg+A,BS/BA,1,26,B,,,F,inner,F,B,1979:2,1979,3.0,308
88016,16,3,small,BS/BA,1,22,B,,,N,inner,M,B,1978:1,1978,3.0,260
88033,37,K,reg+A,BS/BA,,11,W,460,559,N,urban,F,W,1980:1,1980,0.0,642
88033,37,1,reg+A,MS/MA/MEd,2,11,W,604,578,N,urban,F,W,1980:1,1980,1.0,647
88045,2,K,reg+A,BS/BA,1,17,W,405,468,F,urban,M,W,1980:2,1980,0.0,21
88058,17,3,reg+A,MS/MA/MEd,1,18,W,657,648,N,suburb,F,B,1980:3,1980,3.0,281
88081,33,1,reg,MS/MA/MEd,1,19,,463,515,,inner,F,B,1979:1,1979,1.0,575
88081,33,2,reg,BS/BA,PROB,2,W,521,565,F,inner,F,B,1979:1,1979,2.0,582
88081,33,3,small,BS/BA,1,29,B,550,576,F,inner,F,B,1979:1,1979,3.0,586
88090,66,K,small,BS/BA,1,15,W,430,489,N,rural,M,W,1979:3,1979,0.0,1139
88090,66,1,small,BS/BA,1,4,W,590,529,N,rural,M,W,1979:3,1979,1.0,1143
88090,66,2,small,BS/BA,APPR,1,W,582,574,N,rural,M,W,1979:3,1979,2.0,1150
88090,66,3,small,BS/BA,PROB,1,W,665,639,N,rural,M,W,1979:3,1979,3.0,1156
88106,23,K,reg,BS/BA,APPR,1,W,442,506,F,suburb,F,B,1980:3,1980,0.0,381
88106,23,1,reg,BS/BA,APPR,2,W,474,479,F,suburb,F,B,1980:3,1980,1.0,387
88106,23,2,reg,BS/BA,1,2,B,545,543,F,suburb,F,B,1980:3,1980,2.0,390
88106,33,3,reg+A,BS/BA,1,18,B,588,604,F,inner,F,B,1980:3,1980,3.0,589
88119,32,K,reg+A,BS/BA,,2,W,405,463,F,inner,M,B,1979:4,1979,0.0,547
8813,80,1,small,BS/BA,1,8,W,497,497,N,rural,F,W,1980:2,1980,1.0,1378
8813,80,2,small,BS/BA,2,33,W,564,599,N,rural,F,W,1980:2,1980,2.0,1381
8813,80,3,small,BS/BA,APPR,2,W,618,612,N,rural,F,W,1980:2,1980,3.0,1384
88134,59,1,reg+A,MS/MA/MEd,1,12,W,571,520,F,urban,F,W,1978:4,1978,1.0,1025
88134,59,2,reg+A,MS/MA/MEd,1,13,W,599,554,F,urban,F,W,1978:4,1978,2.0,1029
88134,59,3,reg+A,MS/MA/MEd,1,7,W,616,614,F,urban,F,W,1978:4,1978,3.0,1033
88158,46,1,small,BS/BA,1,8,W,501,520,N,suburb,F,W,1980:2,1980,1.0,762
88158,64,2,small,BS/BA,1,32,W,,,F,rural,F,W,1980:2,1980,2.0,1114
88158,64,3,reg,MS/MA/MEd,1,6,W,,,,rural,F,W,1980:2,1980,3.0,1120
88170,32,K,reg+A,BS/BA,,2,W,407,418,F,inner,F,B,1979:3,1979,0.0,547
88170,32,1,reg+A,BS/BA,1,10,W,465,474,F,inner,F,B,1979:3,1979,1.0,553
88170,32,2,reg+A,BS/BA,1,19,W,521,514,F,inner,F,B,1979:3,1979,2.0,560
88182,17,K,small,MS/MA/MEd,1,20,W,430,494,N,suburb,F,B,1979:4,1979,0.0,267
88182,17,1,small,BS/BA,1,16,W,478,493,F,suburb,F,B,1979:4,1979,1.0,270
88182,17,2,small,BS/BA,1,23,W,564,545,F,suburb,F,B,1979:4,1979,2.0,275
88182,17,3,small,BS/BA,2,14,B,612,620,F,suburb,F,B,1979:4,1979,3.0,279
88202,33,2,reg,BS/BA,PROB,2,W,532,535,F,inner,F,B,1979:3,1979,2.0,582
88221,51,K,small,BS/BA,,10,B,437,489,N,suburb,M,A,1980:2,1980,0.0,849
88241,78,2,reg,BS/BA,NOT,18,W,588,587,N,rural,F,W,1980:1,1980,2.0,1353
88241,78,3,reg,Ed.S,1,13,W,622,651,N,rural,F,W,1980:1,1980,3.0,1356
88247,59,2,reg,BS/BA,APPR,1,W,,,F,urban,F,W,1979:4,1979,2.0,1028
88247,59,3,reg,MS/MA/MEd,1,7,W,641,614,F,urban,F,W,1979:4,1979,3.0,1032
8826,21,K,reg,BS/BA,APPR,1,B,472,528,F,suburb,M,W,1980:3,1980,0.0,331
88267,19,K,reg+A,BS/BA,PROB,0,W,,,F,inner,F,B,1980:3,1980,0.0,289
88267,19,1,reg,BS/BA,NOT,3,B,501,542,N,inner,F,B,1980:3,1980,1.0,293
88267,19,2,reg,MS/MA/MEd,1,10,W,584,620,F,inner,F,B,1980:3,1980,2.0,301
88267,19,3,reg+A,BS/BA,1,26,B,622,655,F,inner,F,B,1980:3,1980,3.0,308
88287,41,1,small,BS/BA,1,18,W,571,592,N,suburb,M,W,1979:1,1979,1.0,697
88287,41,2,small,BS/BA,1,19,W,631,659,N,suburb,M,W,1979:1,1979,2.0,702
88287,41,3,small,MS/MA/MEd,1,13,W,665,700,N,suburb,M,W,1979:1,1979,3.0,707
88300,13,2,reg,MS/MA/MEd,1,19,W,611,620,N,rural,F,W,1980:2,1980,2.0,211
88300,13,3,reg,BS/BA,PROB,0,W,654,651,,rural,F,W,1980:2,1980,3.0,214
88319,71,K,reg,BS/BA,1,6,W,398,444,N,rural,F,W,1980:1,1980,0.0,1236
88319,71,1,reg,BS/BA,1,4,W,494,526,F,rural,F,W,1980:1,1980,1.0,1239
88319,71,2,reg,MS/MA/MEd,3,22,W,518,561,,rural,F,W,1980:1,1980,2.0,1243
88319,71,3,reg,MS/MA/MEd,2,14,W,604,606,N,rural,F,W,1980:1,1980,3.0,1247
88336,59,K,small,MS/MA/MEd,1,14,W,443,547,N,urban,M,W,1980:1,1980,0.0,1017
88336,59,1,small,MS/MA/MEd,1,19,W,,549,F,urban,M,W,1980:1,1980,1.0,1023
88336,59,2,small,MS/MA/MEd,1,12,W,575,565,N,urban,M,W,1980:1,1980,2.0,1027
88336,59,3,small,BS/BA,APPR,2,W,626,596,N,urban,M,W,1980:1,1980,3.0,1030
88349,43,K,reg+A,BS/BA,1,17,W,430,489,N,suburb,M,W,1980:2,1980,0.0,718
88358,10,1,reg,MS/MA/MEd,1,3,W,447,481,N,urban,M,W,1978:4,1978,1.0,166
88358,60,3,small,BS/BA,1,14,W,,,F,urban,M,W,1978:4,1978,3.0,1044
88378,59,2,reg+A,MS/MA/MEd,1,13,W,659,579,N,urban,M,W,1979:3,1979,2.0,1029
88378,59,3,reg+A,MS/MA/MEd,1,7,W,657,608,N,urban,M,W,1979:3,1979,3.0,1033
88398,54,2,reg,BS/BA,1,14,W,593,603,N,suburb,M,W,1980:2,1980,2.0,935
88416,22,3,reg,BS/BA,1,26,B,610,612,N,inner,M,B,1980:1,1980,3.0,376
88429,49,1,reg,BS/BA,1,20,W,433,488,F,rural,F,W,1979:2,1979,1.0,818
88429,49,2,reg,MS/MA/MEd,1,11,W,520,477,F,rural,F,W,1979:2,1979,2.0,822
88442,44,K,reg+A,BS/BA,,0,W,421,444,F,suburb,F,B,1980:3,1980,0.0,733
88459,2,2,small,MS/MA/MEd,1,16,W,560,582,N,urban,F,B,1979:3,1979,2.0,25
88459,2,3,small,MS/MA/MEd,1,9,W,587,585,N,urban,F,B,1979:3,1979,3.0,28
8847,44,2,small,BS/BA,1,12,B,,,F,suburb,F,B,1980:1,1980,2.0,738
88479,65,1,reg+A,BS/BA,1,20,W,558,529,F,rural,M,W,1980:1,1980,1.0,1128
88479,65,2,reg+A,BS/BA,1,19,W,637,593,F,rural,M,W,1980:1,1980,2.0,1132
88479,65,3,reg+A,BS/BA,NOT,2,W,631,645,F,rural,M,W,1980:1,1980,3.0,1136
88487,51,2,reg+A,Ed.S,1,9,W,622,584,F,suburb,M,B,1978:4,1978,2.0,879
88508,50,3,small,BS/BA,1,14,W,675,700,F,rural,F,W,1979:2,1979,3.0,845
88528,69,K,reg,BS/BA,1,16,W,455,494,N,rural,M,W,1980:1,1980,0.0,1201
88528,69,1,reg+A,BS/BA,3,16,W,571,549,N,rural,M,W,1980:1,1980,1.0,1205
88528,69,2,reg+A,BS/BA,1,8,W,602,579,N,rural,M,W,1980:1,1980,2.0,1209
88528,69,3,reg+A,BS/BA,3,12,W,593,562,N,rural,M,W,1980:1,1980,3.0,1213
88544,63,K,reg,MS/MA/MEd,1,6,W,419,439,N,rural,F,W,1980:1,1980,0.0,1077
88544,63,1,reg+A,BS/BA,1,9,W,536,507,N,rural,F,W,1980:1,1980,1.0,1086
88544,63,2,reg+A,BS/BA,1,15,W,569,561,N,rural,F,W,1980:1,1980,2.0,1095
88544,63,3,reg+A,BS/BA,1,15,W,610,586,N,rural,F,W,1980:1,1980,3.0,1101
88550,23,K,small,BS/BA,1,11,B,467,547,N,suburb,M,B,1979:4,1979,0.0,380
88566,58,2,reg+A,BS/BA,PROB,1,W,614,587,N,suburb,F,W,1979:4,1979,2.0,1008
88566,58,3,reg+A,MS/MA/MEd,1,16,W,657,634,N,suburb,F,W,1979:4,1979,3.0,1015
88582,56,K,small,BS/BA,1,21,W,427,528,F,rural,M,W,1979:4,1979,0.0,958
88582,56,1,small,MS/MA/MEd,1,4,W,456,490,F,rural,M,W,1979:4,1979,1.0,962
88582,56,2,small,MS/MA/MEd,NOT,29,B,512,548,N,rural,M,W,1979:4,1979,2.0,968
88582,56,3,small,MS/MA/MEd,1,11,W,575,582,F,rural,M,W,1979:4,1979,3.0,974
88606,50,K,reg+A,MS/MA/MEd,1,12,W,,,N,rural,F,W,1980:2,1980,0.0,832
88606,50,1,reg,BS/BA,NOT,12,W,536,538,N,rural,F,W,1980:2,1980,1.0,836
88606,50,2,reg,BS/BA,NOT,13,W,604,584,N,rural,F,W,1980:2,1980,2.0,842
88606,50,3,reg,MS/MA/MEd,1,8,W,639,629,N,rural,F,W,1980:2,1980,3.0,847
88614,8,K,reg+A,MS/MA/MEd,1,12,W,433,444,F,rural,F,W,1979:4,1979,0.0,115
88614,8,1,small,BS/BA,1,6,W,579,612,N,rural,F,W,1979:4,1979,1.0,116
8862,7,3,small,BS/BA,3,23,W,565,601,N,rural,M,W,1979:2,1979,3.0,105
88641,23,2,reg,BS/BA,1,2,B,533,528,F,suburb,F,B,1979:1,1979,2.0,390
88653,6,K,reg+A,BS/BA,1,11,W,476,520,F,rural,F,W,1980:2,1980,0.0,84
88673,67,K,reg,BS/BA,PROB,0,W,411,489,F,rural,M,W,1980:1,1980,0.0,1164
88673,67,1,reg,BS/BA,1,7,W,465,545,F,rural,M,W,1980:1,1980,1.0,1167
88673,67,2,reg,BS/BA,APPR,1,W,511,550,F,rural,M,W,1980:1,1980,2.0,1170
88680,8,2,reg+A,MS/MA/MEd,1,16,W,608,615,N,rural,F,W,1980:4,1980,2.0,126
88680,8,3,reg+A,BS/BA,1,10,W,597,655,N,rural,F,W,1980:4,1980,3.0,131
88702,51,2,reg+A,MS/MA/MEd,1,15,W,577,659,F,suburb,M,B,1979:2,1979,2.0,881
88702,51,3,reg+A,MS/MA/MEd,1,18,W,599,624,F,suburb,M,B,1979:2,1979,3.0,890
88717,57,3,small,BS/BA,1,18,W,614,616,,rural,M,W,1980:2,1980,3.0,991
88728,15,2,reg+A,MS/MA/MEd,1,25,B,549,559,F,inner,M,B,1979:4,1979,2.0,238
88728,15,3,reg+A,MS/MA/MEd,NOT,25,W,567,574,F,inner,M,B,1979:4,1979,3.0,241
88742,9,2,reg,BS/BA,NOT,15,W,614,535,F,urban,M,W,1978:4,1978,2.0,151
88742,9,3,reg,BS/BA,1,7,W,573,562,,urban,M,W,1978:4,1978,3.0,158
88769,74,K,reg+A,MS/MA/MEd,1,8,W,431,547,F,rural,M,B,1980:1,1980,0.0,1290
88769,74,1,reg,MS/MA/MEd,1,9,W,553,567,F,rural,M,B,1980:1,1980,1.0,1292
88769,74,2,reg,BS/BA,1,19,W,614,607,F,rural,M,B,1980:1,1980,2.0,1296
88769,74,3,reg,MS/MA/MEd,1,11,W,636,663,F,rural,M,B,1980:1,1980,3.0,1300
88780,11,1,reg,BS/BA,1,16,W,497,592,N,rural,M,W,1980:2,1980,1.0,180
88780,11,2,reg,BS/BA,1,13,W,608,607,N,rural,M,W,1980:2,1980,2.0,183
88780,11,3,reg,BS/BA,1,4,W,644,678,N,rural,M,W,1980:2,1980,3.0,187
88796,51,1,reg+A,BS/BA,PROB,2,W,516,529,F,suburb,F,W,1980:2,1980,1.0,867
88796,51,2,reg+A,MS/MA/MEd,1,15,W,614,568,N,suburb,F,W,1980:2,1980,2.0,881
88809,37,K,small,BS/BA,PROB,1,W,453,528,N,urban,F,W,1979:3,1979,0.0,638
88809,37,1,small,MS/MA/MEd,1,13,W,629,592,N,urban,F,W,1979:3,1979,1.0,643
8881,5,1,small,BS/BA,1,7,W,564,512,N,rural,F,W,1980:1,1980,1.0,70
8881,5,2,small,BS/BA,1,15,W,602,577,N,rural,F,W,1980:1,1980,2.0,75
8881,5,3,small,MS/MA/MEd,1,13,W,631,616,N,rural,F,W,1980:1,1980,3.0,78
88825,8,1,reg+A,BS/BA,1,13,W,490,529,N,rural,M,W,1979:3,1979,1.0,121
88825,8,2,reg+A,MS/MA/MEd,1,16,W,577,554,F,rural,M,W,1979:3,1979,2.0,126
88825,8,3,reg+A,BS/BA,1,10,W,575,570,N,rural,M,W,1979:3,1979,3.0,131
88845,43,K,reg,BS/BA,,3,W,,,N,suburb,F,W,1980:2,1980,0.0,717
88859,52,K,reg+A,BS/BA,1,18,W,418,478,N,suburb,F,W,1980:3,1980,0.0,894
88874,44,1,reg+A,BS/BA,APPR,2,B,444,542,F,suburb,F,B,1980:3,1980,1.0,736
88874,44,2,reg+A,MS/MA/MEd,1,8,W,512,504,F,suburb,F,B,1980:3,1980,2.0,741
88895,46,K,reg,BS/BA,1,12,W,443,473,N,suburb,F,W,1980:1,1980,0.0,760
88895,46,1,reg,MS/MA/MEd,1,19,W,495,523,N,suburb,F,W,1980:1,1980,1.0,765
88895,46,2,reg,MS/MA/MEd,1,19,B,611,568,N,suburb,F,W,1980:1,1980,2.0,769
88895,46,3,reg,MS/MA/MEd,1,24,W,631,655,N,suburb,F,W,1980:1,1980,3.0,773
8890,42,K,reg+A,BS/BA,APPR,3,W,,459,N,suburb,F,B,1980:3,1980,0.0,714
88913,23,3,reg,MS/MA/MEd,1,26,W,624,663,N,suburb,F,B,1980:1,1980,3.0,396
88924,54,1,small,BS/BA,1,4,W,490,486,N,suburb,M,W,1979:2,1979,1.0,929
88941,60,1,reg,BS/BA,1,11,W,,,F,urban,F,W,1979:2,1979,1.0,1039
88941,60,3,small,BS/BA,NOT,29,W,573,636,F,urban,F,W,1979:2,1979,3.0,1045
88961,71,K,reg+A,BS/BA,,2,W,450,473,N,rural,F,W,1980:1,1980,0.0,1237
88969,39,K,small,MS/MA/MEd,1,6,W,400,405,F,rural,M,W,1979:3,1979,0.0,662
88969,39,1,small,BS/BA,3,19,W,,446,F,rural,M,W,1979:3,1979,1.0,666
88969,39,2,small,Ed.D/Ph.D,3,12,W,503,471,F,rural,M,W,1979:3,1979,2.0,670
88969,39,3,small,MS/MA/MEd,1,3,W,,,,rural,M,W,1979:3,1979,3.0,673
88989,26,K,reg+A,BS/BA,1,6,B,410,463,F,inner,M,B,1980:2,1980,0.0,435
89005,22,2,reg,BS/BA,1,7,B,566,603,F,inner,M,B,1979:2,1979,2.0,368
89005,22,3,reg+A,MS/MA/MEd,PROB,12,W,618,620,F,inner,M,B,1979:2,1979,3.0,377
89019,28,K,reg,BS/BA,,9,B,413,449,N,inner,F,B,1980:3,1980,0.0,482
8903,22,K,small,BS/BA,PROB,9,B,434,506,F,inner,M,B,1980:4,1980,0.0,351
8903,22,1,small,MS/MA/MEd,1,9,B,499,553,F,inner,M,B,1980:4,1980,1.0,359
8903,22,2,small,BS/BA,NOT,2,B,559,548,F,inner,M,B,1980:4,1980,2.0,365
8903,22,3,small,BS/BA,1,8,B,650,655,F,inner,M,B,1980:4,1980,3.0,372
89040,64,K,small,BS/BA,1,19,W,442,444,F,rural,M,W,1980:1,1980,0.0,1102
89040,64,1,small,MS/MA/MEd,APPR,1,W,604,592,F,rural,M,W,1980:1,1980,1.0,1107
89040,64,2,small,BS/BA,1,11,W,637,632,F,rural,M,W,1980:1,1980,2.0,1113
89046,32,K,reg,BS/BA,,3,B,,,F,inner,F,B,1978:4,1978,0.0,544
89046,32,1,reg+A,BS/BA,1,10,W,483,532,F,inner,F,B,1978:4,1978,1.0,553
89046,32,2,reg+A,BS/BA,1,14,W,593,626,F,inner,F,B,1978:4,1978,2.0,559
89046,32,3,reg+A,MS/MA/MEd,1,33,B,641,626,F,inner,F,B,1978:4,1978,3.0,566
89066,23,K,reg,BS/BA,APPR,1,W,431,513,F,suburb,F,B,1980:3,1980,0.0,381
89085,32,K,reg,BS/BA,,3,B,388,392,F,inner,M,B,1980:2,1980,0.0,544
89085,32,1,reg+A,BS/BA,1,10,W,442,484,F,inner,M,B,1980:2,1980,1.0,553
89085,32,2,reg,BS/BA,1,7,B,489,505,F,inner,M,B,1980:2,1980,2.0,557
89102,26,2,reg+A,MS/MA/MEd,1,13,W,524,526,F,inner,M,B,1979:2,1979,2.0,442
89102,26,3,reg+A,MS/MA/MEd,2,13,B,552,565,F,inner,M,B,1979:2,1979,3.0,445
89117,26,K,reg,MS/MA/MEd,1,15,B,413,399,N,inner,F,B,1980:2,1980,0.0,434
89117,26,1,reg,MS/MA/MEd,NOT,3,W,512,454,F,inner,F,B,1980:2,1980,1.0,438
