H,G,U,Y,A,V
4060,cE,0.5,-1.665,M,1203
4060,cF,-1.5,-1.13,F,1203
4060,cF,-0.5,0.777,F,1203
4060,cF,0.5,1.678,F,1203
4060,cF,1.5,1.346,F,1203
4060,cF,2.5,3.544,F,1203
4060,cG,-1.5,-0.365,M,1203
4060,cG,-0.5,0.241,M,1203
4060,cG,0.5,0.003,M,1203
4060,cG,1.5,-0.032,M,1203
4060,cG,2.5,0.373,M,1203
4060,cH,-1.5,-1.772,F,1203
4060,cH,-0.5,-0.785,F,1203
4060,cH,0.5,-0.826,F,1203
4060,cH,1.5,-0.456,F,1203
4060,cH,2.5,0.402,F,1203
4060,cI,-1.5,-1.464,F,1203
4060,cI,-0.5,-0.501,F,1203
4060,cI,0.5,0.343,F,1203
4060,cI,1.5,-0.244,F,1203
4060,cI,2.5,0.997,F,1203
4060,cJ,-1.5,-1.038,M,1203
4060,cJ,-0.5,-0.785,M,1203
4060,cJ,0.5,0.716,M,1203
4060,cJ,1.5,0.691,M,1203
4060,cJ,2.5,2.3,M,1203
4060,cK,-1.5,-2.902,M,1203
4060,cK,-0.5,-2.377,M,1203
4060,cK,0.5,-1.352,M,1203
4060,cL,-1.5,-3.232,F,1203
4060,cL,-0.5,-2.265,F,1203
4060,cL,0.5,-0.725,F,1203
4060,cM,-1.5,-3.395,M,1203
4060,cM,-0.5,-2.96,M,1203
4060,cM,0.5,-2.015,M,1203
4060,cM,1.5,-1.296,M,1203
4060,cM,2.5,-0.338,M,1203
4060,cN,-1.5,-3.558,F,1203
4060,cN,-0.5,-1.757,F,1203
4060,cN,0.5,-0.928,F,1203
4060,cN,1.5,0.182,F,1203
4060,cN,2.5,0.044,F,1203
4060,cO,-1.5,-1.218,F,1203
4060,cO,-0.5,-0.574,F,1203
4060,cO,0.5,-0.211,F,1203
4060,cP,-1.5,-3.887,F,1203
4060,cP,-0.5,-3.558,F,1203
4060,cP,0.5,-2.423,F,1203
4060,cP,1.5,-1.796,F,1203
4060,cP,2.5,-1.229,F,1203
4060,cQ,-1.5,-1.464,F,1203
4060,cQ,-0.5,-0.194,F,1203
4060,cQ,0.5,1.309,F,1203
4060,cQ,1.5,1.421,F,1203
4060,cQ,2.5,2.3,F,1203
4060,cR,-1.5,-1.541,F,1203
4060,cR,-0.5,-0.427,F,1203
4060,cR,0.5,0.587,F,1203
4060,cR,1.5,1.661,F,1203
4060,cR,2.5,1.514,F,1203
4060,cS,-1.5,-1.13,M,1203
4060,cS,-0.5,-0.194,M,1203
4060,cS,0.5,1.678,M,1203
4060,cT,-1.5,-1.303,M,1203
4060,cT,-0.5,-0.988,M,1203
4060,cT,0.5,0.463,M,1203
4060,cU,-1.5,-3.068,F,1203
4060,cU,-0.5,-2.528,F,1203
4060,cU,0.5,-2.14,F,1203
4060,cV,-0.5,-1.83,M,1203
4060,cV,0.5,-1.446,M,1203
4060,cV,1.5,-0.297,M,1203
4060,cV,2.5,0.044,M,1203
4060,cW,-1.5,-2.188,F,1203
4060,cW,-0.5,-1.505,F,1203
4060,cW,0.5,-1.236,F,1203
4060,cW,1.5,-1.484,F,1203
4060,cX,0.5,-0.886,M,1203
4060,cX,1.5,-0.762,M,1203
4060,cX,2.5,0.227,M,1203
4060,cY,-1.5,-3.395,F,1203
4060,cY,-0.5,-2.732,F,1203
4060,cY,0.5,-1.993,F,1203
4060,cY,1.5,-2.193,F,1203
4060,cZ,-1.5,-2.188,F,1203
4060,cZ,-0.5,-2.188,F,1203
4060,cZ,0.5,-0.886,F,1203
4060,cZ,1.5,-1.243,F,1203
4060,cZ,2.5,-0.759,F,1203
4060,ca,-1.5,-0.608,M,1203
4060,ca,-0.5,-1.568,M,1203
4060,ca,0.5,-1.132,M,1203
4060,ca,1.5,-0.032,M,1203
4060,ca,2.5,-0.17,M,1203
4060,cb,-1.5,-2.188,F,1203
4060,cb,-0.5,-1.882,F,1203
4060,cb,0.5,-2.015,F,1203
4060,cb,1.5,-1.059,F,1203
4060,cb,2.5,0.251,F,1203
4060,cc,-1.5,-1.538,F,1203
4060,cc,-0.5,-0.501,F,1203
4060,cc,0.5,0.227,F,1203
4060,cc,1.5,-0.945,F,1203
4060,cc,2.5,1.098,F,1203
4060,cd,-1.5,-1.772,M,1203
4060,cd,-0.5,-1.689,M,1203
4060,cd,0.5,-1.555,M,1203
4060,cd,1.5,-0.456,M,1203
4060,cd,2.5,0.997,M,1203
4060,ce,-1.5,-4.228,F,1203
4060,ce,-0.5,-2.732,F,1203
4060,ce,0.5,-1.525,F,1203
4060,cf,-1.5,-3.558,M,1203
4060,cf,-0.5,-1.694,M,1203
4060,cf,0.5,-0.725,M,1203
4060,cf,1.5,-1.235,M,1203
4060,cf,2.5,0.897,M,1203
4060,cg,-1.5,-1.038,F,1203
4060,cg,-0.5,-0.921,F,1203
4060,cg,0.5,-0.211,F,1203
4060,cg,1.5,0.751,F,1203
4060,cg,2.5,1.679,F,1203
4060,ch,-1.5,-0.974,M,1203
4060,ch,-0.5,-1.882,M,1203
4060,ch,0.5,-0.928,M,1203
4060,ci,-1.5,-0.608,M,1203
4060,ci,-0.5,-1.505,M,1203
4060,ci,0.5,0.227,M,1203
4060,ci,1.5,-0.297,M,1203
4060,cj,-1.5,-2.377,M,1203
4060,cj,-0.5,-1.631,M,1203
4060,cj,0.5,-0.316,M,1203
4060,cj,1.5,0.403,M,1203
4060,cj,2.5,0.301,M,1203
4060,ck,-1.5,-1.616,F,1203
4060,ck,-0.5,-0.854,F,1203
4060,ck,0.5,-1.555,F,1203
4060,ck,1.5,0.37,F,1203
4060,cl,-1.5,-3.232,M,1203
4060,cl,-0.5,-1.631,M,1203
4060,cl,0.5,-1.446,M,1203
4060,cm,-1.5,-1.538,M,1203
4060,cm,-0.5,-0.921,M,1203
4060,cm,0.5,-0.522,M,1203
4060,cm,1.5,-0.086,M,1203
4060,cm,2.5,1.199,M,1203
4060,cn,-1.5,-0.619,M,1203
4060,cn,-0.5,0.148,M,1203
4060,cn,0.5,2.14,M,1203
4060,cn,1.5,2.034,M,1203
4060,cn,2.5,3.28,M,1203
4060,co,-1.5,-1.038,M,1203
4060,co,-0.5,0.439,M,1203
4060,co,0.5,0.995,M,1203
4060,co,1.5,1.934,M,1203
4060,co,2.5,2.371,M,1203
4060,cp,-1.5,-3.721,M,1203
4060,cp,-0.5,-2.558,M,1203
4060,cp,0.5,-2.053,M,1203
4060,cq,-1.5,-1.616,F,1203
4060,cq,-0.5,-0.574,F,1203
4060,cq,0.5,1.146,F,1203
4060,cq,1.5,0.516,F,1203
4060,cq,2.5,1.302,F,1203
4060,cr,-1.5,-0.974,F,1203
4060,cr,-0.5,-1.76,F,1203
4060,cr,0.5,-1.665,F,1203
4060,cr,1.5,-0.725,F,1203
4060,cr,2.5,-0.576,F,1203
4060,cs,-1.5,-2.596,M,1203
4060,cs,-0.5,-1.568,M,1203
4060,cs,0.5,-0.522,M,1203
4060,cs,1.5,1.202,M,1203
4060,cs,2.5,1.679,M,1203
4060,ct,-1.5,-1.616,F,1203
4060,ct,-0.5,-0.194,F,1203
4060,ct,0.5,-1.03,F,1203
4060,ct,1.5,-0.563,F,1203
4060,ct,2.5,1.568,F,1203
4060,cu,-1.5,-4.591,F,1203
4060,cu,-0.5,-3.721,F,1203
4060,cu,0.5,-2.113,F,1203
4060,cu,1.5,-2.64,F,1203
4060,cu,2.5,-1.485,F,1203
4060,cv,0.5,-0.522,F,1203
4060,cv,1.5,1.578,F,1203
4060,cv,2.5,0.601,F,1203
4060,cw,0.5,-1.993,F,1203
4060,cw,1.5,-2.056,F,1203
4060,cw,2.5,-1.291,F,1203
4250,cx,0.5,-0.826,F,1302
4250,cx,1.5,0.182,F,1302
4250,cx,2.5,0.551,F,1302
4250,cy,0.5,-0.928,F,1302
4250,cy,1.5,0.936,F,1302
4250,cy,2.5,1.25,F,1302
4250,cz,0.5,0.716,M,1302
4250,cz,1.5,2.034,M,1302
4250,cz,2.5,1.973,M,1302
4250,dA,0.5,1.309,M,1302
4250,dA,1.5,1.748,M,1302
4250,dA,2.5,3.28,M,1302
4250,dB,0.5,2.366,M,1302
4250,dB,1.5,3.327,M,1302
4250,dB,2.5,3.73,M,1302
4250,dC,0.5,-0.316,F,1302
4250,dC,1.5,1.066,F,1302
4250,dC,2.5,1.679,F,1302
4250,dD,0.5,-0.623,M,1302
4250,dD,1.5,0.811,M,1302
4250,dD,2.5,1.568,M,1302
4250,dE,0.5,-2.015,M,1302
4250,dE,1.5,0.074,M,1302
4250,dE,2.5,0.352,M,1302
4250,dF,0.5,-0.826,F,1302
4250,dF,1.5,1.001,F,1302
4250,dF,2.5,1.407,F,1302
4250,dG,0.5,-1.665,M,1302
4250,dG,1.5,-0.35,M,1302
4250,dG,2.5,0.097,M,1302
4280,dH,0.5,-1.446,F,685
4280,dH,1.5,-0.725,F,685
4280,dH,2.5,-0.904,F,685
4280,dI,0.5,-0.706,F,685
4280,dI,1.5,-1.123,F,685
4280,dI,2.5,-0.427,F,685
4280,dJ,-1.5,-2.188,M,685
4280,dJ,-0.5,-1.757,M,685
4280,dJ,0.5,-2.406,M,685
4280,dJ,1.5,-1.42,M,685
4280,dJ,2.5,-0.975,M,685
4280,dK,0.5,-1.34,M,685
4280,dK,1.5,-0.139,M,685
4280,dK,2.5,0.997,M,685
4280,dL,-1.5,-1.987,F,685
4280,dL,-0.5,-1.054,F,685
4280,dL,0.5,-0.211,F,685
4280,dL,1.5,-1.117,F,685
4280,dM,-1.5,-1.772,F,685
4280,dM,-0.5,-1.505,F,685
4280,dM,0.5,-1.34,F,685
4280,dN,0.5,-1.03,F,685
4280,dN,1.5,-0.509,F,685
4280,dN,2.5,0.798,F,685
4280,dO,-1.5,-0.608,F,685
4280,dO,-0.5,-1.314,F,685
4280,dO,0.5,0.114,F,685
4280,dO,1.5,-0.889,F,685
4280,dO,2.5,0.452,F,685
4280,dP,-1.5,-1.538,M,685
4280,dP,-0.5,-1.12,M,685
4280,dP,0.5,-1.132,M,685
4280,dQ,-1.5,-1.772,M,685
4280,dQ,-0.5,-1.757,M,685
4280,dQ,0.5,-1.03,M,685
4280,dQ,1.5,-0.563,M,685
4280,dQ,2.5,0.251,M,685
4280,dR,-0.5,-1.378,F,685
4280,dR,0.5,0.463,F,685
4280,dR,1.5,-0.139,F,685
4280,dR,2.5,1.514,F,685
4280,dS,-1.5,-1.538,F,685
4280,dS,-0.5,-1.819,F,685
4280,dS,0.5,-2.14,F,685
4280,dT,-1.5,-3.068,M,685
4280,dT,-0.5,-1.757,M,685
4280,dT,0.5,-1.665,M,685
4280,dT,1.5,-0.139,M,685
4280,dT,2.5,0.352,M,685
4280,dU,-1.5,-1.772,F,685
4280,dU,-0.5,-1.694,F,685
4280,dU,0.5,-0.419,F,685
4280,dU,1.5,-0.563,F,685
4280,dU,2.5,0.551,F,685
4280,dV,-1.5,-0.365,F,685
4280,dV,-0.5,1.764,F,685
4280,dV,0.5,1.678,F,685
4280,dW,-1.5,-3.395,M,685
4280,dW,-0.5,-1.882,M,685
4280,dW,0.5,-2.27,M,685
4280,dW,1.5,-0.834,M,685
4280,dW,2.5,-0.116,M,685
4280,dX,-1.5,-3.232,F,685
4280,dX,-0.5,-1.505,F,685
4280,dX,0.5,-1.555,F,685
4280,dX,1.5,-0.779,F,685
4280,dX,2.5,-0.062,F,685
4280,dY,-1.5,-0.608,F,685
4280,dY,-0.5,-0.574,F,685
4280,dY,0.5,-0.316,F,685
4280,dY,1.5,0.573,F,685
4280,dZ,-1.5,-3.558,F,685
4280,dZ,-0.5,-3.249,F,685
4280,dZ,0.5,-2.27,F,685
4280,dZ,1.5,-1.828,F,685
4280,dZ,2.5,-0.975,F,685
4280,da,-1.5,-3.395,F,685
4280,da,-0.5,-2.009,F,685
4280,da,0.5,-2.27,F,685
4280,db,-1.5,-1.13,F,685
4280,db,-0.5,2.021,F,685
4280,db,0.5,1.894,F,685
4280,db,1.5,2.14,F,685
4280,db,2.5,2.768,F,685
4280,dc,-1.5,-2.288,M,685
4280,dc,-0.5,-0.427,M,685
4280,dc,0.5,-0.419,M,685
4280,dc,1.5,-0.834,M,685
4280,dc,2.5,1.098,M,685
4280,dd,-1.5,-2.377,F,685
4280,dd,-0.5,-1.631,F,685
4280,dd,0.5,0.343,F,685
4280,dd,1.5,-0.032,F,685
4280,dd,2.5,0.65,F,685
4280,de,0.5,0.587,F,685
4280,de,1.5,0.632,F,685
4280,de,2.5,1.407,F,685
4280,df,-1.5,-2.225,F,685
4280,df,-0.5,0.058,F,685
4280,df,0.5,0.343,F,685
4280,df,1.5,0.811,F,685
4280,df,2.5,1.407,F,685
4280,dg,-1.5,-0.974,F,685
4280,dg,-0.5,-0.645,F,685
4280,dg,0.5,-0.623,F,685
4280,dg,1.5,-0.509,F,685
4280,dg,2.5,0.601,F,685
4280,dh,-1.5,-2.162,M,685
4280,dh,-0.5,-0.716,M,685
4280,dh,0.5,-0.211,M,685
4280,dh,1.5,-0.509,M,685
4280,di,-1.5,-2.097,M,685
4280,di,-0.5,-0.427,M,685
4280,di,0.5,-0.419,M,685
4280,di,1.5,0.128,M,685
4280,di,2.5,0.352,M,685
4280,dj,-1.5,-1.276,M,685
4280,dj,-0.5,-0.988,M,685
4280,dj,0.5,-0.105,M,685
4280,dk,-1.5,-2.558,M,685
4280,dk,-0.5,-1.757,M,685
4280,dk,0.5,-0.623,M,685
4280,dk,1.5,-0.35,M,685
4280,dk,2.5,0.352,M,685
4280,dl,-1.5,-1.276,M,685
4280,dl,-0.5,-1.378,M,685
4280,dl,0.5,0.114,M,685
4280,dl,1.5,-0.297,M,685
4280,dl,2.5,0.402,M,685
4280,dm,-1.5,-1.276,F,685
4280,dm,-0.5,-1.505,F,685
4280,dm,0.5,-0.105,F,685
4280,dm,1.5,0.128,F,685
4280,dm,2.5,1.199,F,685
4280,dn,-1.5,-0.974,F,685
4280,dn,-0.5,-1.505,F,685
4280,dn,0.5,-0.826,F,685
4280,dn,1.5,-0.725,F,685
4280,dn,2.5,0.2,F,685
4280,do,-1.5,-4.055,F,685
4280,do,-0.5,-1.882,F,685
4280,do,0.5,-1.894,F,685
4280,do,1.5,-1.059,F,685
4280,do,2.5,0.301,F,685
4280,dp,-1.5,-0.608,M,685
4280,dp,-0.5,-1.054,M,685
4280,dp,0.5,-0.623,M,685
4280,dp,1.5,-0.244,M,685
4280,dp,2.5,0.997,M,685
4280,dq,0.5,0.587,M,685
4280,dq,1.5,0.292,M,685
4280,dq,2.5,1.302,M,685
4280,dr,-1.5,-3.721,F,685
4280,dr,-0.5,-2.33,F,685
4280,dr,0.5,-2.406,F,685
4280,dr,1.5,-1.176,F,685
4280,ds,-1.5,-2.377,M,685
4280,ds,-0.5,-2.265,M,685
4280,ds,0.5,-1.34,M,685
4280,dt,-0.5,-1.441,M,685
4280,dt,0.5,-0.105,M,685
4280,dt,1.5,0.074,M,685
4280,du,-0.5,-0.733,F,685
4280,du,0.5,-1.004,F,685
4280,du,1.5,-0.13,F,685
4280,du,2.5,0.874,F,685
4280,dv,-1.5,-3.395,M,685
4280,dv,-0.5,-2.265,M,685
4280,dv,0.5,-1.555,M,685
4280,dv,1.5,-1.002,M,685
4280,dv,2.5,-0.225,M,685
4280,dw,-1.5,-1.464,M,685
4280,dw,-0.5,0.777,M,685
4280,dw,0.5,1.146,M,685
4280,dw,1.5,1.839,M,685
4280,dw,2.5,2.859,M,685
4280,dx,0.5,-1.179,F,685
4280,dx,1.5,-0.702,F,685
4280,dx,2.5,0.339,F,685
4280,dy,-1.5,-0.733,F,685
4280,dy,-0.5,0.658,F,685
4280,dy,0.5,0.227,F,685
4280,dz,-1.5,-1.384,F,685
4280,dz,-0.5,0.658,F,685
4280,dz,0.5,0.463,F,685
4280,dz,2.5,0.947,F,685
4280,eA,0.5,0.852,M,685
4280,eA,1.5,1.066,M,685
4280,eA,2.5,1.973,M,685
4280,eB,-1.5,-2.902,M,685
4280,eB,-0.5,-2.009,M,685
4280,eB,0.5,-0.725,M,685
4280,eB,1.5,-0.192,M,685
4280,eC,-1.5,-1.276,M,685
4280,eC,-0.5,-1.12,M,685
4280,eC,0.5,0.114,M,685
4280,eD,-1.5,-1.689,M,685
4280,eD,-0.5,-0.273,M,685
4280,eD,0.5,0.587,M,685
4280,eD,1.5,0.347,M,685
4280,eD,2.5,1.679,M,685
4280,eE,-1.5,-1.384,M,685
4280,eE,-0.5,0.658,M,685
4280,eE,0.5,1.146,M,685
4280,eE,1.5,1.066,M,685
4280,eE,2.5,2.3,M,685
4280,eF,-1.5,-1.987,F,685
4280,eF,-0.5,-1.505,F,685
4280,eF,0.5,0.343,F,685
4280,eF,1.5,-0.086,F,685
4280,eF,2.5,0.452,F,685
4280,eG,-1.5,-3.068,M,685
4280,eG,-0.5,-1.054,M,685
4280,eG,0.5,-1.778,M,685
4280,eH,-1.5,-0.126,F,685
4280,eH,-0.5,-1.441,F,685
4280,eH,0.5,0.227,F,685
4280,eH,1.5,-0.139,F,685
4280,eH,2.5,0.798,F,685
4280,eI,-1.5,-2.732,M,685
4280,eI,-0.5,-1.882,M,685
4280,eI,0.5,-2.406,M,685
4280,eI,1.5,-1.42,M,685
4280,eI,2.5,-0.008,M,685
4280,eJ,-1.5,-3.721,F,685
4280,eJ,-0.5,-1.946,F,685
4280,eJ,0.5,-1.665,F,685
4280,eJ,1.5,-0.834,F,685
4280,eJ,2.5,0.352,F,685
4280,eK,-1.5,-4.055,M,685
4280,eK,-0.5,-3.249,M,685
4280,eK,0.5,-2.551,M,685
4280,eK,1.5,-1.235,M,685
4280,eL,-1.5,-0.126,M,685
4280,eL,-0.5,0.905,M,685
4280,eL,0.5,0.995,M,685
4280,eL,1.5,2.814,M,685
4280,eL,2.5,3.28,M,685
4280,eM,-1.5,-0.84,F,685
4280,eM,-0.5,-0.273,F,685
4280,eM,0.5,1.146,F,685
4280,eN,0.5,-2.14,F,685
4280,eN,1.5,-0.456,F,685
4280,eN,2.5,0.402,F,685
4280,eO,0.5,0.463,F,685
4280,eO,1.5,0.292,F,685
4280,eO,2.5,0.997,F,685
4280,eP,-1.5,-2.657,F,685
4280,eP,-0.5,0.241,F,685
4280,eP,0.5,0.343,F,685
4280,eP,1.5,0.182,F,685
4280,eP,2.5,0.452,F,685
4280,eQ,-1.5,-2.902,M,685
4280,eQ,-0.5,-1.568,M,685
4280,eQ,0.5,-0.522,M,685
4280,eQ,1.5,0.873,M,685
4280,eQ,2.5,2.099,M,685
4330,eR,-1.5,-0.273,F,406
4330,eR,-0.5,0.642,F,406
4330,eR,0.5,1.858,F,406
4330,eR,1.5,1.945,F,406
4330,eR,2.5,2.842,F,406
4330,eS,-1.5,-2.032,M,406
4330,eS,-0.5,-1.12,M,406
4330,eS,0.5,0.114,M,406
4330,eS,1.5,0.292,M,406
4330,eS,2.5,1.46,M,406
4330,eT,-1.5,-2.535,M,406
4330,eT,-0.5,-0.988,M,406
4330,eT,0.5,-0.623,M,406
4330,eU,-1.5,-2.162,M,406
4330,eU,-0.5,-1.441,M,406
4330,eU,0.5,-1.03,M,406
4330,eV,-1.5,-2.839,F,406
4330,eV,-0.5,-1.631,F,406
4330,eV,0.5,-0.522,F,406
4330,eW,-1.5,-3.021,F,406
4330,eW,-0.5,-0.427,F,406
4330,eW,0.5,-0.419,F,406
4330,eW,1.5,0.128,F,406
4330,eW,2.5,0.798,F,406
4330,eX,-1.5,-1.76,F,406
4330,eX,-0.5,-0.427,F,406
4330,eX,0.5,1.678,F,406
4330,eX,1.5,1.202,F,406
4330,eX,2.5,1.25,F,406
4330,eY,-2.5,-3.721,F,406
4330,eY,-1.5,-2.899,F,406
4330,eY,-0.5,-1.505,F,406
4330,eZ,-1.5,-2.839,M,406
4330,eZ,-0.5,-1.757,M,406
4330,eZ,0.5,-1.778,M,406
4330,ea,-1.5,-2.188,F,406
4330,ea,-0.5,-0.988,F,406
4330,ea,0.5,-0.623,F,406
4330,ea,1.5,-0.509,F,406
4330,ea,2.5,0.551,F,406
4330,eb,-1.5,-1.616,M,406
4330,eb,-0.5,-1.185,M,406
4330,eb,0.5,-0.105,M,406
4330,eb,1.5,0.182,M,406
4330,eb,2.5,1.568,M,406
4330,ec,-1.5,-2.288,M,406
4330,ec,-0.5,-0.351,M,406
4330,ec,0.5,1.678,M,406
4330,ec,1.5,0.516,M,406
4330,ec,2.5,1.679,M,406
4330,ed,-1.5,-2.718,M,406
4330,ed,-0.5,-1.757,M,406
4330,ed,0.5,-0.928,M,406
4330,ed,1.5,-0.297,M,406
4330,ed,2.5,1.736,M,406
4330,ee,-1.5,-0.365,M,406
4330,ee,-0.5,2.021,M,406
4330,ee,0.5,3.273,M,406
4330,ee,1.5,2.034,M,406
4330,ee,2.5,3.699,M,406
4330,ef,-1.5,-3.721,M,406
4330,ef,-0.5,-1.378,M,406
4330,ef,0.5,-0.522,M,406
4330,ef,1.5,-0.834,M,406
4330,ef,2.5,0.402,M,406
4330,eg,0.5,-0.886,M,406
4330,eg,1.5,-1.546,M,406
4330,eg,2.5,0.172,M,406
4380,eh,-1.5,-2.839,F,1056
4380,eh,-0.5,-1.568,F,1056
4380,eh,0.5,0.343,F,1056
4380,ei,-1.5,-2.377,F,1056
4380,ei,-0.5,-1.882,F,1056
4380,ei,0.5,-2.015,F,1056
4380,ei,1.5,-0.086,F,1056
4380,ei,2.5,-0.225,F,1056
4380,ej,-1.5,-2.657,M,1056
4380,ej,-0.5,-1.819,M,1056
4380,ej,0.5,-0.419,M,1056
4380,ek,-1.5,-2.474,F,1056
4380,ek,-0.5,-0.854,F,1056
4380,ek,0.5,0.343,F,1056
4380,ek,1.5,0.459,F,1056
4380,ek,2.5,0.699,F,1056
4380,el,-1.5,-1.987,M,1056
4380,el,-0.5,-2.009,M,1056
4380,el,0.5,-0.623,M,1056
4380,el,1.5,0.292,M,1056
4380,el,2.5,1.679,M,1056
4380,em,-2.5,-3.659,F,1056
4380,em,-1.5,-2.718,F,1056
4380,em,-0.5,-1.054,F,1056
4380,em,0.5,-1.34,F,1056
4380,en,-2.5,-4.258,M,1056
4380,en,-1.5,-2.657,M,1056
4380,en,-0.5,-2.072,M,1056
4380,eo,0.5,1.858,M,1056
4380,eo,1.5,2.997,M,1056
4380,eo,2.5,2.681,M,1056
4380,ep,-1.5,-1.898,M,1056
4380,ep,-0.5,-0.854,M,1056
4380,ep,0.5,0.587,M,1056
4380,ep,1.5,0.811,M,1056
4380,ep,2.5,1.679,M,1056
4380,eq,-0.5,-1.185,F,1056
4380,eq,0.5,0.227,F,1056
4380,eq,1.5,0.292,F,1056
4380,er,-1.5,-2.902,F,1056
4380,er,-0.5,-1.568,F,1056
4380,er,0.5,-0.522,F,1056
4380,er,1.5,-0.139,F,1056
4380,er,2.5,1.047,F,1056
4380,es,-2.5,-3.525,F,1056
4380,es,-1.5,-3.021,F,1056
4380,es,-0.5,-2.395,F,1056
4380,es,0.5,-2.406,F,1056
4380,et,-1.5,-2.96,F,1056
4380,et,-0.5,-2.2,F,1056
4380,et,0.5,-2.406,F,1056
4380,et,1.5,-0.244,F,1056
4380,et,2.5,0.501,F,1056
4380,eu,-1.5,-2.778,F,1056
4380,eu,-0.5,-2.288,F,1056
4380,eu,0.5,-1.641,F,1056
4380,eu,1.5,-1.424,F,1056
4380,eu,2.5,0.172,F,1056
4380,ev,-1.5,-2.96,M,1056
4380,ev,-0.5,-2.595,M,1056
4380,ev,0.5,-1.555,M,1056
4380,ev,1.5,-0.563,M,1056
4380,ev,2.5,0.402,M,1056
4380,ew,-1.5,-2.188,F,1056
4380,ew,-0.5,-2.351,F,1056
4380,ew,0.5,-1.295,F,1056
4380,ex,-1.5,-2.413,M,1056
4380,ex,-0.5,-1.568,M,1056
4380,ex,0.5,-1.236,M,1056
4380,ey,-1.5,-1.616,F,1056
4380,ey,-0.5,0.148,F,1056
4380,ey,0.5,2.79,F,1056
4380,ey,1.5,2.814,F,1056
4380,ey,2.5,3.163,F,1056
4380,ez,-1.5,-2.377,F,1056
4380,ez,-0.5,-3.525,F,1056
4380,ez,0.5,-1.121,F,1056
4380,ez,1.5,-1.364,F,1056
4380,fA,-1.5,-1.689,F,1056
4380,fA,-0.5,-0.921,F,1056
4380,fA,0.5,0.227,F,1056
4380,fA,1.5,0.182,F,1056
4380,fA,2.5,0.301,F,1056
4380,fB,-1.5,-1.987,F,1056
4380,fB,-0.5,-0.716,F,1056
4380,fB,0.5,1.678,F,1056
4380,fB,1.5,1.421,F,1056
4380,fB,2.5,1.973,F,1056
4380,fC,-1.5,-1.772,M,1056
4380,fC,-0.5,-1.12,M,1056
4380,fC,0.5,1.485,M,1056
4380,fC,1.5,2.034,M,1056
4380,fD,-1.5,-2.902,F,1056
4380,fD,-0.5,-2.2,F,1056
4380,fD,0.5,-1.894,F,1056
4380,fD,1.5,0.347,F,1056
4380,fD,2.5,0.798,F,1056
4380,fE,-1.5,-2.596,F,1056
4380,fE,-0.5,-1.882,F,1056
4380,fE,0.5,-0.211,F,1056
4380,fF,-1.5,-3.728,M,1056
4380,fF,-0.5,-2.009,M,1056
4380,fF,0.5,-1.778,M,1056
4380,fG,-2.5,-3.331,F,1056
4380,fG,-1.5,-2.778,F,1056
4380,fG,-0.5,-2.009,F,1056
4380,fG,0.5,-1.555,F,1056
4380,fH,-1.5,-3.144,M,1056
4380,fH,-0.5,-1.25,M,1056
4380,fH,0.5,-0.211,M,1056
4380,fH,1.5,0.237,M,1056
4380,fH,2.5,0.2,M,1056
4380,fI,0.5,-1.778,F,1056
4380,fI,1.5,-0.139,F,1056
4380,fI,2.5,0.997,F,1056
4380,fJ,-1.5,-3.525,F,1056
4380,fJ,-0.5,-2.413,F,1056
4380,fJ,0.5,-0.197,F,1056
4380,fJ,1.5,-0.943,F,1056
4380,fJ,2.5,-0.101,F,1056
4390,fK,-1.5,-2.288,F,532
4390,fK,-0.5,-0.574,F,532
4390,fK,0.5,-1.236,F,532
4390,fL,-1.5,-2.839,F,532
4390,fL,-0.5,-1.505,F,532
4390,fL,0.5,-0.522,F,532
4390,fM,-1.5,-1.966,F,532
4390,fM,-0.5,-0.427,F,532
4390,fM,0.5,0.463,F,532
4390,fM,1.5,1.066,F,532
4390,fM,2.5,2.099,F,532
4390,fN,-1.5,-3.395,M,532
4390,fN,-0.5,-2.946,M,532
4390,fN,0.5,-1.236,M,532
4390,fN,1.5,-1.002,M,532
4390,fN,2.5,0.352,M,532
4390,fO,-1.5,-1.13,M,532
4390,fO,-0.5,0.905,M,532
4390,fO,0.5,1.485,M,532
4390,fO,1.5,1.202,M,532
4390,fO,2.5,2.768,M,532
4390,fP,-1.5,-2.732,F,532
4390,fP,-0.5,-1.898,F,532
4390,fP,0.5,-0.827,F,532
4390,fQ,-1.5,-0.942,F,532
4390,fQ,-0.5,0.148,F,532
4390,fQ,0.5,0.587,F,532
4390,fQ,1.5,1.134,F,532
4390,fQ,2.5,2.164,F,532
4390,fR,-1.5,-1.541,M,532
4390,fR,-0.5,0.658,M,532
4390,fR,0.5,1.146,M,532
4390,fR,1.5,1.202,M,532
4390,fR,2.5,2.3,M,532
4390,fS,-1.5,-2.732,F,532
4390,fS,-0.5,-1.12,F,532
4390,fS,0.5,0.114,F,532
4390,fS,1.5,-0.139,F,532
4390,fS,2.5,1.794,F,532
4390,fT,-1.5,-1.538,M,532
4390,fT,-0.5,-0.501,M,532
4390,fT,0.5,0.995,M,532
4390,fU,-1.5,-1.772,F,532
4390,fU,-0.5,-1.25,F,532
4390,fU,0.5,-0.316,F,532
4390,fV,-1.5,-1.13,F,532
4390,fV,-0.5,0.439,F,532
4390,fV,0.5,1.678,F,532
4390,fV,1.5,1.934,F,532
4390,fV,2.5,2.6,F,532
